time	rmse	false positive	false negative
4.971	0.00782312	0	0
5.005	0.00782312	0	0
5.038	0.00782312	0	0
5.071	0.00771356	0	0
5.105	0.00809934	0	0
5.138	0.00790469	0	0
5.171	0.00794653	0	0
5.205	0.00815181	0	0
5.238	0.00818952	0	0
5.271	0.00818156	0	0
5.305	0.00825415	0	0
5.338	0.0077557	0	0
5.372	0.00772147	0	0
5.405	0.00743254	0	0
5.438	0.00743026	0	0
5.472	0.00739159	0	0
5.505	0.00767443	0	0
5.538	0.00814145	0	0
5.572	0.00860609	0	0
5.605	0.00879451	0	0
5.638	0.00878554	0	0
5.672	0.00908302	0	0
5.705	0.00873228	0	0
5.739	0.00885651	0	0
5.772	0.00903291	0	0
5.805	0.0093693	0	0
5.839	0.00938307	0	0
5.872	0.00944436	0	0
5.905	0.00962451	0	0
5.939	0.00994371	0	0
5.972	0.0102452	0	0
6.006	0.0101849	0	0
6.039	0.0104846	0	0
6.072	0.0105643	0	0
6.106	0.0106794	0	0
6.139	0.0110378	0	0
6.172	0.0113931	0	0
6.206	0.0113982	0	0
6.239	0.011242	0	0
6.272	0.0108588	0	0
6.306	0.0101347	0	0
6.339	0.0100098	0	0
6.373	0.00955822	0	0
6.406	0.00959216	0	0
6.439	0.00994047	0	0
6.473	0.0097999	0	0
6.506	0.00931651	0	0
6.539	0.00975516	0	0
6.573	0.00951997	0	0
6.606	0.00910571	0	0
6.639	0.00973573	0	0
6.673	0.0100836	0	0
6.706	0.0125724	0	0
6.74	0.0227089	0	0
6.773	0.0334458	0	1
6.806	0.0448552	0	0
6.84	0.0548859	0	0
6.873	0.060963	0	0
6.906	0.0597597	0	0
6.94	0.0562456	0	0
6.973	0.0490231	1	0
7.007	0.0416921	1	0
7.04	0.0349232	0	0
7.073	0.0278918	0	0
7.107	0.0219155	0	0
7.14	0.0183628	0	0
7.173	0.0165917	0	0
7.207	0.015663	0	0
7.24	0.0150858	0	0
7.273	0.0146479	0	0
7.307	0.0144518	0	0
7.34	0.0141848	0	0
7.374	0.014356	0	0
7.407	0.0138936	0	0
7.44	0.014017	0	0
7.474	0.0138996	0	0
7.507	0.0139928	0	0
7.54	0.0134148	0	0
7.574	0.0136733	0	0
7.607	0.0138409	0	0
7.64	0.0142373	0	0
7.674	0.0142073	0	0
7.707	0.014966	0	0
7.741	0.0150427	0	0
7.774	0.0149455	0	0
7.807	0.0148163	0	0
7.841	0.0151678	0	0
7.874	0.0149306	0	0
7.907	0.0146658	0	0
7.941	0.0144674	0	0
7.974	0.014257	0	0
8.008	0.0139074	0	0
8.041	0.013605	0	0
8.074	0.0137106	0	0
8.108	0.0140056	0	0
8.141	0.0141443	0	0
8.174	0.0142302	0	0
8.208	0.0140133	0	0
8.241	0.0137554	0	0
8.274	0.0133685	0	0
8.308	0.0124009	0	0
8.341	0.0111814	0	0
8.375	0.0104985	0	0
8.408	0.00997974	0	0
8.441	0.00925195	0	0
8.475	0.00897288	0	0
8.508	0.0089199	0	0
8.541	0.00899824	0	0
8.575	0.00907354	0	0
8.608	0.00906601	0	0
8.641	0.00960693	0	0
8.675	0.0101606	0	0
8.708	0.0174069	0	0
8.742	0.0275692	0	0
