time	rmse	false positive	false negative
4.988	0.0363435	1	0
5.005	0.0363435	1	0
5.021	0.0363435	1	0
5.038	0.0363693	1	0
5.055	0.0365603	1	0
5.071	0.0367803	1	0
5.088	0.0371033	1	0
5.105	0.0372545	1	0
5.121	0.0376416	1	0
5.138	0.0377993	1	0
5.155	0.0377328	1	0
5.171	0.0375045	1	0
5.188	0.0375144	1	0
5.205	0.0371799	1	0
5.221	0.0367708	1	0
5.238	0.0367002	1	0
5.255	0.0367371	1	0
5.271	0.0364691	1	0
5.288	0.0364481	1	0
5.305	0.0365441	1	0
5.321	0.0365462	1	0
5.338	0.0365149	1	0
5.355	0.0366062	1	0
5.372	0.0365914	1	0
5.388	0.036789	1	0
5.405	0.0369862	1	0
5.422	0.0369931	1	0
5.438	0.0368776	1	0
5.455	0.0368962	1	0
5.472	0.0369204	1	0
5.488	0.0366566	1	0
5.505	0.0364264	1	0
5.522	0.0364363	1	0
5.538	0.0364181	1	0
5.555	0.0361847	1	0
5.572	0.0362171	1	0
5.588	0.0364032	1	0
5.605	0.0362709	1	0
5.622	0.0363708	1	0
5.638	0.0362682	1	0
5.655	0.0361749	1	0
5.672	0.0360167	1	0
5.689	0.0356513	1	0
5.705	0.0352658	1	0
5.722	0.0340299	1	0
5.739	0.0319096	1	0
5.755	0.0303355	1	0
5.772	0.0290337	1	0
5.789	0.0277699	1	0
5.805	0.027914	1	0
5.822	0.0290647	1	0
5.839	0.0299323	1	0
5.855	0.0309086	1	0
5.872	0.0316825	1	0
5.889	0.0321946	1	0
5.905	0.0321757	1	0
5.922	0.0320368	1	0
5.939	0.0317838	1	0
5.955	0.0316148	1	0
5.972	0.0314548	1	0
5.989	0.0314292	1	0
6.006	0.0314316	1	0
6.022	0.0316814	1	0
6.039	0.0318386	1	0
6.056	0.0318107	1	0
6.072	0.0318925	1	0
6.089	0.0317878	1	0
6.106	0.0315632	1	0
6.122	0.0312935	1	0
6.139	0.0311503	1	0
6.156	0.0309876	1	0
6.172	0.0311957	1	0
6.189	0.0312715	1	0
6.206	0.0314371	1	0
6.222	0.0314183	1	0
6.239	0.0316379	1	0
6.256	0.031504	1	0
6.272	0.0315288	1	0
6.289	0.0312929	1	0
6.306	0.0312299	1	0
6.322	0.0311538	1	0
6.339	0.0309944	1	0
6.356	0.0307412	1	0
6.373	0.0305235	1	0
6.389	0.0301991	1	0
6.406	0.0299422	1	0
6.423	0.0299192	1	0
6.439	0.0298611	1	0
6.456	0.0303938	1	0
6.473	0.0306325	1	0
6.489	0.0307773	1	0
6.506	0.0308727	1	0
6.523	0.0309482	1	0
6.539	0.0307562	1	0
6.556	0.0308055	1	0
6.573	0.0308	1	0
6.589	0.0304547	1	0
6.606	0.0302369	1	0
6.623	0.0302491	1	0
6.639	0.0293605	1	0
6.656	0.0267075	1	0
6.673	0.0273609	1	0
6.69	0.0279985	1	0
6.706	0.0277426	1	0
6.723	0.0267005	1	0
6.74	0.0270606	1	0
6.756	0.0257475	1	0
6.773	0.0246368	1	0
6.79	0.0238419	1	0
6.806	0.0251472	1	0
6.823	0.0271729	1	0
6.84	0.0278727	1	0
6.856	0.0283015	1	0
6.873	0.0286866	1	0
6.89	0.0289683	1	0
6.906	0.0289958	1	0
6.923	0.0288971	1	0
6.94	0.029145	1	0
6.956	0.0295641	1	0
6.973	0.0296446	1	0
6.99	0.0297931	1	0
7.007	0.0300101	1	0
7.023	0.0299661	1	0
7.04	0.0300494	1	0
7.057	0.0301219	1	0
7.073	0.0300141	1	0
7.09	0.0301914	1	0
7.107	0.0301465	1	0
7.123	0.0303309	1	0
7.14	0.0305414	1	0
7.157	0.0306186	1	0
7.173	0.0304469	1	0
7.19	0.0305265	1	0
7.207	0.0304666	1	0
7.223	0.0304129	1	0
7.24	0.0304524	1	0
7.257	0.0303886	1	0
7.273	0.0303865	1	0
7.29	0.0302032	1	0
7.307	0.0300743	1	0
7.323	0.0300666	1	0
7.34	0.0301661	1	0
7.357	0.030273	1	0
7.374	0.0302527	1	0
7.39	0.0301935	1	0
7.407	0.0300904	1	0
7.424	0.0301192	1	0
7.44	0.0300321	1	0
7.457	0.0300351	1	0
7.474	0.0303059	1	0
7.49	0.0304381	1	0
7.507	0.0304432	1	0
7.524	0.0303868	1	0
7.54	0.0302095	1	0
7.557	0.0300658	1	0
7.574	0.0297878	1	0
7.59	0.0289368	1	0
7.607	0.0277904	1	0
7.624	0.0255508	1	0
7.64	0.0229248	1	0
7.657	0.0203978	1	0
7.674	0.018444	1	0
7.691	0.0168195	0	0
7.707	0.0162081	0	0
7.724	0.0162118	0	0
7.741	0.016026	0	0
7.757	0.0160299	0	0
7.774	0.0162254	0	0
7.791	0.0163459	0	0
7.807	0.0158642	0	0
7.824	0.0157366	0	0
7.841	0.0153807	0	0
7.857	0.0149183	0	0
7.874	0.0146231	0	0
7.891	0.0149399	0	0
7.907	0.0150289	0	0
7.924	0.0151867	0	0
7.941	0.0151876	0	0
7.957	0.0154318	0	0
7.974	0.0155683	0	0
7.991	0.0154514	0	0
8.008	0.0146369	0	0
8.024	0.0148791	0	0
8.041	0.01575	0	0
8.058	0.0174544	0	0
8.074	0.0194501	0	0
8.091	0.0220041	0	0
8.108	0.0230683	0	0
8.124	0.0225233	0	0
8.141	0.0204561	0	0
8.158	0.0178301	0	0
8.174	0.0148712	0	0
8.191	0.0124958	0	0
8.208	0.0111075	0	0
8.224	0.00975374	0	0
8.241	0.00903379	0	0
8.258	0.00869926	0	0
8.274	0.00845361	0	0
8.291	0.00813825	0	0
8.308	0.00859025	0	0
8.324	0.00883568	0	0
8.341	0.00905066	0	0
8.358	0.00967182	0	0
8.375	0.00976796	0	0
8.391	0.00969	0	0
8.408	0.0101544	0	0
8.425	0.0106504	0	0
8.441	0.0110848	0	0
8.458	0.0122985	0	0
8.475	0.013152	0	0
8.491	0.0130939	0	0
8.508	0.013223	0	0
8.525	0.0128896	0	0
8.541	0.012183	0	0
8.558	0.0112537	0	0
8.575	0.0114	0	0
8.591	0.0111857	0	0
8.608	0.0109884	0	0
8.625	0.0105316	0	0
8.641	0.010122	0	0
8.658	0.00992913	0	0
8.675	0.00998089	0	0
8.692	0.0100794	0	0
8.708	0.010115	0	0
8.725	0.0103828	0	0
8.742	0.0106356	0	0
8.758	0.0106564	0	0
8.775	0.0103883	0	0
8.792	0.0106432	0	0
8.808	0.0106082	0	0
8.825	0.0101964	0	0
8.842	0.0103339	0	0
8.858	0.010568	0	0
8.875	0.0101682	0	0
8.892	0.0104515	0	0
8.908	0.0108675	0	0
8.925	0.0107734	0	0
8.942	0.0107448	0	0
8.958	0.0109352	0	0
8.975	0.0111033	0	0
8.992	0.0114879	0	0
9.009	0.0117435	0	0
9.025	0.0121305	0	0
9.042	0.0123613	0	0
9.059	0.0130043	0	0
9.075	0.0126522	0	0
9.092	0.0125612	0	0
9.109	0.0142068	0	0
9.125	0.0170875	0	0
9.142	0.0186764	1	0
9.159	0.0210401	1	0
9.175	0.0233171	1	0
9.192	0.0237782	1	0
9.209	0.0232555	1	0
9.225	0.0234462	1	0
9.242	0.0229922	1	0
9.259	0.0227461	1	0
9.275	0.0225544	1	0
9.292	0.02276	1	0
9.309	0.0229851	1	0
9.325	0.0235049	1	0
9.342	0.0239667	1	0
9.359	0.0257171	1	0
9.376	0.0270295	1	0
9.392	0.0280146	1	0
9.409	0.0293517	1	0
9.426	0.0307256	1	0
9.442	0.0306435	1	0
9.459	0.0308171	1	0
9.476	0.0310012	1	0
9.492	0.0310581	1	0
9.509	0.0309396	1	0
9.526	0.0310979	1	0
9.542	0.0308274	1	0
9.559	0.0303486	1	0
9.576	0.0296289	1	0
9.592	0.028603	1	0
9.609	0.0266058	1	0
9.626	0.0247941	1	0
9.642	0.0233612	1	0
9.659	0.0220665	1	0
9.676	0.0208205	1	0
9.693	0.0209849	1	0
9.709	0.0205507	1	0
9.726	0.0209799	1	0
9.743	0.0209244	1	0
9.759	0.0215749	1	0
9.776	0.0216262	1	0
9.793	0.0224741	1	0
9.809	0.0215605	1	0
9.826	0.0213129	1	0
9.843	0.0209087	1	0
9.859	0.0206546	1	0
9.876	0.0200105	1	0
9.893	0.0193889	1	0
9.909	0.0170789	0	0
9.926	0.0155866	0	0
9.943	0.0135806	0	0
9.959	0.0112851	0	0
9.976	0.00978358	0	0
9.993	0.010208	0	0
10.01	0.00939774	0	0
10.026	0.0093176	0	0
10.043	0.0100334	0	0
10.06	0.0106829	0	0
10.076	0.0104373	0	0
10.093	0.0102918	0	0
10.11	0.00952016	0	0
10.126	0.00915713	0	0
10.143	0.00860935	0	0
10.16	0.00867643	0	0
10.176	0.00876855	0	0
10.193	0.0093455	0	0
10.21	0.00914907	0	0
10.226	0.00935929	0	0
10.243	0.00919777	0	0
10.26	0.00932038	0	0
10.276	0.0090345	0	0
10.293	0.00899045	0	0
10.31	0.00895871	0	0
10.326	0.00897043	0	0
10.343	0.00900872	0	0
10.36	0.00950989	0	0
10.377	0.00996443	0	0
10.393	0.0104785	0	0
10.41	0.0104371	0	0
10.427	0.0101976	0	0
10.443	0.0102671	0	0
10.46	0.0101399	0	0
10.477	0.00948846	0	0
10.493	0.00973136	0	0
10.51	0.0102504	0	0
10.527	0.0101774	0	0
10.543	0.0104668	0	0
10.56	0.0121929	0	0
10.577	0.0150445	0	0
10.593	0.0179218	0	0
10.61	0.0207993	1	0
10.627	0.0229208	1	0
10.643	0.0230404	1	0
10.66	0.02243	1	0
10.677	0.0222254	1	0
10.694	0.0228532	1	0
10.71	0.0241231	1	0
10.727	0.0265068	1	0
10.744	0.0285403	1	0
10.76	0.0299081	1	0
10.777	0.030637	1	0
10.794	0.0313957	1	0
10.81	0.032095	1	0
10.827	0.0326783	1	0
10.844	0.0334513	1	0
10.86	0.0338612	1	0
10.877	0.0342876	1	0
10.894	0.0347444	1	0
10.91	0.0348491	1	0
10.927	0.034955	1	0
10.944	0.0350929	1	0
10.96	0.0351734	1	0
10.977	0.0348917	1	0
10.994	0.0349279	1	0
11.011	0.034593	1	0
11.027	0.0344707	1	0
11.044	0.0345086	1	0
11.061	0.0345897	1	0
11.077	0.0347414	1	0
11.094	0.0348743	1	0
11.111	0.0349385	1	0
11.127	0.0350525	1	0
11.144	0.0353649	1	0
11.161	0.03555	1	0
11.177	0.0357997	1	0
11.194	0.0362482	1	0
11.211	0.0365451	1	0
11.227	0.0368418	1	0
11.244	0.0369064	1	0
11.261	0.0370456	1	0
11.277	0.0368513	1	0
11.294	0.0365779	1	0
11.311	0.036334	1	0
11.327	0.0363822	1	0
11.344	0.0363522	1	0
11.361	0.0363228	1	0
11.378	0.036478	1	0
11.394	0.0363409	1	0
11.411	0.0363288	1	0
11.428	0.036347	1	0
11.444	0.0365832	1	0
11.461	0.0363461	1	0
11.478	0.0364652	1	0
11.494	0.0362474	1	0
11.511	0.0361289	1	0
11.528	0.0358756	1	0
11.544	0.0359781	1	0
11.561	0.0358258	1	0
11.578	0.035844	1	0
11.594	0.0358316	1	0
11.611	0.0356766	1	0
11.628	0.0357075	1	0
11.644	0.0356974	1	0
11.661	0.0356201	1	0
11.678	0.0356187	1	0
11.695	0.0354774	1	0
11.711	0.0340623	1	0
11.728	0.0303661	1	0
11.745	0.0274642	1	0
11.761	0.0245517	1	0
11.778	0.0214524	1	0
11.795	0.0190146	1	0
11.811	0.0205493	1	0
11.828	0.0216671	1	0
11.845	0.022733	1	0
11.861	0.0248112	1	0
11.878	0.0273138	1	0
11.895	0.0282192	1	0
11.911	0.0290657	1	0
11.928	0.0299005	1	0
11.945	0.0302791	1	0
11.961	0.0309178	1	0
11.978	0.0315733	1	0
11.995	0.0317902	1	0
12.012	0.0324001	1	0
12.028	0.0328971	1	0
12.045	0.0332288	1	0
12.062	0.0332371	1	0
12.078	0.0334925	1	0
12.095	0.0334274	1	0
12.112	0.033549	1	0
12.128	0.0335845	1	0
12.145	0.0340939	1	0
12.162	0.0345603	1	0
12.178	0.0349646	1	0
12.195	0.0352245	1	0
12.212	0.0352919	1	0
12.228	0.0353662	1	0
12.245	0.0351449	1	0
12.262	0.0348607	1	0
12.278	0.0347827	1	0
12.295	0.0349324	1	0
12.312	0.0348167	1	0
12.328	0.034775	1	0
12.345	0.0349176	1	0
12.362	0.0349773	1	0
12.379	0.0347379	1	0
12.395	0.0347845	1	0
12.412	0.0349194	1	0
12.429	0.0348926	1	0
12.445	0.0347613	1	0
12.462	0.035203	1	0
12.479	0.0353159	1	0
12.495	0.0356389	1	0
12.512	0.0361005	1	0
12.529	0.0362559	1	0
12.545	0.0364939	1	0
12.562	0.0364802	1	0
12.579	0.0362729	1	0
12.595	0.035888	1	0
12.612	0.035794	1	0
12.629	0.0352959	1	0
12.645	0.035311	1	0
12.662	0.0352601	1	0
12.679	0.0352393	1	0
12.696	0.0351768	1	0
12.712	0.0351975	1	0
12.729	0.0351939	1	0
12.746	0.0353913	1	0
12.762	0.0355754	1	0
12.779	0.035616	1	0
12.796	0.0358527	1	0
12.812	0.0358466	1	0
12.829	0.0356625	1	0
12.846	0.0356023	1	0
12.862	0.0356699	1	0
12.879	0.035544	1	0
12.896	0.0357542	1	0
12.912	0.0358381	1	0
12.929	0.0355626	1	0
12.946	0.0345977	1	0
12.962	0.0332472	1	0
12.979	0.0314288	1	0
12.996	0.029826	1	0
13.013	0.0284167	1	0
13.029	0.027809	1	0
13.046	0.0275393	1	0
13.063	0.0275454	1	0
13.079	0.0275449	1	0
13.096	0.0276101	1	0
13.113	0.0275465	1	0
13.129	0.0271257	1	0
13.146	0.0249151	1	0
13.163	0.0246282	1	0
13.179	0.0250537	1	0
13.196	0.0249945	1	0
13.213	0.0244329	0	0
13.229	0.0241912	0	0
13.246	0.0218243	0	0
13.263	0.0189944	0	0
13.279	0.0171745	0	0
13.296	0.0157392	0	0
13.313	0.0155085	0	0
13.329	0.0151692	0	0
13.346	0.0147815	0	0
13.363	0.013632	0	0
13.38	0.0129126	0	0
13.396	0.0129817	0	0
13.413	0.0125732	0	0
13.43	0.0117091	0	0
13.446	0.0112339	0	0
13.463	0.0106826	0	0
13.48	0.0100582	0	0
13.496	0.00996552	0	0
13.513	0.0106488	0	0
13.53	0.0107139	0	0
13.546	0.0106192	0	0
13.563	0.010653	0	0
13.58	0.0111652	0	0
13.596	0.0111632	0	0
13.613	0.0108229	0	0
13.63	0.0113028	0	0
13.646	0.0105801	0	0
13.663	0.00991227	0	0
13.68	0.00897572	0	0
13.697	0.0088605	0	0
13.713	0.00851198	0	0
13.73	0.00896158	0	0
13.747	0.00914562	0	0
13.763	0.00955334	0	0
13.78	0.00983052	0	0
13.797	0.00993813	0	0
13.813	0.00960498	0	0
13.83	0.00932824	0	0
13.847	0.00974854	0	0
13.863	0.0113636	0	0
13.88	0.0136599	0	0
13.897	0.0159616	0	0
13.913	0.0181271	0	0
13.93	0.0187434	0	0
13.947	0.0180291	0	0
13.963	0.0162518	0	0
13.98	0.0146602	0	0
13.997	0.0129359	0	0
14.014	0.0123144	0	0
14.03	0.0121172	0	0
14.047	0.01154	0	0
14.064	0.0112316	0	0
14.08	0.0108116	0	0
14.097	0.0103902	0	0
14.114	0.00985071	0	0
14.13	0.00971298	0	0
14.147	0.00936802	0	0
14.164	0.00933975	0	0
14.18	0.00885549	0	0
14.197	0.00894508	0	0
14.214	0.00869405	0	0
14.23	0.00868226	0	0
14.247	0.00855218	0	0
14.264	0.00864767	0	0
14.28	0.00844793	0	0
14.297	0.00868474	0	0
14.314	0.00909479	0	0
14.33	0.00912523	0	0
14.347	0.00939644	0	0
14.364	0.00941682	0	0
14.381	0.00917342	0	0
14.397	0.00873049	0	0
14.414	0.00880141	0	0
14.431	0.0088506	0	0
14.447	0.00924921	0	0
14.464	0.00974583	0	0
14.481	0.0105175	0	0
14.497	0.0107536	0	0
14.514	0.0108671	0	0
14.531	0.0108982	0	0
14.547	0.0108113	0	0
14.564	0.0103158	0	0
14.581	0.0103209	0	0
14.597	0.010505	0	0
14.614	0.0104277	0	0
14.631	0.0103801	0	0
14.647	0.0106382	0	0
14.664	0.0109392	0	0
14.681	0.0111915	0	0
14.698	0.0109094	0	0
14.714	0.0108648	0	0
14.731	0.0105594	0	0
14.748	0.0104106	0	0
14.764	0.00942808	0	0
14.781	0.00926635	0	0
14.798	0.00911943	0	0
14.814	0.00887081	0	0
14.831	0.00844524	0	0
14.848	0.0090001	0	0
14.864	0.00924227	0	0
14.881	0.00973643	0	0
14.898	0.0123188	0	0
14.914	0.0168629	0	0
14.931	0.0208983	1	0
14.948	0.0252295	1	0
14.964	0.0291858	1	0
14.981	0.0313391	1	0
14.998	0.0314937	1	0
15.015	0.031822	1	0
15.031	0.0319574	1	0
15.048	0.0324288	1	0
15.065	0.0324987	1	0
15.081	0.0326499	1	0
15.098	0.0326587	1	0
15.115	0.0326818	1	0
15.131	0.0324538	1	0
15.148	0.0321723	1	0
15.165	0.0319603	1	0
15.181	0.0319121	1	0
15.198	0.0315943	1	0
15.215	0.0317246	1	0
15.231	0.0318313	1	0
15.248	0.0319233	1	0
15.265	0.0320284	1	0
15.281	0.03278	1	0
15.298	0.0338719	1	0
15.315	0.0357067	1	0
15.331	0.0378772	1	0
15.348	0.0393726	1	0
15.365	0.0403993	1	0
15.382	0.0404756	1	0
15.398	0.0398524	1	0
15.415	0.0386954	1	0
15.432	0.0382773	1	0
15.448	0.0383214	1	0
15.465	0.0386091	1	0
15.482	0.0390333	1	0
15.498	0.0394196	1	0
15.515	0.0397192	1	0
15.532	0.0392738	1	0
15.548	0.0387773	1	0
15.565	0.0381741	1	0
15.582	0.0374598	1	0
15.598	0.0370062	1	0
15.615	0.0368303	1	0
