time	rmse	false positive	false negative
4.971	0.0614777	0	0
5.005	0.0614777	0	0
5.038	0.0614777	0	0
5.071	0.0582959	0	0
5.105	0.0546866	0	0
5.138	0.0541158	0	0
5.171	0.054363	0	0
5.205	0.0551268	0	0
5.238	0.0552886	0	0
5.271	0.0555528	0	0
5.305	0.061804	0	0
5.338	0.0623094	0	0
5.372	0.0566344	0	0
5.405	0.0562439	0	0
5.438	0.0558483	0	0
5.472	0.0493582	0	0
5.505	0.0492184	0	0
5.538	0.0501081	0	0
5.572	0.0509394	0	0
5.605	0.0491909	0	0
5.638	0.0454009	0	0
5.672	0.0390125	0	0
5.705	0.0307903	0	0
5.739	0.0220677	0	0
5.772	0.0159683	0	0
5.805	0.011888	0	0
5.839	0.00908119	0	0
5.872	0.00815476	0	0
5.905	0.00754559	0	0
5.939	0.00677287	0	0
5.972	0.00635093	0	0
6.006	0.00641758	0	0
6.039	0.00647853	0	0
6.072	0.00662544	0	0
6.106	0.00738119	0	0
6.139	0.00794842	0	0
6.172	0.00822153	0	0
6.206	0.00810666	0	0
6.239	0.00811608	0	0
6.272	0.00791786	0	0
6.306	0.00774869	0	0
6.339	0.00810679	0	0
6.373	0.00832076	0	0
6.406	0.0110359	0	0
6.439	0.012312	0	0
6.473	0.01348	0	0
6.506	0.0144625	0	0
6.539	0.0146117	0	0
6.573	0.0130758	0	0
6.606	0.0124239	0	0
6.639	0.0118415	0	0
6.673	0.012057	0	0
6.706	0.0130455	0	0
6.74	0.0111861	0	0
6.773	0.0100092	0	0
6.806	0.00879655	0	0
6.84	0.00672394	0	0
6.873	0.00675328	0	0
6.906	0.00664328	0	0
6.94	0.00765027	0	0
6.973	0.00769272	0	0
7.007	0.008042	0	0
7.04	0.00597457	0	0
7.073	0.00606587	0	0
7.107	0.00486734	0	0
7.14	0.00476072	0	0
7.173	0.00453285	0	0
7.207	0.00435891	0	0
7.24	0.00448517	0	0
7.273	0.0045714	0	0
7.307	0.00471501	0	0
7.34	0.00462751	0	0
7.374	0.00481347	0	0
7.407	0.00446774	0	0
7.44	0.0043695	0	0
7.474	0.00651758	0	0
7.507	0.00646833	0	0
7.54	0.00639122	0	0
7.574	0.00644351	0	0
7.607	0.00766591	0	0
7.64	0.00860291	0	0
7.674	0.0147963	0	1
7.707	0.0223219	0	1
7.741	0.032126	0	1
7.774	0.0414177	0	1
7.807	0.0488322	0	0
7.841	0.0523198	0	0
7.874	0.054991	0	0
7.907	0.0553317	0	0
7.941	0.0546192	0	0
7.974	0.0529972	0	0
8.008	0.053918	0	0
8.041	0.0523697	0	0
8.074	0.0516691	0	0
8.108	0.0511927	0	0
8.141	0.0525596	0	0
8.174	0.0523875	0	0
8.208	0.0537625	0	0
8.241	0.0547347	0	0
8.274	0.056223	0	0
8.308	0.0552702	0	0
8.341	0.0531441	0	0
8.375	0.0526992	0	0
8.408	0.0507135	0	0
8.441	0.0464556	0	0
8.475	0.0425896	0	0
8.508	0.0383045	0	0
8.541	0.0315454	0	0
8.575	0.0272005	0	0
8.608	0.0228389	0	0
8.641	0.0191103	0	0
8.675	0.0178569	0	0
8.708	0.0175454	0	0
8.742	0.0158143	0	0
8.775	0.0159311	0	0
8.808	0.0159959	0	0
8.842	0.0178996	0	0
8.875	0.0171896	0	0
8.908	0.0166538	0	0
8.942	0.0161767	0	0
8.975	0.0159408	0	0
9.009	0.0130562	0	0
9.042	0.0128959	0	0
9.075	0.012808	0	0
9.109	0.0126303	0	0
9.142	0.0122852	0	0
9.175	0.0116741	0	0
9.209	0.0111291	0	0
9.242	0.0104307	0	0
9.275	0.00973664	0	0
9.309	0.00929401	0	0
9.342	0.00892113	0	0
9.376	0.00859387	0	0
9.409	0.00832675	0	0
9.442	0.00818219	0	0
9.476	0.00947848	0	0
9.509	0.00918508	0	0
9.542	0.00885754	0	0
9.576	0.00937676	0	0
9.609	0.00985945	0	0
9.642	0.00814247	0	0
9.676	0.00821608	0	0
9.709	0.00810266	0	0
9.743	0.00724818	0	0
9.776	0.00639922	0	0
9.809	0.00638174	0	0
9.843	0.00616614	0	0
9.876	0.00621768	0	0
9.909	0.00738272	0	0
9.943	0.0111529	0	0
9.976	0.0189829	0	0
10.01	0.0287924	0	1
10.043	0.0383337	0	1
10.076	0.0472321	0	1
10.11	0.0538933	0	0
10.143	0.0561512	0	0
10.176	0.0555873	0	0
10.21	0.0549071	0	0
10.243	0.0539699	0	0
10.276	0.0533036	0	0
10.31	0.0524007	0	0
10.343	0.0531303	0	0
10.377	0.0522945	0	0
10.41	0.0515279	0	0
10.443	0.0500566	0	0
10.477	0.0518051	0	0
10.51	0.0529153	0	0
10.543	0.0530914	0	0
10.577	0.0533824	0	0
10.61	0.0533114	0	0
10.643	0.0512448	0	0
10.677	0.0483793	0	0
10.71	0.0489593	0	0
10.744	0.0482135	0	0
10.777	0.0491715	0	0
10.81	0.0486997	0	0
