time	rmse	false positive	false negative
4.971	0.0302686	0	0
5.005	0.0302686	0	0
5.038	0.0302686	0	0
5.071	0.0334021	0	0
5.105	0.0370379	1	0
5.138	0.0346915	1	0
5.171	0.029647	1	0
5.205	0.025596	0	0
5.238	0.0226873	0	0
5.271	0.0191033	0	0
5.305	0.0163448	0	0
5.338	0.0140376	0	0
5.372	0.012647	0	0
5.405	0.0124663	0	0
5.438	0.0121948	0	0
5.472	0.0123148	0	0
5.505	0.0120712	0	0
5.538	0.0121425	0	0
5.572	0.0117519	0	0
5.605	0.0117725	0	0
5.638	0.0110179	0	0
5.672	0.0109047	0	0
5.705	0.0107131	0	0
5.739	0.0107452	0	0
5.772	0.010642	0	0
5.805	0.0110603	0	0
5.839	0.0111173	0	0
5.872	0.0107731	0	0
5.905	0.0104467	0	0
5.939	0.0109462	0	0
5.972	0.010894	0	0
6.006	0.0112836	0	0
6.039	0.0114603	0	0
6.072	0.0114982	0	0
6.106	0.0111847	0	0
6.139	0.0109261	0	0
6.172	0.0102993	0	0
6.206	0.0102518	0	0
6.239	0.0103028	0	0
6.272	0.0102419	0	0
6.306	0.0105999	0	0
6.339	0.0108169	0	0
6.373	0.0104105	0	0
6.406	0.0105278	0	0
6.439	0.0107111	0	0
6.473	0.0104785	0	0
6.506	0.0104283	0	0
6.539	0.0104752	0	0
6.573	0.0104049	0	0
6.606	0.00986759	0	0
6.639	0.010151	0	0
6.673	0.0103427	0	0
6.706	0.010884	0	0
6.74	0.0107231	0	0
6.773	0.0112155	0	0
6.806	0.0111467	0	0
6.84	0.0109668	0	0
6.873	0.0102928	0	0
6.906	0.0103435	0	0
6.94	0.0101154	0	0
6.973	0.0102039	0	0
7.007	0.0103722	0	0
7.04	0.011261	0	0
7.073	0.0118187	0	0
7.107	0.0118683	0	0
7.14	0.0114761	0	0
7.173	0.0117316	0	0
7.207	0.011065	0	0
7.24	0.0105568	0	0
7.273	0.0106577	0	0
7.307	0.0105235	0	0
7.34	0.00981939	0	0
7.374	0.00954758	0	0
7.407	0.00938435	0	0
7.44	0.00928429	0	0
7.474	0.00943104	0	0
7.507	0.00993483	0	0
7.54	0.0105746	0	0
7.574	0.0108393	0	0
7.607	0.0105889	0	0
