time lined up	block	rmse	false positive	false negative
13.251	dont	0.0170960	0	0
13.268	dont	0.0120373	0	0
13.284	dont	0.0113089	0	0
13.301	dont	0.0126823	0	0
13.318	dont	0.0124283	0	0
13.334	dont	0.0144207	0	0
13.351	dont	0.0149633	0	0
13.368	dont	0.0124852	0	0
13.385	dont	0.0139462	0	0
13.401	dont	0.0149040	0	0
13.418	dont	0.0131755	0	0
13.435	dont	0.0137929	0	0
13.451	dont	0.0135989	0	0
13.468	dont	0.0129312	0	0
13.485	dont	0.0138697	0	0
13.501	dont	0.0111035	0	0
13.518	dont	0.0115108	0	0
13.535	dont	0.0135989	0	0
13.551	dont	0.0121399	0	0
13.568	dont	0.0111353	0	0
13.585	dont	0.0102921	0	0
13.601	dont	0.0101360	0	0
13.618	dont	0.0134680	0	0
13.635	dont	0.0108778	0	0
13.651	dont	0.0120960	0	0
13.668	dont	0.0117695	0	0
13.685	dont	0.0144330	0	0
13.702	dont	0.0098164	0	0
13.718	dont	0.0125700	0	0
13.735	dont	0.0118594	0	0
13.752	dont	0.0125700	0	0
13.768	dont	0.0107468	0	0
13.785	dont	0.0125841	0	0
13.802	dont	0.0098345	0	0
13.818	dont	0.0134417	0	0
13.835	dont	0.0092974	0	0
13.852	dont	0.0118744	0	0
13.868	dont	0.0111671	0	0
13.885	dont	0.0119931	0	0
13.902	dont	0.0120079	0	0
13.918	dont	0.0127658	0	0
13.935	dont	0.0109751	0	0
13.952	dont	0.0125982	0	0
13.968	dont	0.0124852	0	0
13.985	dont	0.0118594	0	0
14.002	dont	0.0124568	0	0
14.019	dont	0.0115568	0	0
14.035	dont	0.0125841	0	0
14.052	dont	0.0130268	0	0
14.069	dont	0.0119190	0	0
14.085	dont	0.0109589	0	0
14.102	dont	0.0117544	0	0
14.119	dont	0.0122126	0	0
14.135	dont	0.0088884	0	0
14.152	dont	0.0105974	0	0
14.169	dont	0.0111988	0	0
14.185	dont	0.0108452	0	0
14.202	dont	0.0129586	0	0
14.219	dont	0.0123855	0	0
14.235	dont	0.0109912	0	0
14.252	dont	0.0120520	0	0
14.269	dont	0.0114181	0	0
14.285	dont	0.0103436	0	0
14.302	dont	0.0087680	0	0
14.319	dont	0.0089677	0	0
14.335	dont	0.0100483	0	0
14.352	dont	0.0111512	0	0
14.369	dont	0.0128488	0	0
14.386	dont	0.0109428	0	0
14.402	dont	0.0108125	0	0
14.419	dont	0.0096159	0	0
14.436	dont	0.0106972	0	0
14.452	dont	0.0100483	0	0
14.469	dont	0.0133889	0	0
14.486	dont	0.0112933	0	0
14.502	dont	0.0097440	0	0
14.519	dont	0.0085428	0	0
14.536	dont	0.0102403	0	0
14.552	dont	0.0100659	0	0
14.569	dont	0.0100835	0	0
14.586	dont	0.0126403	0	0
14.602	dont	0.0204634	0	0
14.619	dont	0.0254621	0	0
14.636	dont	0.0243745	0	0
14.652	dont	0.0257389	0	0
14.669	dont	0.0267115	0	0
14.686	dont	0.0242067	0	0
14.703	dont	0.0248281	0	0
14.719	dont	0.0211445	0	0
14.736	dont	0.0193968	0	0
14.753	dont	0.0193420	0	0
14.769	dont	0.0170442	0	0
14.786	dont	0.0188785	0	0
14.803	dont	0.0159378	0	0
14.819	dont	0.0137672	0	0
14.836	dont	0.0131755	0	0
14.853	dont	0.0140978	0	0
14.869	dont	0.0150577	0	0
14.886	dont	0.0118893	0	0
14.903	dont	0.0154181	0	0
14.919	dont	0.0127797	0	0
14.936	dont	0.0118295	0	0
14.953	dont	0.0121691	0	0
14.969	dont	0.0121981	0	0
14.986	dont	0.0127519	0	0
15.003	dont	0.0116332	0	0
15.020	dont	0.0119487	0	0
15.036	dont	0.0113558	0	0
15.053	dont	0.0131081	0	0
15.070	dont	0.0105471	0	0
15.086	dont	0.0106474	0	0
15.103	dont	0.0129449	0	0
15.120	dont	0.0113870	0	0
15.136	dont	0.0108125	0	0
15.153	dont	0.0098883	0	0
15.170	dont	0.0106474	0	0
15.186	dont	0.0092017	0	0
15.203	dont	0.0098345	0	0
15.220	dont	0.0103607	0	0
15.236	dont	0.0100835	0	0
15.253	dont	0.0118893	0	0
15.270	dont	0.0119190	0	0
15.286	dont	0.0143098	0	0
15.303	dont	0.0130946	0	0
15.320	dont	0.0125559	0	0
15.336	dont	0.0099952	0	0
15.353	dont	0.0138057	0	0
15.370	dont	0.0118295	0	0
15.387	dont	0.0117393	0	0
15.403	dont	0.0123855	0	0
15.420	dont	0.0116180	0	0
15.437	dont	0.0112461	0	0
15.453	dont	0.0117695	0	0
15.470	dont	0.0115875	0	0
15.487	dont	0.0174041	0	0
15.503	dont	0.0137929	0	0
15.520	dont	0.0112304	0	0
15.537	dont	0.0117544	0	0
15.553	dont	0.0138314	0	0
15.570	dont	0.0121981	0	0
15.587	dont	0.0108452	0	0
15.603	dont	0.0114490	0	0
15.620	dont	0.0119487	0	0
15.637	dont	0.0105974	0	0
15.653	dont	0.0098524	0	0
15.670	dont	0.0104628	0	0
15.687	dont	0.0132292	0	0
15.704	dont	0.0108941	0	0
15.720	dont	0.0134943	0	0
15.737	dont	0.0137156	0	0
15.754	dont	0.0128488	0	0
15.770	dont	0.0126962	0	0
15.787	dont	0.0095605	0	0
15.804	dont	0.0112304	0	0
15.820	dont	0.0126122	0	0
15.837	dont	0.0124994	0	0
15.854	dont	0.0121981	0	0
15.870	dont	0.0117091	0	0
15.887	dont	0.0155211	0	0
15.904	dont	0.0136119	0	0
15.920	dont	0.0137156	0	0
15.937	dont	0.0130810	0	0
15.954	dont	0.0103607	0	0
15.970	dont	0.0106141	0	0
15.987	dont	0.0107468	0	0
16.004	dont	0.0126823	0	0
16.021	dont	0.0151865	0	0
16.037	dont	0.0140222	0	0
16.054	dont	0.0110234	0	0
16.071	dont	0.0150459	0	0
16.087	dont	0.0163222	0	0
16.104	dont	0.0122126	0	0
16.121	dont	0.0124425	0	0
16.137	dont	0.0129312	0	0
16.154	dont	0.0154525	0	0
16.171	dont	0.0139207	0	0
16.187	dont	0.0114490	0	0
16.204	dont	0.0150342	0	0
16.221	dont	0.0144330	0	0
16.237	dont	0.0138953	0	0
16.254	dont	0.0133358	0	0
16.271	dont	0.0137027	0	0
16.287	dont	0.0137156	0	0
16.304	dont	0.0112776	0	0
16.321	dont	0.0137285	0	0
16.337	dont	0.0126683	0	0
16.354	dont	0.0125559	0	0
16.371	dont	0.0149988	0	0
16.388	dont	0.0149159	0	0
16.404	dont	0.0139462	0	0
16.421	dont	0.0140978	0	0
16.438	dont	0.0137672	0	0
16.454	dont	0.0120961	0	0
16.471	dont	0.0132693	0	0
16.488	dont	0.0142104	0	0
16.504	dont	0.0133491	0	0
16.521	dont	0.0131081	0	0
16.538	dont	0.0122271	0	0
16.554	dont	0.0141229	0	0
16.571	dont	0.0111671	0	0
16.588	dont	0.0117695	0	0
16.604	dont	0.0153143	0	0
16.621	dont	0.0124710	0	0
16.638	dont	0.0152331	0	0
16.654	dont	0.0128073	0	0
16.671	dont	0.0127241	0	0
16.688	dont	0.0145674	0	0
16.705	dont	0.0165699	0	0
16.721	dont	0.0145065	0	0
16.738	dont	0.0131889	0	0
16.755	dont	0.0110234	0	0
16.771	dont	0.0114181	0	0
16.788	dont	0.0123855	0	0
16.805	dont	0.0130810	0	0
16.821	dont	0.0119190	0	0
16.838	dont	0.0102230	0	0
16.855	dont	0.0117695	0	0
16.871	dont	0.0116636	0	0
16.888	dont	0.0124140	0	0
16.905	dont	0.0120520	0	0
16.921	dont	0.0163438	0	0
16.938	dont	0.0153490	0	0
16.955	dont	0.0164195	0	0
16.971	dont	0.0146523	0	0
16.988	dont	0.0151749	0	0
17.005	dont	0.0121399	0	0
17.022	dont	0.0124283	0	0
17.038	dont	0.0089874	0	0
17.055	dont	0.0136509	0	0
17.072	dont	0.0133491	0	0
17.088	dont	0.0122126	0	0
17.105	dont	0.0133624	0	0
17.122	dont	0.0164411	0	0
17.138	dont	0.0111194	0	0
17.155	dont	0.0122126	0	0
17.172	dont	0.0123998	0	0
17.188	dont	0.0115875	0	0
17.205	dont	0.0132559	0	0
17.222	dont	0.0136119	0	0
17.238	dont	0.0108615	0	0
17.255	dont	0.0128212	0	0
17.272	dont	0.0125841	0	0
17.288	dont	0.0115722	0	0
17.305	dont	0.0148086	0	0
