time lined up	block	rmse	false positive	false negative
6.593	dont	0.00793243	0	0
6.610	dont	0.00793243	0	0
6.626	dont	0.00793243	0	0
6.643	dont	0.00790529	0	0
6.660	dont	0.00853496	0	0
6.676	dont	0.00844307	0	0
6.693	dont	0.00864305	0	0
6.710	dont	0.00870018	0	0
6.726	dont	0.00865039	0	0
6.743	dont	0.00877946	0	0
6.760	dont	0.00875351	0	0
6.776	dont	0.00894946	0	0
6.793	dont	0.00905619	0	0
6.810	dont	0.00879577	0	0
6.826	dont	0.00879379	0	0
6.843	dont	0.00854642	0	0
6.860	dont	0.0083376	0	0
6.876	dont	0.00822438	0	0
6.893	dont	0.00874384	0	0
6.910	dont	0.0085671	0	0
6.926	dont	0.00880134	0	0
6.943	dont	0.00882911	0	0
6.960	dont	0.00840394	0	0
6.977	dont	0.00779801	0	0
6.993	dont	0.00763672	0	0
7.010	dont	0.00739219	0	0
7.027	dont	0.00749901	0	0
7.043	dont	0.00821522	0	0
7.060	dont	0.00814534	0	0
7.077	dont	0.00842916	0	0
7.093	dont	0.00851435	0	0
7.110	dont	0.00842439	0	0
7.127	dont	0.00789259	0	0
7.143	dont	0.00824089	0	0
7.160	dont	0.00849216	0	0
7.177	dont	0.00852823	0	0
7.193	dont	0.00839962	0	0
7.210	dont	0.00828052	0	0
7.227	dont	0.00785392	0	0
7.243	dont	0.00733815	0	0
7.260	dont	0.00742813	0	0
7.277	dont	0.0080024	0	0
7.294	dont	0.00848964	0	0
7.310	dont	0.00836894	0	0
7.327	dont	0.00860259	0	0
7.344	dont	0.00854551	0	0
7.360	dont	0.00779855	0	0
7.377	dont	0.00729179	0	0
7.394	dont	0.00737943	0	0
7.410	dont	0.00714339	0	0
7.427	dont	0.00690124	0	0
7.444	dont	0.00713184	0	0
7.460	dont	0.00770968	0	0
7.477	dont	0.00761378	0	0
7.494	dont	0.00801618	0	0
7.510	dont	0.00818204	0	0
7.527	dont	0.00823162	0	0
7.544	dont	0.00835533	0	0
7.560	dont	0.00861643	0	0
7.577	dont	0.00860884	0	0
7.594	dont	0.00892871	0	0
7.611	dont	0.00899946	0	0
7.627	dont	0.00862443	0	0
7.644	dont	0.00912964	0	0
7.661	dont	0.00900784	0	0
7.677	dont	0.00886339	0	0
7.694	dont	0.00837328	0	0
7.711	dont	0.00807731	0	0
7.727	dont	0.00767027	0	0
7.744	dont	0.00755474	0	0
7.761	dont	0.00724342	0	0
7.777	dont	0.00746903	0	0
7.794	dont	0.0076704	0	0
7.811	dont	0.00770044	0	0
7.827	dont	0.00754056	0	0
7.844	dont	0.00792038	0	0
7.861	dont	0.0082391	0	0
7.877	dont	0.00846702	0	0
7.894	dont	0.00856218	0	0
7.911	dont	0.00866454	0	0
7.927	dont	0.00844728	0	0
7.944	dont	0.00842538	0	0
7.961	dont	0.00824202	0	0
7.978	dont	0.00824605	0	0
7.994	dont	0.00831007	0	0
8.011	dont	0.00824123	0	0
8.028	dont	0.00757524	0	0
8.044	dont	0.00734569	0	0
8.061	dont	0.00665017	0	0
8.078	dont	0.00645217	0	0
8.094	dont	0.00654485	0	0
8.111	dont	0.00671632	0	0
8.128	dont	0.0072646	0	0
8.144	dont	0.00807497	0	0
8.161	dont	0.00804517	0	0
8.178	dont	0.00858017	0	0
8.194	dont	0.00897797	0	0
8.211	dont	0.00889356	0	0
8.228	dont	0.00874011	0	0
8.244	dont	0.00930418	0	0
8.261	dont	0.00919451	0	0
8.278	dont	0.00959583	0	0
8.295	dont	0.00949025	0	0
8.311	dont	0.00918431	0	0
8.328	dont	0.0090229	0	0
8.345	dont	0.00862335	0	0
8.361	dont	0.00840862	0	0
8.378	dont	0.00833886	0	0
8.395	dont	0.00904977	0	0
8.411	dont	0.00856178	0	0
8.428	dont	0.00873152	0	0
8.445	dont	0.00862152	0	0
8.461	dont	0.00865022	0	0
8.478	dont	0.00833338	0	0
8.495	dont	0.00887543	0	0
8.511	dont	0.00877395	0	0
8.528	dont	0.00878404	0	0
8.545	dont	0.009161	0	0
8.561	dont	0.00901227	0	0
8.578	dont	0.00911421	0	0
8.595	dont	0.00936819	0	0
8.612	dont	0.00932951	0	0
8.628	dont	0.00919888	0	0
8.645	dont	0.00927379	0	0
8.662	dont	0.00897723	0	0
8.678	dont	0.00871432	0	0
8.695	dont	0.00869362	0	0
8.712	dont	0.00816219	0	0
8.728	dont	0.00826318	0	0
8.745	dont	0.00841741	0	0
8.762	dont	0.00888646	0	0
8.778	dont	0.00895788	0	0
8.795	dont	0.00943916	0	0
8.812	dont	0.00933205	0	0
8.828	dont	0.00912611	0	0
8.845	dont	0.00870994	0	0
8.862	dont	0.00859635	0	0
8.878	dont	0.0084834	0	0
8.895	dont	0.00848952	0	0
8.912	dont	0.00869545	0	0
8.928	dont	0.0086515	0	0
8.945	dont	0.00854799	0	0
8.962	dont	0.00854382	0	0
8.979	dont	0.00887357	0	0
8.995	dont	0.00907288	0	0
9.012	dont	0.00933454	0	0
9.029	dont	0.00976681	0	0
9.045	dont	0.0100647	0	0
9.062	dont	0.00979306	0	0
9.079	dont	0.0093367	0	0
9.095	dont	0.0098764	0	0
9.112	dont	0.0095022	0	0
9.129	dont	0.00915344	0	0
9.145	dont	0.00901403	0	0
9.162	dont	0.00898209	0	0
9.179	dont	0.00814242	0	0
9.195	dont	0.00830146	0	0
9.212	dont	0.00844187	0	0
9.229	dont	0.00866419	0	0
9.245	dont	0.00925359	0	0
9.262	dont	0.00929857	0	0
9.279	dont	0.00942233	0	0
9.296	dont	0.00933695	0	0
9.312	dont	0.00914845	0	0
9.329	dont	0.00905787	0	0
9.346	dont	0.00900144	0	0
9.362	dont	0.00930662	0	0
9.379	dont	0.00943709	0	0
9.396	dont	0.00976218	0	0
9.412	dont	0.00924482	0	0
9.429	dont	0.00944971	0	0
9.446	dont	0.00951655	0	0
9.462	dont	0.00926746	0	0
9.479	dont	0.00948156	0	0
9.496	dont	0.0101244	0	0
9.512	dont	0.0101804	0	0
9.529	dont	0.0100026	0	0
9.546	dont	0.0104467	0	0
9.562	dont	0.0102273	0	0
9.579	dont	0.0094063	0	0
9.596	dont	0.00955033	0	0
9.613	dont	0.00916719	0	0
9.629	dont	0.00873418	0	0
9.646	dont	0.00829289	0	0
9.663	dont	0.00865176	0	0
9.679	dont	0.00858678	0	0
9.696	dont	0.00832896	0	0
9.713	dont	0.00865025	0	0
9.729	dont	0.00869029	0	0
9.746	dont	0.00891197	0	0
9.763	dont	0.00905221	0	0
9.779	dont	0.00919631	0	0
9.796	dont	0.00915888	0	0
9.813	dont	0.00918287	0	0
9.829	dont	0.0083463	0	0
9.846	dont	0.00781234	0	0
9.863	dont	0.00758289	0	0
9.879	dont	0.00701146	0	0
9.896	dont	0.00713667	0	0
9.913	dont	0.00783512	0	0
9.929	dont	0.0078704	0	0
9.946	dont	0.00871897	0	0
9.963	dont	0.00906972	0	0
9.980	dont	0.00917724	0	0
9.996	dont	0.00902551	0	0
10.013	dont	0.00932644	0	0
10.030	dont	0.0090006	0	0
10.046	dont	0.00888551	0	0
10.063	dont	0.0087557	0	0
10.080	dont	0.0087448	0	0
10.096	dont	0.00876031	0	0
10.113	dont	0.00878089	0	0
10.130	dont	0.00907847	0	0
10.146	dont	0.00913072	0	0
10.163	dont	0.00925512	0	0
10.180	dont	0.00893867	0	0
10.196	dont	0.00866863	0	0
10.213	dont	0.00877186	0	0
10.230	dont	0.00920059	0	0
10.246	dont	0.00958252	0	0
10.263	dont	0.00976894	0	0
10.280	dont	0.0101493	0	0
10.297	dont	0.0097893	0	0
10.313	dont	0.00928369	0	0
10.330	dont	0.00874196	0	0
10.347	dont	0.00914541	0	0
10.363	dont	0.00914717	0	0
10.380	dont	0.00893403	0	0
10.397	dont	0.0092295	0	0
10.413	dont	0.00935229	0	0
10.430	dont	0.0091152	0	0
10.447	dont	0.00885406	0	0
10.463	dont	0.00936031	0	0
10.480	dont	0.00932283	0	0
10.497	dont	0.00929771	0	0
10.513	dont	0.00982642	0	0
10.530	dont	0.00994165	0	0
10.547	dont	0.0100857	0	0
10.563	dont	0.00948346	0	0
10.580	dont	0.00950233	0	0
10.597	dont	0.00892955	0	0
10.614	dont	0.0086933	0	0
