time	block	discomfort	scaled discomfort
0.000	Don't blink	0.4322200	0.4802445
0.265	Don't blink	0.4322200	0.4802445
0.530	Don't blink	0.4322200	0.4802445
0.796	Don't blink	0.4322200	0.4802445
1.061	Don't blink	0.4322200	0.4802445
1.326	Don't blink	0.4322200	0.4802445
1.591	Don't blink	0.4322200	0.4802445
1.856	Don't blink	0.4322200	0.4802445
2.122	Don't blink	0.8840864	0.9823183
2.387	Don't blink	2.4754420	2.7504912
2.652	Don't blink	3.0648330	3.4053700
2.917	Don't blink	3.0648330	3.4053700
3.182	Don't blink	3.0943026	3.4381139
3.448	Don't blink	3.5363458	3.9292731
3.713	Don't blink	3.8310413	4.2567125
3.978	Don't blink	3.9292731	4.3658590
4.243	Don't blink	4.2632613	4.7369570
4.508	Don't blink	4.8035363	5.3372626
4.774	Don't blink	5.2455796	5.8284217
5.039	Don't blink	5.3732809	5.9703122
5.304	Don't blink	5.8055010	6.4505566
5.569	Don't blink	5.8447937	6.4942152
5.834	Don't blink	5.8447937	6.4942152
6.100	Don't blink	5.8447937	6.4942152
6.365	Don't blink	5.8447937	6.4942152
6.630	Don't blink	5.8447937	6.4942152
6.895	Don't blink	5.8447937	6.4942152
7.160	Don't blink	5.8447937	6.4942152
7.426	Don't blink	5.8447937	6.4942152
7.691	Don't blink	6.0707269	6.7452521
7.956	Don't blink	6.1001965	6.7779961
8.221	Don't blink	6.1198428	6.7998254
8.486	Don't blink	6.2082515	6.8980572
8.752	Don't blink	6.5127701	7.2364113
9.017	Don't blink	7.2102161	8.0113512
9.282	Don't blink	7.8094303	8.6771447
9.547	Don't blink	8.0943026	8.9936695
9.812	Don't blink	8.1237721	9.0264134
10.078	Don't blink	8.1827112	9.0919013
10.343	Don't blink	8.5854617	9.5394019
10.608	Don't blink	8.5854617	9.5394019
10.873	Don't blink	8.5854617	9.5394019
11.138	Don't blink	8.6738703	9.6376337
11.404	Don't blink	8.8605108	9.8450120
11.669	Don't blink	8.8703340	9.8559267
11.934	Don't blink	8.8703340	9.8559267
12.199	Don't blink	8.8703340	9.8559267
12.464	Don't blink	8.8506876	9.8340974
12.730	Don't blink	8.8212181	9.8013534
12.995	Don't blink	8.6149312	9.5721458
13.260	Don't blink	8.4479371	9.3865968
13.525	Don't blink	8.0157171	8.9063523
13.790	Don't blink	6.8467583	7.6075093
14.056	Don't blink	6.0903733	6.7670814
14.321	Don't blink	5.6974460	6.3304955
14.586	Don't blink	5.2554028	5.8393364
14.851	Don't blink	5.2554028	5.8393364
15.116	Don't blink	5.2554028	5.8393364
15.382	Don't blink	5.3045187	5.8939096
15.647	Don't blink	5.3045187	5.8939096
15.912	Don't blink	5.4322200	6.0358000
16.177	Don't blink	5.7465619	6.3850688
16.442	Don't blink	5.7465619	6.3850688
16.708	Don't blink	5.7465619	6.3850688
16.973	Don't blink	5.7465619	6.3850688
17.238	Don't blink	5.7465619	6.3850688
17.503	Don't blink	5.9332024	6.5924471
17.768	Don't blink	7.4361493	8.2623881
18.034	Don't blink	7.4459725	8.2733028
18.299	Don't blink	7.2003929	8.0004366
18.564	Don't blink	6.1100196	6.7889107
18.829	Don't blink	6.1100196	6.7889107
19.094	Don't blink	6.1100196	6.7889107
19.360	Don't blink	6.1100196	6.7889107
19.625	Don't blink	6.1493124	6.8325693
19.890	Don't blink	6.1493124	6.8325693
20.155	Don't blink	6.1493124	6.8325693
20.420	Don't blink	6.1493124	6.8325693
20.686	Don't blink	6.1493124	6.8325693
20.951	Don't blink	6.1493124	6.8325693
21.216	Don't blink	6.1493124	6.8325693
21.481	Don't blink	6.1493124	6.8325693
21.746	Don't blink	6.1493124	6.8325693
22.012	Don't blink	6.1493124	6.8325693
22.277	Don't blink	6.1493124	6.8325693
22.542	Don't blink	5.2750491	5.8611657
22.807	Don't blink	4.7053045	5.2281161
23.072	Don't blink	4.7053045	5.2281161
23.338	Don't blink	4.7053045	5.2281161
23.603	Don't blink	4.7053045	5.2281161
23.868	Don't blink	4.7053045	5.2281161
24.133	Don't blink	4.7053045	5.2281161
24.398	Don't blink	4.7053045	5.2281161
24.664	Don't blink	4.7053045	5.2281161
24.929	Don't blink	4.7053045	5.2281161
25.194	Don't blink	4.7053045	5.2281161
25.459	Don't blink	4.7053045	5.2281161
25.724	Don't blink	4.7053045	5.2281161
25.990	Don't blink	4.7053045	5.2281161
26.255	Don't blink	4.7053045	5.2281161
26.520	Don't blink	4.7053045	5.2281161
26.785	Don't blink	4.7053045	5.2281161
27.050	Don't blink	4.7053045	5.2281161
27.316	Don't blink	4.7053045	5.2281161
27.581	Don't blink	4.6954813	5.2172015
27.846	Don't blink	4.6954813	5.2172015
28.111	Don't blink	4.6954813	5.2172015
28.376	Don't blink	4.6954813	5.2172015
28.642	Don't blink	4.6954813	5.2172015
28.907	Don't blink	4.6954813	5.2172015
29.172	Don't blink	4.6954813	5.2172015
