time lined up	block	rmse	false positive	false negative
0.000	dont	0.0138269	0	0
0.016	dont	0.0140745	0	0
0.033	dont	0.0141056	0	0
0.050	dont	0.0139943	0	0
0.066	dont	0.0138144	0	0
0.083	dont	0.0139342	0	0
0.100	dont	0.0132026	0	0
0.116	dont	0.0130719	0	0
0.133	dont	0.0132353	0	0
0.150	dont	0.0129686	0	0
0.167	dont	0.0127379	0	0
0.183	dont	0.0133242	0	0
0.000	dont	0.0134549	0	0
0.017	dont	0.0137210	0	0
0.033	dont	0.0142309	0	0
0.050	dont	0.0145635	0	0
0.067	dont	0.0144200	0	0
0.083	dont	0.0143987	0	0
0.100	dont	0.0145366	0	0
0.117	dont	0.0143608	0	0
0.133	dont	0.0142207	0	0
0.150	dont	0.0144069	0	0
0.167	dont	0.0143518	0	0
0.183	dont	0.0140158	0	0
0.200	dont	0.0137904	0	0
0.217	dont	0.0137923	0	0
0.233	dont	0.0132122	0	0
0.250	dont	0.0131701	0	0
0.267	dont	0.0130559	0	0
0.284	dont	0.0134379	0	0
0.300	dont	0.0137989	0	0
0.317	dont	0.0138403	0	0
0.334	dont	0.0141960	0	0
0.350	dont	0.0140768	0	0
0.367	dont	0.0138623	0	0
0.384	dont	0.0134839	0	0
0.400	dont	0.0138609	0	0
0.417	dont	0.0135671	0	0
0.434	dont	0.0135364	0	0
0.450	dont	0.0132393	0	0
0.467	dont	0.0133209	0	0
0.484	dont	0.0126643	0	0
0.500	dont	0.0126185	0	0
0.517	dont	0.0130527	0	0
0.534	dont	0.0139961	0	0
0.550	dont	0.0135623	0	0
0.567	dont	0.0142927	0	0
0.584	dont	0.0144658	0	0
0.601	dont	0.0140623	0	0
0.617	dont	0.0136236	0	0
0.634	dont	0.0142891	0	0
0.651	dont	0.0140054	0	0
0.667	dont	0.0140706	0	0
0.684	dont	0.0145263	0	0
0.701	dont	0.0146435	0	0
0.717	dont	0.0148117	0	0
0.734	dont	0.0155812	0	0
0.751	dont	0.0159267	0	0
0.767	dont	0.0163439	0	0
0.784	dont	0.0160623	0	0
0.801	dont	0.0160770	0	0
0.817	dont	0.0156435	0	0
0.834	dont	0.0154382	0	0
0.851	dont	0.0148813	0	0
0.867	dont	0.0149800	0	0
0.884	dont	0.0148773	0	0
0.901	dont	0.0149252	0	0
0.917	dont	0.0146279	0	0
0.934	dont	0.0143442	0	0
0.951	dont	0.0143549	0	0
0.968	dont	0.0139537	0	0
0.984	dont	0.0136552	0	0
1.001	dont	0.0138179	0	0
1.018	dont	0.0136966	0	0
1.034	dont	0.0136150	0	0
1.051	dont	0.0136169	0	0
1.068	dont	0.0135854	0	0
1.084	dont	0.0132889	0	0
1.101	dont	0.0136738	0	0
1.118	dont	0.0136068	0	0
1.134	dont	0.0136867	0	0
1.151	dont	0.0140742	0	0
1.168	dont	0.0145351	0	0
1.184	dont	0.0144761	0	0
1.201	dont	0.0149214	0	0
1.218	dont	0.0154932	0	0
1.234	dont	0.0155139	0	0
1.251	dont	0.0154595	0	0
1.268	dont	0.0156434	0	0
1.285	dont	0.0151178	0	0
1.301	dont	0.0145944	0	0
1.318	dont	0.0146217	0	0
1.335	dont	0.0148501	0	0
1.351	dont	0.0147865	0	0
1.368	dont	0.0147256	0	0
1.385	dont	0.0143927	0	0
1.401	dont	0.0139945	0	0
1.418	dont	0.0135798	0	0
1.435	dont	0.0136153	0	0
1.451	dont	0.0139125	0	0
1.468	dont	0.0145432	0	0
1.485	dont	0.0145236	0	0
1.501	dont	0.0142264	0	0
1.518	dont	0.0140218	0	0
1.535	dont	0.0132729	0	0
1.551	dont	0.0136089	0	0
1.568	dont	0.0139993	0	0
1.585	dont	0.0145735	0	0
1.602	dont	0.0145449	0	0
1.618	dont	0.0156138	0	0
1.635	dont	0.0154087	0	0
1.652	dont	0.0154053	0	0
1.668	dont	0.0150768	0	0
1.685	dont	0.0146515	0	0
1.702	dont	0.0142936	0	0
1.718	dont	0.0141960	0	0
1.735	dont	0.0138500	0	0
1.752	dont	0.0137058	0	0
1.768	dont	0.0142252	0	0
1.785	dont	0.0139177	0	0
1.802	dont	0.0136469	0	0
1.818	dont	0.0138196	0	0
1.835	dont	0.0135200	0	0
1.852	dont	0.0131412	0	0
1.868	dont	0.0132945	0	0
1.885	dont	0.0128229	0	0
1.902	dont	0.0131324	0	0
1.918	dont	0.0131000	0	0
1.935	dont	0.0136073	0	0
1.952	dont	0.0136993	0	0
1.969	dont	0.0141780	0	0
1.985	dont	0.0141333	0	0
2.002	dont	0.0143639	0	0
2.019	dont	0.0141508	0	0
2.035	dont	0.0138994	0	0
2.052	dont	0.0134740	0	0
2.069	dont	0.0131167	0	0
2.085	dont	0.0134589	0	0
2.102	dont	0.0135490	0	0
2.119	dont	0.0137632	0	0
2.135	dont	0.0143922	0	0
2.152	dont	0.0145638	0	0
2.169	dont	0.0144287	0	0
2.185	dont	0.0146474	0	0
2.202	dont	0.0149070	0	0
2.219	dont	0.0146835	0	0
2.235	dont	0.0148625	0	0
2.252	dont	0.0150125	0	0
2.269	dont	0.0148431	0	0
2.286	dont	0.0145038	0	0
2.302	dont	0.0146985	0	0
2.319	dont	0.0141911	0	0
2.336	dont	0.0140018	0	0
2.352	dont	0.0137612	0	0
2.369	dont	0.0135901	0	0
2.386	dont	0.0129961	0	0
2.402	dont	0.0129397	0	0
2.419	dont	0.0134409	0	0
2.436	dont	0.0134665	0	0
2.452	dont	0.0133615	0	0
2.469	dont	0.0134726	0	0
2.486	dont	0.0137965	0	0
2.502	dont	0.0131319	0	0
2.519	dont	0.0131279	0	0
2.536	dont	0.0132737	0	0
2.552	dont	0.0136529	0	0
2.569	dont	0.0134092	0	0
2.586	dont	0.0134656	0	0
2.603	dont	0.0136735	0	0
2.619	dont	0.0140669	0	0
2.636	dont	0.0140984	0	0
2.653	dont	0.0138299	0	0
2.669	dont	0.0145188	0	0
2.686	dont	0.0150357	0	0
2.703	dont	0.0145008	0	0
2.719	dont	0.0147594	0	0
2.736	dont	0.0152806	0	0
2.753	dont	0.0148490	0	0
2.769	dont	0.0143953	0	0
