time lined up	block	rmse	false positive	false negative
5.176	dont	0.0088108	0	0
5.210	dont	0.0088108	0	0
5.243	dont	0.0088108	0	0
5.276	dont	0.0082667	0	0
5.310	dont	0.0079623	0	0
5.343	dont	0.0079061	0	0
5.376	dont	0.0081972	0	0
5.410	dont	0.0087218	0	0
5.443	dont	0.0092868	0	0
5.476	dont	0.0097004	0	0
5.510	dont	0.0097404	0	0
5.543	dont	0.0094493	0	0
5.577	dont	0.0090253	0	0
5.610	dont	0.0087632	0	0
5.643	dont	0.0085630	0	0
5.677	dont	0.0086323	0	0
5.710	dont	0.0087063	0	0
5.743	dont	0.0084765	0	0
5.777	dont	0.0086202	0	0
5.810	dont	0.0085333	0	0
5.843	dont	0.0084445	0	0
5.877	dont	0.0083660	0	0
5.910	dont	0.0083826	0	0
5.944	dont	0.0079943	0	0
5.977	dont	0.0080230	0	0
6.010	dont	0.0080909	0	0
6.044	dont	0.0080514	0	0
6.077	dont	0.0083930	0	0
6.110	dont	0.0086726	0	0
6.144	dont	0.0083886	0	0
6.177	dont	0.0079579	0	0
6.211	dont	0.0078968	0	0
6.244	dont	0.0075877	0	0
6.277	dont	0.0071074	0	0
6.311	dont	0.0071890	0	0
6.344	dont	0.0074541	0	0
6.377	dont	0.0075297	0	0
6.411	dont	0.0076322	0	0
6.444	dont	0.0082665	0	0
6.477	dont	0.0086067	0	0
6.511	dont	0.0088770	0	0
6.544	dont	0.0088648	0	0
6.578	dont	0.0091592	0	0
6.611	dont	0.0089836	0	0
6.644	dont	0.0087849	0	0
6.678	dont	0.0088401	0	0
6.711	dont	0.0089530	0	0
6.744	dont	0.0090046	0	0
6.778	dont	0.0093091	0	0
6.811	dont	0.0096412	0	0
6.844	dont	0.0094223	0	0
6.878	dont	0.0093018	0	0
6.911	dont	0.0088371	0	0
6.945	dont	0.0082207	0	0
6.978	dont	0.0077297	0	0
7.011	dont	0.0073986	0	0
7.045	dont	0.0074055	0	0
7.078	dont	0.0075122	0	0
7.111	dont	0.0077168	0	0
7.145	dont	0.0077887	0	0
7.178	dont	0.0080338	0	0
7.212	dont	0.0080052	0	0
7.245	dont	0.0078829	0	0
7.278	dont	0.0078177	0	0
7.312	dont	0.0078305	0	0
7.345	dont	0.0075854	0	0
7.378	dont	0.0074049	0	0
7.412	dont	0.0073573	0	0
7.445	dont	0.0073473	0	0
7.478	dont	0.0071380	0	0
7.512	dont	0.0073424	0	0
7.545	dont	0.0074060	0	0
7.579	dont	0.0074895	0	0
7.612	dont	0.0075837	0	0
7.645	dont	0.0075561	0	0
7.679	dont	0.0074764	0	0
7.712	dont	0.0075512	0	0
7.745	dont	0.0074101	0	0
7.779	dont	0.0072863	0	0
7.812	dont	0.0074815	0	0
7.845	dont	0.0076609	0	0
7.879	dont	0.0075632	0	0
7.912	dont	0.0078679	0	0
7.946	dont	0.0080159	0	0
7.979	dont	0.0079255	0	0
8.012	dont	0.0079985	0	0
8.046	dont	0.0081607	0	0
8.079	dont	0.0080164	0	0
8.112	dont	0.0079739	0	0
8.146	dont	0.0079970	0	0
8.179	dont	0.0076987	0	0
8.213	dont	0.0075357	0	0
8.246	dont	0.0074489	0	0
8.279	dont	0.0072760	0	0
8.313	dont	0.0072862	0	0
8.346	dont	0.0072614	0	0
8.379	dont	0.0072750	0	0
8.413	dont	0.0075438	0	0
8.446	dont	0.0075808	0	0
8.479	dont	0.0077189	0	0
8.513	dont	0.0078523	0	0
8.546	dont	0.0079040	0	0
8.580	dont	0.0076942	0	0
8.613	dont	0.0077235	0	0
8.646	dont	0.0075181	0	0
8.680	dont	0.0074750	0	0
8.713	dont	0.0072780	0	0
8.746	dont	0.0072626	0	0
8.780	dont	0.0072947	0	0
8.813	dont	0.0073570	0	0
8.846	dont	0.0071084	0	0
8.880	dont	0.0071400	0	0
8.913	dont	0.0069006	0	0
8.947	dont	0.0067077	0	0
8.980	dont	0.0067094	0	0
9.013	dont	0.0069274	0	0
9.047	dont	0.0071547	0	0
9.080	dont	0.0073975	0	0
9.113	dont	0.0074784	0	0
9.147	dont	0.0074707	0	0
9.180	dont	0.0073224	0	0
9.214	dont	0.0070531	0	0
9.247	dont	0.0067537	0	0
9.280	dont	0.0067805	0	0
9.314	dont	0.0066600	0	0
9.347	dont	0.0067289	0	0
9.380	dont	0.0069525	0	0
9.414	dont	0.0072622	0	0
9.447	dont	0.0074611	0	0
9.480	dont	0.0075576	0	0
9.514	dont	0.0078867	0	0
9.547	dont	0.0078597	0	0
9.581	dont	0.0080749	0	0
9.614	dont	0.0081465	0	0
9.647	dont	0.0082804	0	0
9.681	dont	0.0080547	0	0
9.714	dont	0.0077980	0	0
9.747	dont	0.0075255	0	0
9.781	dont	0.0073234	0	0
9.814	dont	0.0072555	0	0
9.847	dont	0.0076224	0	0
9.881	dont	0.0078142	0	0
9.914	dont	0.0078740	0	0
9.948	dont	0.0080029	0	0
9.981	dont	0.0080890	0	0
10.014	dont	0.0078424	0	0
10.048	dont	0.0080342	0	0
10.081	dont	0.0081511	0	0
10.114	dont	0.0079906	0	0
10.148	dont	0.0080285	0	0
10.181	dont	0.0082826	0	0
10.215	dont	0.0084799	0	0
10.248	dont	0.0086341	0	0
10.281	dont	0.0089929	0	0
10.315	dont	0.0091667	0	0
10.348	dont	0.0089505	0	0
10.381	dont	0.0087517	0	0
10.415	dont	0.0086225	0	0
10.448	dont	0.0086446	0	0
10.481	dont	0.0086796	0	0
10.515	dont	0.0089728	0	0
10.548	dont	0.0089582	0	0
10.582	dont	0.0090686	0	0
10.615	dont	0.0090269	0	0
10.648	dont	0.0089954	0	0
10.682	dont	0.0087851	0	0
10.715	dont	0.0088824	0	0
10.748	dont	0.0089606	0	0
10.782	dont	0.0089676	0	0
10.815	dont	0.0087006	0	0
10.848	dont	0.0086132	0	0
10.882	dont	0.0085757	0	0
10.915	dont	0.0085256	0	0
10.949	dont	0.0082788	0	0
10.982	dont	0.0083570	0	0
11.015	dont	0.0082442	0	0
11.049	dont	0.0081494	0	0
11.082	dont	0.0082388	0	0
11.115	dont	0.0082866	0	0
11.149	dont	0.0091227	0	0
11.182	dont	0.0160525	0	0
11.216	dont	0.0262521	0	0
11.249	dont	0.0386653	0	0
11.282	dont	0.0522681	0	0
11.316	dont	0.0656779	0	0
11.349	dont	0.0730637	0	0
11.382	dont	0.0779388	0	0
11.416	dont	0.0803152	0	0
11.449	dont	0.0818087	0	0
11.482	dont	0.0826485	0	0
11.516	dont	0.0835124	0	0
11.549	dont	0.0835675	0	0
11.583	dont	0.0836468	0	0
11.616	dont	0.0833877	0	0
11.649	dont	0.0821890	0	0
11.683	dont	0.0792842	0	0
11.716	dont	0.0753445	0	0
11.749	dont	0.0677162	0	0
11.783	dont	0.0568913	0	0
11.816	dont	0.0445697	0	0
11.849	dont	0.0330619	0	0
11.883	dont	0.0222041	0	0
11.916	dont	0.0146763	0	0
11.950	dont	0.0105021	0	0
11.983	dont	0.0087779	0	0
12.016	dont	0.0080858	0	0
12.050	dont	0.0074524	0	0
12.083	dont	0.0070390	0	0
12.116	dont	0.0069227	0	0
12.150	dont	0.0068082	0	0
12.183	dont	0.0064406	0	0
12.217	dont	0.0063557	0	0
12.250	dont	0.0064511	0	0
12.283	dont	0.0063163	0	0
12.317	dont	0.0062066	0	0
12.350	dont	0.0060700	0	0
12.383	dont	0.0065201	0	0
12.417	dont	0.0068080	0	0
12.450	dont	0.0073061	0	0
12.483	dont	0.0077532	0	0
12.517	dont	0.0083467	0	0
12.550	dont	0.0080938	0	0
12.584	dont	0.0081495	0	0
12.617	dont	0.0079716	0	0
12.650	dont	0.0077989	0	0
12.684	dont	0.0075077	0	0
12.717	dont	0.0075386	0	0
12.750	dont	0.0074772	0	0
12.784	dont	0.0074409	0	0
12.817	dont	0.0073153	0	0
12.850	dont	0.0073998	0	0
12.884	dont	0.0075578	0	0
12.917	dont	0.0073086	0	0
12.951	dont	0.0072288	0	0
12.984	dont	0.0073894	0	0
13.017	dont	0.0073647	0	0
13.051	dont	0.0071935	0	0
13.084	dont	0.0073874	0	0
13.117	dont	0.0075639	0	0
13.151	dont	0.0075566	0	0
13.184	dont	0.0077588	0	0
13.218	dont	0.0076959	0	0
13.251	dont	0.0075830	0	0
13.284	dont	0.0074456	0	0
13.318	dont	0.0073066	0	0
13.351	dont	0.0069643	0	0
13.384	dont	0.0068227	0	0
13.418	dont	0.0068078	0	0
13.451	dont	0.0067687	0	0
13.484	dont	0.0067571	0	0
13.518	dont	0.0066644	0	0
13.551	dont	0.0068225	0	0
13.585	dont	0.0068621	0	0
13.618	dont	0.0066933	0	0
13.651	dont	0.0065577	0	0
13.685	dont	0.0065002	0	0
13.718	dont	0.0064235	0	0
13.751	dont	0.0065654	0	0
13.785	dont	0.0066967	0	0
13.818	dont	0.0065222	0	0
13.851	dont	0.0067365	0	0
13.885	dont	0.0066683	0	0
13.918	dont	0.0063613	0	0
13.952	dont	0.0062713	0	0
13.985	dont	0.0064606	0	0
14.018	dont	0.0064294	0	0
14.052	dont	0.0066154	0	0
14.085	dont	0.0066459	0	0
14.118	dont	0.0066705	0	0
14.152	dont	0.0066195	0	0
14.185	dont	0.0067006	0	0
14.219	dont	0.0065634	0	0
14.252	dont	0.0068700	0	0
14.285	dont	0.0068661	0	0
14.319	dont	0.0071054	0	0
14.352	dont	0.0071579	0	0
14.385	dont	0.0071878	0	0
14.419	dont	0.0069168	0	0
14.452	dont	0.0069713	0	0
14.485	dont	0.0068555	0	0
14.519	dont	0.0065388	0	0
14.552	dont	0.0065341	0	0
14.586	dont	0.0065792	0	0
14.619	dont	0.0065632	0	0
14.652	dont	0.0065502	0	0
14.686	dont	0.0066118	0	0
14.719	dont	0.0067336	0	0
14.752	dont	0.0067617	0	0
14.786	dont	0.0067560	0	0
14.819	dont	0.0068545	0	0
14.852	dont	0.0069220	0	0
14.886	dont	0.0069481	0	0
14.919	dont	0.0072507	0	0
14.953	dont	0.0073848	0	0
14.986	dont	0.0073875	0	0
15.019	dont	0.0074708	0	0
15.053	dont	0.0074914	0	0
15.086	dont	0.0072034	0	0
15.119	dont	0.0070326	0	0
15.153	dont	0.0069154	0	0
15.186	dont	0.0068777	0	0
15.220	dont	0.0066118	0	0
15.253	dont	0.0066727	0	0
15.286	dont	0.0070427	0	0
15.320	dont	0.0070236	0	0
15.353	dont	0.0070190	0	0
15.386	dont	0.0070506	0	0
15.420	dont	0.0070506	0	0
15.453	dont	0.0067501	0	0
15.486	dont	0.0067190	0	0
15.520	dont	0.0066055	0	0
15.553	dont	0.0066166	0	0
15.587	dont	0.0062369	0	0
15.620	dont	0.0060633	0	0
15.653	dont	0.0060829	0	0
15.687	dont	0.0060487	0	0
15.720	dont	0.0061762	0	0
15.753	dont	0.0064331	0	0
15.787	dont	0.0068631	0	0
15.820	dont	0.0067420	0	0
15.853	dont	0.0067068	0	0
15.887	dont	0.0065262	0	0
15.920	dont	0.0063406	0	0
15.954	dont	0.0062389	0	0
15.987	dont	0.0063434	0	0
16.020	dont	0.0064412	0	0
16.054	dont	0.0064982	0	0
16.087	dont	0.0068301	0	0
16.120	dont	0.0065820	0	0
16.154	dont	0.0066824	0	0
16.187	dont	0.0066743	0	0
16.221	dont	0.0066036	0	0
16.254	dont	0.0063091	0	0
16.287	dont	0.0061575	0	0
16.321	dont	0.0058912	0	0
16.354	dont	0.0058771	0	0
16.387	dont	0.0057007	0	0
16.421	dont	0.0055258	0	0
16.454	dont	0.0055821	0	0
16.487	dont	0.0055775	0	0
16.521	dont	0.0053539	0	0
16.554	dont	0.0055101	0	0
16.588	dont	0.0056069	0	0
16.621	dont	0.0057366	0	0
16.654	dont	0.0058269	0	0
16.688	dont	0.0059476	0	0
16.721	dont	0.0060464	0	0
16.754	dont	0.0062359	0	0
16.788	dont	0.0062666	0	0
16.821	dont	0.0061545	0	0
16.854	dont	0.0066978	0	0
16.888	dont	0.0070457	0	0
16.921	dont	0.0073226	0	0
16.955	dont	0.0079625	0	0
16.988	dont	0.0176394	0	0
17.021	dont	0.0277763	0	0
17.055	dont	0.0380801	0	0
17.088	dont	0.0456479	0	0
17.121	dont	0.0493396	0	0
17.155	dont	0.0426493	0	0
17.188	dont	0.0333856	0	0
17.222	dont	0.0233469	0	0
17.255	dont	0.0154722	0	0
17.288	dont	0.0109812	0	0
17.322	dont	0.0083251	0	0
17.355	dont	0.0071132	0	0
17.388	dont	0.0064174	0	0
17.422	dont	0.0064414	0	0
17.455	dont	0.0067761	0	0
17.488	dont	0.0068207	0	0
17.522	dont	0.0070973	0	0
17.555	dont	0.0076705	0	0
17.589	dont	0.0079452	0	0
17.622	dont	0.0079486	0	0
17.655	dont	0.0081040	0	0
17.689	dont	0.0079806	0	0
17.722	dont	0.0077117	0	0
17.755	dont	0.0076235	0	0
17.789	dont	0.0075914	0	0
17.822	dont	0.0074641	0	0
17.855	dont	0.0074809	0	0
17.889	dont	0.0074792	0	0
17.922	dont	0.0075202	0	0
