time	block	discomfort	scaled discomfort
0.000	Don't blink	0.1375246	0.1528051
0.266	Don't blink	0.1375246	0.1528051
0.531	Don't blink	0.1375246	0.1528051
0.797	Don't blink	0.1277014	0.1418904
1.062	Don't blink	0.0000000	0.0000000
1.328	Don't blink	0.0000000	0.0000000
1.594	Don't blink	0.0000000	0.0000000
1.859	Don't blink	0.0000000	0.0000000
2.125	Don't blink	0.0000000	0.0000000
2.391	Don't blink	0.0000000	0.0000000
2.656	Don't blink	0.0000000	0.0000000
2.922	Don't blink	0.0000000	0.0000000
3.187	Don't blink	0.0000000	0.0000000
3.453	Don't blink	0.0000000	0.0000000
3.719	Don't blink	0.0000000	0.0000000
3.984	Don't blink	0.0000000	0.0000000
4.250	Don't blink	0.0000000	0.0000000
4.516	Don't blink	0.0000000	0.0000000
4.781	Don't blink	0.0000000	0.0000000
5.047	Don't blink	0.0000000	0.0000000
5.312	Don't blink	0.0000000	0.0000000
5.578	Don't blink	0.0000000	0.0000000
5.844	Don't blink	0.0000000	0.0000000
6.109	Don't blink	0.0000000	0.0000000
6.375	Don't blink	0.0000000	0.0000000
6.641	Don't blink	0.0000000	0.0000000
6.906	Don't blink	0.0000000	0.0000000
7.172	Don't blink	0.0000000	0.0000000
7.437	Don't blink	0.0000000	0.0000000
7.703	Don't blink	0.0392927	0.0436586
7.969	Don't blink	2.5933202	2.8814669
8.234	Don't blink	2.6424361	2.9360402
8.500	Don't blink	2.6424361	2.9360402
8.766	Don't blink	2.6424361	2.9360402
9.031	Don't blink	2.6424361	2.9360402
9.297	Don't blink	2.6424361	2.9360402
9.562	Don't blink	2.6424361	2.9360402
9.828	Don't blink	2.6424361	2.9360402
10.094	Don't blink	4.7347741	5.2608601
10.359	Don't blink	5.3045187	5.8939096
10.625	Don't blink	5.3045187	5.8939096
10.891	Don't blink	5.3045187	5.8939096
11.156	Don't blink	5.3045187	5.8939096
11.422	Don't blink	5.3045187	5.8939096
11.687	Don't blink	5.3045187	5.8939096
11.953	Don't blink	5.3045187	5.8939096
12.219	Don't blink	5.7465619	6.3850688
12.469	Don't blink	8.2220039	9.1355599
12.734	Don't blink	8.2121807	9.1246453
13.000	Don't blink	9.0000000	10.0000000
13.266	Don't blink	9.0000000	10.0000000
13.531	Don't blink	9.0000000	10.0000000
13.797	Don't blink	9.0000000	10.0000000
14.062	Don't blink	9.0000000	10.0000000
14.328	Don't blink	9.0000000	10.0000000
14.594	Don't blink	9.0000000	10.0000000
14.859	Don't blink	9.0000000	10.0000000
15.125	Don't blink	9.0000000	10.0000000
15.391	Don't blink	9.0000000	10.0000000
15.656	Don't blink	9.0000000	10.0000000
15.922	Don't blink	8.1728880	9.0809867
16.187	Don't blink	5.0196464	5.5773849
16.453	Don't blink	4.8428291	5.3809212
16.719	Don't blink	2.8978389	3.2198210
16.984	Don't blink	1.3654224	1.5171360
17.250	Don't blink	1.3359528	1.4843921
17.516	Don't blink	0.0000000	0.0000000
17.781	Don't blink	0.0000000	0.0000000
18.047	Don't blink	0.0000000	0.0000000
18.312	Don't blink	2.1119843	2.3466492
18.578	Don't blink	2.2888016	2.5431129
18.844	Don't blink	3.0255403	3.3617114
19.109	Don't blink	3.0255403	3.3617114
19.375	Don't blink	3.0255403	3.3617114
19.641	Don't blink	3.0255403	3.3617114
19.906	Don't blink	3.0255403	3.3617114
20.172	Don't blink	3.0255403	3.3617114
20.437	Don't blink	3.0255403	3.3617114
20.703	Don't blink	3.0255403	3.3617114
20.969	Don't blink	3.0255403	3.3617114
21.234	Don't blink	3.0255403	3.3617114
21.500	Don't blink	3.0255403	3.3617114
21.766	Don't blink	3.0255403	3.3617114
22.031	Don't blink	3.0255403	3.3617114
22.297	Don't blink	3.0255403	3.3617114
22.562	Don't blink	3.0255403	3.3617114
22.828	Don't blink	3.0255403	3.3617114
23.094	Don't blink	3.0255403	3.3617114
23.359	Don't blink	3.0255403	3.3617114
23.625	Don't blink	3.0255403	3.3617114
23.891	Don't blink	3.0255403	3.3617114
24.156	Don't blink	3.0255403	3.3617114
24.422	Don't blink	3.0255403	3.3617114
