time	rmse	false positive	false negative
0.967	0.017394	0	0
1.001	0.017394	0	0
1.034	0.017394	0	0
1.067	0.017286	0	0
1.101	0.016940	0	0
1.134	0.016807	0	0
1.167	0.016445	0	0
1.201	0.016410	0	0
1.234	0.015902	0	0
1.267	0.015642	0	0
1.301	0.015347	0	0
1.334	0.015293	0	0
1.368	0.015101	0	0
1.401	0.014951	0	0
1.434	0.014548	0	0
1.468	0.013940	0	0
1.501	0.013529	0	0
1.534	0.012721	0	0
1.568	0.012226	0	0
1.601	0.011664	0	0
1.634	0.011345	0	0
1.668	0.010674	0	0
1.701	0.010503	0	0
1.735	0.010457	0	0
1.768	0.010564	0	0
1.801	0.010344	0	0
1.835	0.010599	0	0
1.868	0.010566	0	0
1.901	0.010486	0	0
1.935	0.009991	0	0
1.968	0.010056	0	0
2.002	0.009921	0	0
2.035	0.010165	0	0
2.068	0.009916	0	0
2.102	0.010044	0	0
2.135	0.010211	0	0
2.168	0.010057	0	0
2.202	0.009740	0	0
2.235	0.009647	0	0
2.268	0.009588	0	0
2.302	0.008883	0	0
2.335	0.008675	0	0
2.369	0.008379	0	0
2.402	0.008229	0	0
2.435	0.007991	0	0
2.469	0.008257	0	0
2.502	0.008086	0	0
2.535	0.008279	0	0
2.569	0.008107	0	0
2.602	0.008146	0	0
2.635	0.008033	0	0
2.669	0.007902	0	0
2.702	0.007657	0	0
2.736	0.007810	0	0
2.769	0.007731	0	0
2.802	0.007995	0	0
2.836	0.008061	0	0
2.869	0.008277	0	0
2.902	0.008242	0	0
2.936	0.008818	0	0
2.969	0.008839	0	0
3.003	0.009487	0	0
3.036	0.009617	0	0
3.069	0.009991	0	0
3.103	0.009345	0	0
3.136	0.009101	0	0
3.169	0.008657	0	0
3.203	0.008739	0	0
3.236	0.008643	0	0
3.269	0.009115	0	0
3.303	0.009431	0	0
3.336	0.009651	0	0
3.370	0.009324	0	0
3.403	0.009250	0	0
3.436	0.009111	0	0
3.470	0.008795	0	0
3.503	0.008727	0	0
3.536	0.009063	0	0
3.570	0.009033	0	0
3.603	0.008953	0	0
3.636	0.009063	0	0
3.670	0.008820	0	0
3.703	0.008729	0	0
3.737	0.008706	0	0
3.770	0.008886	0	0
3.803	0.009101	0	0
3.837	0.009434	0	0
3.870	0.009361	0	0
3.903	0.009576	0	0
3.937	0.009744	0	0
3.970	0.009329	0	0
4.004	0.009077	0	0
4.037	0.009376	0	0
4.070	0.009232	0	0
4.104	0.009455	0	0
4.137	0.009942	0	0
4.170	0.010144	0	0
4.204	0.010082	0	0
4.237	0.009734	0	0
4.270	0.009299	0	0
4.304	0.009013	0	0
4.337	0.008966	0	0
4.371	0.008534	0	0
4.404	0.008767	0	0
4.437	0.008644	0	0
4.471	0.008198	0	0
4.504	0.007791	0	0
4.537	0.007903	0	0
4.571	0.008227	0	0
4.604	0.008345	0	0
4.637	0.008730	0	0
4.671	0.009359	0	0
4.704	0.009178	0	0
4.738	0.008866	0	0
4.771	0.008706	0	0
4.804	0.008967	0	0
4.838	0.008610	0	0
4.871	0.008971	0	0
4.904	0.009005	0	0
4.938	0.008837	0	0
4.971	0.008463	0	0
5.005	0.008488	0	0
5.038	0.008072	0	0
5.071	0.007987	0	0
5.105	0.008058	0	0
5.138	0.007876	0	0
5.171	0.007709	0	0
5.205	0.007752	0	0
5.238	0.007914	0	0
5.271	0.007653	0	0
5.305	0.007945	0	0
5.338	0.007976	0	0
5.372	0.008318	0	0
5.405	0.009153	0	0
5.438	0.012441	0	0
5.472	0.017023	0	0
5.505	0.020177	0	0
5.538	0.022527	0	0
5.572	0.023077	0	0
5.605	0.021008	0	0
5.638	0.017067	0	0
5.672	0.014211	0	0
5.705	0.011843	0	0
5.739	0.010631	0	0
5.772	0.009880	0	0
5.805	0.009250	0	0
5.839	0.009547	0	0
5.872	0.009549	0	0
5.905	0.009271	0	0
5.939	0.009571	0	0
5.972	0.009447	0	0
6.006	0.008748	0	0
6.039	0.008625	0	0
6.072	0.008881	0	0
6.106	0.008863	0	0
6.139	0.009106	0	0
6.172	0.009339	0	0
6.206	0.009009	0	0
6.239	0.008436	0	0
6.272	0.007958	0	0
6.306	0.008003	0	0
6.339	0.008284	0	0
6.373	0.008763	0	0
6.406	0.009462	0	0
6.439	0.009693	0	0
6.473	0.009897	0	0
6.506	0.010010	0	0
6.539	0.010074	0	0
6.573	0.009908	0	0
6.606	0.009611	0	0
6.639	0.009183	0	0
6.673	0.008677	0	0
6.706	0.008680	0	0
6.740	0.008433	0	0
6.773	0.008506	0	0
6.806	0.008468	0	0
