time	rmse	false positive	false negative
1.968	0.0168427	0	0
2.002	0.0168427	0	0
2.035	0.0168427	0	0
2.068	0.0153307	0	0
2.102	0.0151060	0	0
2.135	0.0145137	0	0
2.168	0.0146519	0	0
2.202	0.0151427	0	0
2.235	0.0157018	0	0
2.268	0.0158447	0	0
2.302	0.0163752	0	0
2.335	0.0165489	0	0
2.369	0.0167684	0	0
2.402	0.0165149	0	0
2.435	0.0164661	0	0
2.469	0.0166870	0	0
2.502	0.0172241	0	0
2.535	0.0174609	0	0
2.569	0.0208419	0	0
2.602	0.0239290	0	0
2.635	0.0250085	0	0
2.669	0.0245169	0	0
2.702	0.0244674	0	0
2.736	0.0214262	0	0
2.769	0.0184448	0	0
2.802	0.0169182	0	0
2.836	0.0164066	0	0
2.869	0.0159032	0	0
2.902	0.0155876	0	0
2.936	0.0153573	0	0
2.969	0.0154379	0	0
3.003	0.0162342	0	0
3.036	0.0164817	0	0
3.069	0.0168483	0	0
3.103	0.0173558	0	0
3.136	0.0173906	0	0
3.169	0.0184988	0	0
3.203	0.0236446	0	0
3.236	0.0284017	0	0
3.269	0.0310065	0	0
3.303	0.0333245	0	0
3.336	0.0327096	1	0
3.370	0.0278219	0	0
3.403	0.0229991	0	0
3.436	0.0201783	0	0
3.470	0.0182078	0	0
3.503	0.0174856	0	0
3.536	0.0171178	0	0
3.570	0.0168083	0	0
3.603	0.0164008	0	0
3.636	0.0158437	0	0
3.670	0.0161671	0	0
3.703	0.0208434	0	0
3.737	0.0256831	0	0
3.770	0.0287719	0	0
3.803	0.0311074	0	0
3.837	0.0321469	0	0
3.870	0.0284772	1	0
3.903	0.0244511	0	0
3.937	0.0223149	0	0
3.970	0.0205751	0	0
4.004	0.0193993	0	0
4.037	0.0186376	0	0
4.070	0.0182917	0	0
4.104	0.0181197	0	0
4.137	0.0178641	0	0
4.170	0.0176415	0	0
4.204	0.0179055	0	0
4.237	0.0180287	0	0
4.270	0.0178213	0	0
4.304	0.0180090	0	0
4.337	0.0190137	0	0
4.371	0.0227487	0	0
4.404	0.0262733	0	0
4.437	0.0295134	0	0
4.471	0.0312964	0	0
4.504	0.0315146	0	0
4.537	0.0286179	0	0
4.571	0.0253412	0	0
4.604	0.0220399	0	0
4.637	0.0205436	0	0
4.671	0.0196613	0	0
4.704	0.0177705	0	0
4.738	0.0165819	0	0
4.771	0.0167097	0	0
4.804	0.0159351	0	0
4.838	0.0178272	0	0
4.871	0.0233828	0	0
4.904	0.0283394	0	0
4.938	0.0314931	0	0
4.971	0.0340545	0	0
5.005	0.0332838	0	0
5.038	0.0300232	1	0
5.071	0.0264319	0	0
5.105	0.0241747	0	0
5.138	0.0229803	0	0
5.171	0.0219129	0	0
5.205	0.0209096	0	0
5.238	0.0206469	0	0
5.271	0.0193128	0	0
5.305	0.0184926	0	0
5.338	0.0177481	0	0
5.372	0.0167512	0	0
5.405	0.0158908	0	0
5.438	0.0155231	0	0
5.472	0.0147504	0	0
5.505	0.0145395	0	0
5.538	0.0144292	0	0
5.572	0.0145675	0	0
5.605	0.0153983	0	0
5.638	0.0201184	0	0
5.672	0.0261797	0	0
5.705	0.0318024	0	0
5.739	0.0360883	0	0
