time	block	discomfort	scaled discomfort
0.000	Don't blink	0.000000	0.000000
0.265	Don't blink	0.000000	0.000000
0.531	Don't blink	0.000000	0.000000
0.797	Don't blink	0.000000	0.000000
1.062	Don't blink	0.000000	0.000000
1.328	Don't blink	0.000000	0.000000
1.593	Don't blink	0.000000	0.000000
1.859	Don't blink	0.000000	0.000000
2.125	Don't blink	0.000000	0.000000
2.390	Don't blink	0.255403	0.440678
2.656	Don't blink	0.491159	0.847458
2.922	Don't blink	0.343811	0.593220
3.187	Don't blink	0.304519	0.525424
3.453	Don't blink	0.559921	0.966102
3.718	Don't blink	0.618861	1.067797
3.984	Don't blink	0.599214	1.033898
4.250	Don't blink	1.080550	1.864407
4.515	Don't blink	1.218075	2.101695
4.781	Don't blink	1.218075	2.101695
5.047	Don't blink	1.218075	2.101695
5.312	Don't blink	1.218075	2.101695
5.578	Don't blink	1.218075	2.101695
5.843	Don't blink	1.218075	2.101695
6.109	Don't blink	1.218075	2.101695
6.375	Don't blink	1.218075	2.101695
6.640	Don't blink	1.218075	2.101695
6.906	Don't blink	1.218075	2.101695
7.172	Don't blink	1.218075	2.101695
7.437	Don't blink	1.218075	2.101695
7.703	Don't blink	1.218075	2.101695
7.968	Don't blink	1.218075	2.101695
8.234	Don't blink	1.218075	2.101695
8.500	Don't blink	1.218075	2.101695
8.765	Don't blink	1.218075	2.101695
9.031	Don't blink	1.218075	2.101695
9.297	Don't blink	1.218075	2.101695
9.562	Don't blink	1.218075	2.101695
9.828	Don't blink	1.218075	2.101695
10.093	Don't blink	1.218075	2.101695
10.359	Don't blink	1.218075	2.101695
10.625	Don't blink	1.218075	2.101695
10.890	Don't blink	1.218075	2.101695
11.156	Don't blink	1.218075	2.101695
11.422	Don't blink	1.218075	2.101695
11.687	Don't blink	1.218075	2.101695
11.953	Don't blink	1.218075	2.101695
12.218	Don't blink	1.218075	2.101695
12.484	Don't blink	1.218075	2.101695
12.750	Don't blink	1.218075	2.101695
13.015	Don't blink	1.218075	2.101695
13.281	Don't blink	1.218075	2.101695
13.547	Don't blink	1.218075	2.101695
13.812	Don't blink	1.218075	2.101695
14.078	Don't blink	1.218075	2.101695
14.343	Don't blink	1.218075	2.101695
14.609	Don't blink	1.218075	2.101695
14.875	Don't blink	1.218075	2.101695
15.140	Don't blink	1.218075	2.101695
15.406	Don't blink	1.218075	2.101695
15.672	Don't blink	1.218075	2.101695
15.937	Don't blink	1.218075	2.101695
16.203	Don't blink	1.218075	2.101695
16.468	Don't blink	1.218075	2.101695
16.718	Don't blink	1.306483	2.254237
16.984	Don't blink	1.434185	2.474576
17.250	Don't blink	1.669941	2.881356
17.515	Don't blink	1.709234	2.949153
17.781	Don't blink	1.797642	3.101695
18.047	Don't blink	2.121807	3.661017
18.312	Don't blink	2.121807	3.661017
18.578	Don't blink	2.121807	3.661017
18.843	Don't blink	2.121807	3.661017
19.109	Don't blink	2.121807	3.661017
19.375	Don't blink	2.121807	3.661017
19.640	Don't blink	2.121807	3.661017
19.906	Don't blink	2.121807	3.661017
20.172	Don't blink	2.121807	3.661017
20.437	Don't blink	2.121807	3.661017
20.703	Don't blink	2.121807	3.661017
20.968	Don't blink	2.121807	3.661017
21.218	Don't blink	2.121807	3.661017
21.484	Don't blink	2.121807	3.661017
21.750	Don't blink	2.121807	3.661017
22.015	Don't blink	2.121807	3.661017
22.281	Don't blink	2.180747	3.762712
22.562	Don't blink	2.180747	3.762712
22.828	Don't blink	2.190570	3.779661
23.093	Don't blink	2.190570	3.779661
23.359	Don't blink	2.190570	3.779661
23.625	Don't blink	2.190570	3.779661
23.890	Don't blink	2.190570	3.779661
24.156	Don't blink	2.190570	3.779661
24.422	Don't blink	2.190570	3.779661
24.687	Don't blink	2.190570	3.779661
24.953	Don't blink	2.190570	3.779661
25.218	Don't blink	2.190570	3.779661
25.484	Don't blink	2.190570	3.779661
25.750	Don't blink	2.190570	3.779661
26.015	Don't blink	2.190570	3.779661
26.281	Don't blink	2.190570	3.779661
26.547	Don't blink	2.190570	3.779661
26.812	Don't blink	2.190570	3.779661
27.078	Don't blink	2.190570	3.779661
27.343	Don't blink	2.190570	3.779661
27.609	Don't blink	2.190570	3.779661
27.875	Don't blink	2.190570	3.779661
28.140	Don't blink	2.190570	3.779661
28.406	Don't blink	2.190570	3.779661
28.672	Don't blink	2.190570	3.779661
28.937	Don't blink	2.190570	3.779661
29.203	Don't blink	2.190570	3.779661
29.468	Don't blink	2.190570	3.779661
29.734	Don't blink	2.190570	3.779661
30.000	Don't blink	2.190570	3.779661
30.265	Don't blink	2.190570	3.779661
30.531	Don't blink	2.190570	3.779661
30.797	Don't blink	2.170923	3.745763
31.062	Don't blink	2.102161	3.627119
31.328	Don't blink	2.043222	3.525424
31.593	Don't blink	2.023576	3.491525
31.859	Don't blink	1.748527	3.016949
32.125	Don't blink	1.630648	2.813559
32.390	Don't blink	1.630648	2.813559
32.656	Don't blink	1.630648	2.813559
32.922	Don't blink	1.630648	2.813559
33.187	Don't blink	1.630648	2.813559
33.453	Don't blink	1.630648	2.813559
33.718	Don't blink	1.630648	2.813559
33.984	Don't blink	1.630648	2.813559
34.250	Don't blink	1.630648	2.813559
34.515	Don't blink	1.630648	2.813559
34.781	Don't blink	1.630648	2.813559
35.062	Don't blink	1.630648	2.813559
35.328	Don't blink	1.630648	2.813559
35.593	Don't blink	1.630648	2.813559
35.859	Don't blink	1.630648	2.813559
36.125	Don't blink	1.630648	2.813559
36.390	Don't blink	1.630648	2.813559
36.656	Don't blink	1.630648	2.813559
36.922	Don't blink	1.630648	2.813559
37.187	Don't blink	1.630648	2.813559
37.453	Don't blink	1.630648	2.813559
