time lined up	block	rmse	false positive	false negative
6.226	dont	0.0105147	0	0
6.26	dont	0.0105147	0	0
6.293	dont	0.0105147	0	0
6.326	dont	0.0109621	0	0
6.36	dont	0.0115551	0	0
6.393	dont	0.0120108	0	0
6.426	dont	0.0117194	0	0
6.46	dont	0.0119819	0	0
6.493	dont	0.0123583	0	0
6.526	dont	0.0128464	0	0
6.56	dont	0.0130579	0	0
6.593	dont	0.0136112	0	0
6.627	dont	0.0138127	0	0
6.66	dont	0.0140835	0	0
6.693	dont	0.014109	0	0
6.727	dont	0.0141118	0	0
6.76	dont	0.0140965	0	0
6.793	dont	0.0142144	0	0
6.827	dont	0.0140631	0	0
6.86	dont	0.0139873	0	0
6.893	dont	0.0139738	0	0
6.927	dont	0.0134519	0	0
6.96	dont	0.0132172	0	0
6.994	dont	0.0141166	0	0
7.027	dont	0.0168487	0	0
7.06	dont	0.0201614	0	0
7.094	dont	0.024504	0	0
7.127	dont	0.0287109	0	0
7.16	dont	0.0315257	0	0
7.194	dont	0.0323075	0	0
7.227	dont	0.0315203	0	0
7.261	dont	0.0288912	0	0
7.294	dont	0.0256539	0	0
7.327	dont	0.0223681	0	0
7.361	dont	0.0190024	0	0
7.394	dont	0.0168996	0	0
7.427	dont	0.0159481	0	0
7.461	dont	0.0150722	0	0
7.494	dont	0.014273	0	0
7.527	dont	0.0133439	0	0
7.561	dont	0.0120971	0	0
7.594	dont	0.0110597	0	0
7.628	dont	0.0106557	0	0
7.661	dont	0.0105601	0	0
7.694	dont	0.0104748	0	0
7.728	dont	0.0106698	0	0
7.761	dont	0.0106968	0	0
7.794	dont	0.0103979	0	0
7.828	dont	0.01025	0	0
7.861	dont	0.0103348	0	0
7.894	dont	0.010673	0	0
7.928	dont	0.010433	0	0
7.961	dont	0.0106183	0	0
7.995	dont	0.0110348	0	0
8.028	dont	0.0110902	0	0
8.061	dont	0.0104822	0	0
8.095	dont	0.0108615	0	0
8.128	dont	0.0108106	0	0
8.161	dont	0.0104375	0	0
8.195	dont	0.0102063	0	0
8.228	dont	0.0103942	0	0
8.262	dont	0.00979394	0	0
8.295	dont	0.00986214	0	0
8.328	dont	0.00963802	0	0
8.362	dont	0.00980286	0	0
8.395	dont	0.00994745	0	0
8.428	dont	0.0104289	0	0
8.462	dont	0.0101487	0	0
8.495	dont	0.0100404	0	0
8.528	dont	0.0100677	0	0
8.562	dont	0.00987807	0	0
8.595	dont	0.00986581	0	0
8.629	dont	0.0111121	0	0
8.662	dont	0.0143968	0	0
8.695	dont	0.0180589	0	0
8.729	dont	0.0220094	0	0
8.762	dont	0.025031	0	0
8.795	dont	0.0253905	0	0
8.829	dont	0.0227653	1	0
8.862	dont	0.0190297	1	0
8.895	dont	0.0148944	0	0
8.929	dont	0.0112449	0	0
8.962	dont	0.00992412	0	0
8.996	dont	0.0096879	0	0
9.029	dont	0.00945749	0	0
9.062	dont	0.00993464	0	0
9.096	dont	0.0106096	0	0
9.129	dont	0.0106452	0	0
9.162	dont	0.0100198	0	0
9.196	dont	0.010246	0	0
9.229	dont	0.0100828	0	0
9.263	dont	0.00996901	0	0
9.296	dont	0.00940914	0	0
9.329	dont	0.0096498	0	0
9.363	dont	0.00964287	0	0
9.396	dont	0.00929779	0	0
9.429	dont	0.00915837	0	0
9.463	dont	0.00938605	0	0
9.496	dont	0.00963612	0	0
9.529	dont	0.0095076	0	0
9.563	dont	0.0101419	0	0
9.596	dont	0.0106519	0	0
9.63	dont	0.0109133	0	0
9.663	dont	0.0109501	0	0
9.696	dont	0.0111375	0	0
9.73	dont	0.011389	0	0
9.763	dont	0.0112253	0	0
9.796	dont	0.0108028	0	0
9.83	dont	0.0103547	0	0
9.863	dont	0.0105363	0	0
9.896	dont	0.010177	0	0
9.93	dont	0.00993646	0	0
9.963	dont	0.0103326	0	0
9.997	dont	0.0109484	0	0
10.03	dont	0.0105548	0	0
10.063	dont	0.0105177	0	0
10.097	dont	0.0102611	0	0
10.13	dont	0.0102163	0	0
10.163	dont	0.00980712	0	0
10.197	dont	0.00994535	0	0
10.23	dont	0.00968962	0	0
10.264	dont	0.0101086	0	0
10.297	dont	0.0104369	0	0
10.33	dont	0.0104605	0	0
10.364	dont	0.010776	0	0
10.397	dont	0.0106741	0	0
10.43	dont	0.0106711	0	0
10.464	dont	0.00984651	0	0
10.497	dont	0.0103634	0	0
10.53	dont	0.0123949	0	0
10.564	dont	0.0162171	0	0
10.597	dont	0.0201713	0	0
10.631	dont	0.0244566	0	0
10.664	dont	0.0277727	0	0
10.697	dont	0.0295668	0	0
10.731	dont	0.0301617	0	0
10.764	dont	0.0301627	0	0
10.797	dont	0.0299305	0	0
10.831	dont	0.0281843	0	0
10.864	dont	0.0246592	0	0
10.897	dont	0.0199864	0	0
10.931	dont	0.0156857	0	0
