time	block	discomfort	scaled discomfort
0.000	Don't blink	0.442043	0.491159
0.266	Don't blink	0.442043	0.491159
0.532	Don't blink	0.461690	0.512988
0.797	Don't blink	0.461690	0.512988
1.063	Don't blink	0.461690	0.512988
1.329	Don't blink	0.461690	0.512988
1.594	Don't blink	0.461690	0.512988
1.860	Don't blink	0.461690	0.512988
2.126	Don't blink	0.461690	0.512988
2.391	Don't blink	0.461690	0.512988
2.657	Don't blink	0.461690	0.512988
2.923	Don't blink	0.461690	0.512988
3.188	Don't blink	0.461690	0.512988
3.454	Don't blink	0.461690	0.512988
3.720	Don't blink	0.461690	0.512988
3.985	Don't blink	0.461690	0.512988
4.251	Don't blink	0.461690	0.512988
4.517	Don't blink	0.461690	0.512988
4.782	Don't blink	0.461690	0.512988
5.048	Don't blink	0.461690	0.512988
5.313	Don't blink	0.461690	0.512988
5.579	Don't blink	0.461690	0.512988
5.845	Don't blink	0.461690	0.512988
6.110	Don't blink	0.461690	0.512988
6.376	Don't blink	0.461690	0.512988
6.642	Don't blink	0.461690	0.512988
6.907	Don't blink	0.461690	0.512988
7.173	Don't blink	0.461690	0.512988
7.439	Don't blink	0.491159	0.545732
7.704	Don't blink	0.491159	0.545732
7.970	Don't blink	0.520629	0.578476
8.236	Don't blink	0.579568	0.643964
8.501	Don't blink	1.168959	1.298843
8.767	Don't blink	1.326130	1.473477
9.033	Don't blink	1.326130	1.473477
9.298	Don't blink	1.326130	1.473477
9.564	Don't blink	1.326130	1.473477
9.830	Don't blink	1.326130	1.473477
10.095	Don't blink	1.326130	1.473477
10.361	Don't blink	1.326130	1.473477
10.627	Don't blink	1.326130	1.473477
10.892	Don't blink	1.326130	1.473477
11.158	Don't blink	1.326130	1.473477
11.423	Don't blink	1.326130	1.473477
11.689	Don't blink	1.326130	1.473477
11.955	Don't blink	1.326130	1.473477
12.220	Don't blink	1.326130	1.473477
12.486	Don't blink	1.326130	1.473477
12.752	Don't blink	1.345776	1.495307
13.017	Don't blink	1.345776	1.495307
13.283	Don't blink	1.345776	1.495307
13.549	Don't blink	1.345776	1.495307
13.814	Don't blink	1.345776	1.495307
14.080	Don't blink	1.345776	1.495307
14.346	Don't blink	1.345776	1.495307
14.611	Don't blink	1.345776	1.495307
14.877	Don't blink	1.345776	1.495307
15.143	Don't blink	1.345776	1.495307
15.408	Don't blink	1.385069	1.538965
15.674	Don't blink	1.355599	1.506221
15.940	Don't blink	1.669941	1.855490
16.205	Don't blink	1.935167	2.150186
16.471	Don't blink	1.876228	2.084698
16.737	Don't blink	1.886051	2.095612
17.002	Don't blink	2.308448	2.564942
17.268	Don't blink	2.318271	2.575857
17.533	Don't blink	2.308448	2.564942
17.799	Don't blink	2.308448	2.564942
18.065	Don't blink	2.308448	2.564942
18.330	Don't blink	2.308448	2.564942
18.596	Don't blink	2.308448	2.564942
18.862	Don't blink	2.308448	2.564942
19.127	Don't blink	2.308448	2.564942
19.393	Don't blink	2.308448	2.564942
19.659	Don't blink	2.308448	2.564942
19.924	Don't blink	2.308448	2.564942
20.190	Don't blink	2.308448	2.564942
20.456	Don't blink	2.308448	2.564942
20.721	Don't blink	2.308448	2.564942
20.987	Don't blink	2.308448	2.564942
21.253	Don't blink	2.308448	2.564942
21.518	Don't blink	2.308448	2.564942
21.784	Don't blink	2.308448	2.564942
22.050	Don't blink	2.308448	2.564942
22.315	Don't blink	2.308448	2.564942
22.581	Don't blink	2.308448	2.564942
22.847	Don't blink	2.308448	2.564942
23.112	Don't blink	2.308448	2.564942
23.378	Don't blink	2.308448	2.564942
23.643	Don't blink	2.308448	2.564942
23.909	Don't blink	2.308448	2.564942
24.175	Don't blink	2.308448	2.564942
24.440	Don't blink	2.308448	2.564942
24.706	Don't blink	2.308448	2.564942
24.972	Don't blink	2.308448	2.564942
25.237	Don't blink	2.308448	2.564942
25.503	Don't blink	2.308448	2.564942
