time	block	discomfort	scaled discomfort
0.000	Don't blink	0.5893910	0.7050529
0.266	Don't blink	0.2946955	0.3525264
0.531	Don't blink	0.3143418	0.3760282
0.797	Don't blink	0.3143418	0.3760282
1.063	Don't blink	0.3143418	0.3760282
1.328	Don't blink	0.3143418	0.3760282
1.594	Don't blink	0.3143418	0.3760282
1.860	Don't blink	0.3143418	0.3760282
2.125	Don't blink	0.3143418	0.3760282
2.391	Don't blink	0.3143418	0.3760282
2.656	Don't blink	0.3143418	0.3760282
2.922	Don't blink	0.3143418	0.3760282
3.188	Don't blink	0.3143418	0.3760282
3.453	Don't blink	0.3143418	0.3760282
3.719	Don't blink	0.3143418	0.3760282
3.985	Don't blink	0.3143418	0.3760282
4.250	Don't blink	0.3143418	0.3760282
4.516	Don't blink	0.3339882	0.3995300
4.781	Don't blink	0.3339882	0.3995300
5.047	Don't blink	0.3339882	0.3995300
5.313	Don't blink	0.3339882	0.3995300
5.578	Don't blink	0.3339882	0.3995300
5.844	Don't blink	0.3339882	0.3995300
6.110	Don't blink	0.3339882	0.3995300
6.375	Don't blink	0.3339882	0.3995300
6.641	Don't blink	0.3339882	0.3995300
6.906	Don't blink	0.3339882	0.3995300
7.172	Don't blink	0.3339882	0.3995300
7.438	Don't blink	0.3339882	0.3995300
7.703	Don't blink	0.3339882	0.3995300
7.969	Don't blink	0.3339882	0.3995300
8.235	Don't blink	0.3339882	0.3995300
8.500	Don't blink	0.3339882	0.3995300
8.766	Don't blink	0.3339882	0.3995300
9.031	Don't blink	0.3339882	0.3995300
9.297	Don't blink	0.3339882	0.3995300
9.563	Don't blink	0.3339882	0.3995300
9.828	Don't blink	0.3339882	0.3995300
10.094	Don't blink	0.3339882	0.3995300
10.360	Don't blink	0.3339882	0.3995300
10.625	Don't blink	0.3339882	0.3995300
10.891	Don't blink	0.3536346	0.4230317
11.156	Don't blink	0.3634578	0.4347826
11.422	Don't blink	0.3732809	0.4465335
11.688	Don't blink	0.3732809	0.4465335
11.953	Don't blink	0.3732809	0.4465335
12.219	Don't blink	0.3732809	0.4465335
12.485	Don't blink	0.3732809	0.4465335
12.750	Don't blink	0.3732809	0.4465335
13.016	Don't blink	0.3732809	0.4465335
13.281	Don't blink	0.3732809	0.4465335
