time lined up	block	rmse	false positive	false negative
3.991	dont	0.0212760	0	0
4.008	dont	0.0212760	0	0
4.024	dont	0.0212760	0	0
4.041	dont	0.0211782	0	0
4.058	dont	0.0207514	0	0
4.074	dont	0.0203883	0	0
4.091	dont	0.0201649	0	0
4.108	dont	0.0204042	0	0
4.124	dont	0.0207263	0	0
4.141	dont	0.0199994	0	0
4.158	dont	0.0198685	0	0
4.174	dont	0.0196693	0	0
4.191	dont	0.0189648	0	0
4.208	dont	0.0186214	0	0
4.224	dont	0.0186811	0	0
4.241	dont	0.0188679	0	0
4.258	dont	0.0193234	0	0
4.274	dont	0.0194260	0	0
4.291	dont	0.0194632	0	0
4.308	dont	0.0200052	0	0
4.324	dont	0.0199245	0	0
4.341	dont	0.0191530	0	0
4.358	dont	0.0192234	0	0
4.375	dont	0.0186831	0	0
4.391	dont	0.0187327	0	0
4.408	dont	0.0183099	0	0
4.425	dont	0.0182719	0	0
4.441	dont	0.0176948	0	0
4.458	dont	0.0183683	0	0
4.475	dont	0.0175650	0	0
4.491	dont	0.0180355	0	0
4.508	dont	0.0177985	0	0
4.525	dont	0.0180093	0	0
4.541	dont	0.0180482	0	0
4.558	dont	0.0181240	0	0
4.575	dont	0.0176315	0	0
4.591	dont	0.0176702	0	0
4.608	dont	0.0170614	0	0
4.625	dont	0.0163118	0	0
4.641	dont	0.0158769	0	0
4.658	dont	0.0151493	0	0
4.675	dont	0.0145163	0	0
4.692	dont	0.0150333	0	0
4.708	dont	0.0149492	0	0
4.725	dont	0.0149645	0	0
4.742	dont	0.0156679	0	0
4.758	dont	0.0164663	0	0
4.775	dont	0.0160002	0	0
4.792	dont	0.0166689	0	0
4.808	dont	0.0169611	0	0
4.825	dont	0.0165941	0	0
4.842	dont	0.0161502	0	0
4.858	dont	0.0168921	0	0
4.875	dont	0.0164379	0	0
4.892	dont	0.0169444	0	0
4.908	dont	0.0175575	0	0
4.925	dont	0.0179609	0	0
4.942	dont	0.0173952	0	0
4.958	dont	0.0173348	0	0
4.975	dont	0.0165535	0	0
4.992	dont	0.0163934	0	0
5.009	dont	0.0164615	0	0
5.025	dont	0.0163668	0	0
5.042	dont	0.0161828	0	0
5.059	dont	0.0162643	0	0
5.075	dont	0.0162266	0	0
5.092	dont	0.0156423	0	0
5.109	dont	0.0159425	0	0
5.125	dont	0.0162049	0	0
5.142	dont	0.0160238	0	0
5.159	dont	0.0156267	0	0
5.175	dont	0.0160584	0	0
5.192	dont	0.0163965	0	0
5.209	dont	0.0158850	0	0
5.225	dont	0.0157493	0	0
5.242	dont	0.0152103	0	0
5.259	dont	0.0151893	0	0
5.275	dont	0.0146108	0	0
5.292	dont	0.0147211	0	0
5.309	dont	0.0149389	0	0
5.325	dont	0.0150527	0	0
5.342	dont	0.0141234	0	0
5.359	dont	0.0137447	0	0
5.376	dont	0.0136062	0	0
5.392	dont	0.0135376	0	0
5.409	dont	0.0141000	0	0
5.426	dont	0.0144239	0	0
5.442	dont	0.0138357	0	0
5.459	dont	0.0141452	0	0
5.476	dont	0.0145927	0	0
5.492	dont	0.0141543	0	0
5.509	dont	0.0142790	0	0
5.526	dont	0.0154206	0	0
5.542	dont	0.0151440	0	0
5.559	dont	0.0153371	0	0
5.576	dont	0.0154749	0	0
5.592	dont	0.0156243	0	0
5.609	dont	0.0150407	0	0
5.626	dont	0.0151236	0	0
5.642	dont	0.0143876	0	0
5.659	dont	0.0142899	0	0
5.676	dont	0.0142495	0	0
5.693	dont	0.0142495	0	0
5.709	dont	0.0142563	0	0
5.726	dont	0.0139998	0	0
5.743	dont	0.0139673	0	0
5.759	dont	0.0139415	0	0
5.776	dont	0.0146352	0	0
5.793	dont	0.0149102	0	0
5.809	dont	0.0156488	0	0
5.826	dont	0.0158100	0	0
5.843	dont	0.0154106	0	0
5.859	dont	0.0150187	0	0
5.876	dont	0.0146749	0	0
5.893	dont	0.0141225	0	0
5.909	dont	0.0140723	0	0
5.926	dont	0.0148923	0	0
5.943	dont	0.0149619	0	0
5.959	dont	0.0146915	0	0
5.976	dont	0.0138023	0	0
5.993	dont	0.0137536	0	0
6.010	dont	0.0131321	0	0
6.026	dont	0.0126706	0	0
6.043	dont	0.0130233	0	0
6.060	dont	0.0140331	0	0
6.076	dont	0.0137529	0	0
6.093	dont	0.0143839	0	0
6.110	dont	0.0150597	0	0
6.126	dont	0.0147628	0	0
6.143	dont	0.0149349	0	0
6.160	dont	0.0157172	0	0
6.176	dont	0.0149563	0	0
6.193	dont	0.0146243	0	0
6.210	dont	0.0149122	0	0
6.226	dont	0.0150177	0	0
6.243	dont	0.0150384	0	0
6.260	dont	0.0158239	0	0
6.276	dont	0.0159081	0	0
6.293	dont	0.0162054	0	0
6.310	dont	0.0158095	0	0
6.326	dont	0.0162114	0	0
6.343	dont	0.0154308	0	0
6.360	dont	0.0152020	0	0
6.377	dont	0.0147537	0	0
6.393	dont	0.0154662	0	0
6.410	dont	0.0156557	0	0
6.427	dont	0.0163293	0	0
