time lined up	block	rmse	false positive	false negative
0.271	dont	0.0202496	0	0
0.305	dont	0.0202496	0	0
0.338	dont	0.0202496	0	0
0.371	dont	0.0201484	0	0
0.405	dont	0.0200303	0	0
0.438	dont	0.0198425	0	0
0.471	dont	0.0194921	0	0
0.505	dont	0.0188939	0	0
0.538	dont	0.0189516	0	0
0.571	dont	0.0188999	0	0
0.605	dont	0.0184484	0	0
0.638	dont	0.0181864	0	0
0.672	dont	0.0178322	0	0
0.705	dont	0.0175536	0	0
0.738	dont	0.0166568	0	0
0.772	dont	0.0166909	0	0
0.805	dont	0.0167163	0	0
0.838	dont	0.0174815	0	0
0.872	dont	0.0168558	0	0
0.905	dont	0.0176899	0	0
0.938	dont	0.018506	0	0
0.972	dont	0.01872	0	0
1.005	dont	0.0187304	0	0
1.039	dont	0.0195119	0	0
1.072	dont	0.0196072	0	0
1.105	dont	0.0191079	0	0
1.139	dont	0.0195259	0	0
1.172	dont	0.0198173	0	0
1.205	dont	0.0197391	0	0
1.239	dont	0.0196084	0	0
1.272	dont	0.0193091	0	0
1.306	dont	0.0187262	0	0
1.339	dont	0.0179477	0	0
1.372	dont	0.0178238	0	0
1.406	dont	0.0175919	0	0
1.439	dont	0.0180272	0	0
1.472	dont	0.0181909	0	0
1.506	dont	0.0182648	0	0
1.539	dont	0.0184041	0	0
1.572	dont	0.0184877	0	0
1.606	dont	0.0184007	0	0
1.639	dont	0.0188137	0	0
1.673	dont	0.0193366	0	0
1.706	dont	0.0194698	0	0
1.739	dont	0.0199357	0	0
1.773	dont	0.0202501	0	0
1.806	dont	0.0200056	0	0
1.839	dont	0.0197833	0	0
1.873	dont	0.0196534	0	0
1.906	dont	0.0190501	0	0
1.939	dont	0.0188607	0	0
1.973	dont	0.0192629	0	0
2.006	dont	0.0186944	0	0
2.04	dont	0.0185598	0	0
2.073	dont	0.0188423	0	0
2.106	dont	0.0185715	0	0
2.14	dont	0.0181541	0	0
2.173	dont	0.0180062	0	0
2.206	dont	0.0178021	0	0
2.24	dont	0.0172765	0	0
2.273	dont	0.0171568	0	0
2.307	dont	0.0167188	0	0
2.34	dont	0.01719	0	0
2.373	dont	0.0171501	0	0
2.407	dont	0.0173931	0	0
2.44	dont	0.0174897	0	0
2.473	dont	0.0178817	0	0
2.507	dont	0.0176891	0	0
2.54	dont	0.0178656	0	0
2.573	dont	0.0175429	0	0
2.607	dont	0.0169181	0	0
2.64	dont	0.0169597	0	0
2.674	dont	0.0172034	0	0
2.707	dont	0.0171895	0	0
2.74	dont	0.0172945	0	0
2.774	dont	0.0174316	0	0
2.807	dont	0.0172058	0	0
2.84	dont	0.0168528	0	0
2.874	dont	0.0166805	0	0
2.907	dont	0.0170746	0	0
2.94	dont	0.017274	0	0
2.974	dont	0.0170414	0	0
3.007	dont	0.0173181	0	0
3.041	dont	0.0179001	0	0
3.074	dont	0.0177709	0	0
3.107	dont	0.0176832	0	0
3.141	dont	0.0174966	0	0
3.174	dont	0.0175457	0	0
3.207	dont	0.0170858	0	0
3.241	dont	0.0167419	0	0
3.274	dont	0.0169303	0	0
3.308	dont	0.0173967	0	0
3.341	dont	0.0171523	0	0
3.374	dont	0.0174261	0	0
3.408	dont	0.0177532	0	0
3.441	dont	0.0177438	0	0
3.474	dont	0.0178697	0	0
3.508	dont	0.0180604	0	0
3.541	dont	0.0180746	0	0
3.574	dont	0.0180136	0	0
3.608	dont	0.01876	0	0
3.641	dont	0.018595	0	0
3.675	dont	0.0188903	0	0
3.708	dont	0.0184888	0	0
3.741	dont	0.0182029	0	0
3.775	dont	0.0172202	0	0
3.808	dont	0.0169596	0	0
3.841	dont	0.0162478	0	0
3.875	dont	0.0165133	0	0
3.908	dont	0.0170628	0	0
3.941	dont	0.0172615	0	0
3.975	dont	0.0177745	0	0
