time	rmse	false positive	false negative
9.993	0.0110697	0	0
10.01	0.0110697	0	0
10.026	0.0110697	0	0
10.043	0.010941	0	0
10.06	0.0105305	0	0
10.076	0.0106544	0	0
10.093	0.0104006	0	0
10.11	0.0104965	0	0
10.126	0.0106654	0	0
10.143	0.0109484	0	0
10.16	0.0106349	0	0
10.176	0.0108344	0	0
10.193	0.01059	0	0
10.21	0.0110511	0	0
10.226	0.0114419	0	0
10.243	0.0125586	0	0
10.26	0.0134049	0	0
10.276	0.0145172	0	0
10.293	0.0155701	0	0
10.31	0.0175477	0	0
10.326	0.0190409	0	0
10.343	0.0205004	0	0
10.36	0.0218527	0	0
10.377	0.0215803	0	0
10.393	0.0202643	0	1
10.41	0.0195181	0	0
10.427	0.0186205	0	0
10.443	0.0176254	0	0
10.46	0.0178809	0	0
10.477	0.017595	0	0
10.493	0.0171568	0	0
10.51	0.01651	0	0
10.527	0.0162613	0	0
10.543	0.0157306	0	0
10.56	0.0156099	0	0
10.577	0.0156165	0	0
10.593	0.0155144	0	0
10.61	0.0153586	0	0
10.627	0.0152853	0	0
10.643	0.0151948	0	0
10.66	0.0149928	0	0
10.677	0.0150241	0	0
10.694	0.0152371	0	0
10.71	0.0158916	0	0
10.727	0.0161217	0	0
10.744	0.0161039	0	0
10.76	0.0163165	0	0
10.777	0.0161383	0	0
10.794	0.0155787	0	0
10.81	0.0153833	0	0
10.827	0.0151735	0	0
10.844	0.0151684	0	0
10.86	0.0152825	0	0
10.877	0.0154741	0	0
10.894	0.0158746	0	0
10.91	0.0159905	0	0
10.927	0.0159664	0	0
10.944	0.0158157	0	0
10.96	0.0154862	0	0
10.977	0.0146105	0	0
10.994	0.0140614	0	0
11.011	0.0130419	0	0
11.027	0.0126225	0	0
11.044	0.0125034	0	0
11.061	0.0122348	0	0
11.077	0.0125552	0	0
11.094	0.0127986	0	0
11.111	0.0123714	0	0
11.127	0.0118258	0	0
11.144	0.0119525	0	0
11.161	0.0113987	0	0
11.177	0.0109295	0	0
11.194	0.0110225	0	0
11.211	0.011462	0	0
11.227	0.0114252	0	0
11.244	0.0116202	0	0
11.261	0.0122681	0	0
11.277	0.0121415	0	0
11.294	0.0115296	0	0
11.311	0.0116072	0	0
11.327	0.0117165	0	0
11.344	0.0114277	0	0
11.361	0.0117021	0	0
11.378	0.0117231	0	0
11.394	0.0113644	0	0
11.411	0.0112482	0	0
11.428	0.0110658	0	0
11.444	0.0108608	0	0
11.461	0.0115042	0	0
11.478	0.0117003	0	0
11.494	0.0112368	0	0
11.511	0.0113877	0	0
11.528	0.0114103	0	0
11.544	0.0109807	0	0
11.561	0.0109419	0	0
11.578	0.0111389	0	0
