time	block	discomfort	scaled discomfort
0.000	Don't blink	0.4223969	0.8269231
0.265	Don't blink	0.4223969	0.8269231
0.531	Don't blink	0.4223969	0.8269231
0.797	Don't blink	0.4223969	0.8269231
1.062	Don't blink	0.4223969	0.8269231
1.328	Don't blink	0.4223969	0.8269231
1.594	Don't blink	0.4223969	0.8269231
1.859	Don't blink	0.4223969	0.8269231
2.125	Don't blink	0.4223969	0.8269231
2.390	Don't blink	0.4223969	0.8269231
2.656	Don't blink	0.4223969	0.8269231
2.922	Don't blink	0.4223969	0.8269231
3.187	Don't blink	0.4223969	0.8269231
3.453	Don't blink	0.4223969	0.8269231
3.719	Don't blink	0.4223969	0.8269231
3.984	Don't blink	0.4223969	0.8269231
4.250	Don't blink	0.4223969	0.8269231
4.515	Don't blink	0.4223969	0.8269231
4.781	Don't blink	0.9135560	1.7884615
5.047	Don't blink	1.3948919	2.7307692
5.312	Don't blink	1.4734774	2.8846154
5.578	Don't blink	1.4734774	2.8846154
5.844	Don't blink	1.4636542	2.8653846
6.109	Don't blink	1.5029470	2.9423077
6.375	Don't blink	1.6011788	3.1346154
6.640	Don't blink	1.6011788	3.1346154
6.906	Don't blink	1.6011788	3.1346154
7.172	Don't blink	1.6011788	3.1346154
7.437	Don't blink	1.6011788	3.1346154
7.703	Don't blink	1.6011788	3.1346154
7.969	Don't blink	1.6011788	3.1346154
8.234	Don't blink	1.6011788	3.1346154
8.500	Don't blink	1.6011788	3.1346154
8.765	Don't blink	1.6011788	3.1346154
9.031	Don't blink	1.6011788	3.1346154
9.297	Don't blink	1.6011788	3.1346154
9.562	Don't blink	1.6011788	3.1346154
9.828	Don't blink	1.6011788	3.1346154
10.094	Don't blink	1.6011788	3.1346154
10.359	Don't blink	1.6011788	3.1346154
10.625	Don't blink	1.6011788	3.1346154
10.890	Don't blink	1.6011788	3.1346154
11.156	Don't blink	1.6011788	3.1346154
11.422	Don't blink	1.6011788	3.1346154
11.687	Don't blink	1.6011788	3.1346154
11.953	Don't blink	1.6011788	3.1346154
12.219	Don't blink	1.6011788	3.1346154
12.484	Don't blink	1.6011788	3.1346154
12.750	Don't blink	1.6011788	3.1346154
13.015	Don't blink	1.6011788	3.1346154
13.281	Don't blink	1.6011788	3.1346154
13.547	Don't blink	1.6011788	3.1346154
13.812	Don't blink	1.6011788	3.1346154
14.078	Don't blink	1.6011788	3.1346154
14.344	Don't blink	1.6011788	3.1346154
14.609	Don't blink	1.6011788	3.1346154
14.875	Don't blink	1.6011788	3.1346154
15.140	Don't blink	1.6011788	3.1346154
15.406	Don't blink	1.6011788	3.1346154
15.672	Don't blink	1.6011788	3.1346154
15.937	Don't blink	1.6011788	3.1346154
16.203	Don't blink	1.6306483	3.1923077
16.469	Don't blink	1.7583497	3.4423077
16.734	Don't blink	1.8958743	3.7115385
17.000	Don't blink	2.0235756	3.9615385
17.265	Don't blink	2.1119843	4.1346154
17.531	Don't blink	2.1119843	4.1346154
17.797	Don't blink	2.1119843	4.1346154
18.062	Don't blink	2.1119843	4.1346154
18.328	Don't blink	2.1119843	4.1346154
18.594	Don't blink	2.1119843	4.1346154
18.859	Don't blink	2.1119843	4.1346154
19.125	Don't blink	2.1119843	4.1346154
19.390	Don't blink	2.1119843	4.1346154
19.656	Don't blink	2.2789784	4.4615385
19.922	Don't blink	2.5638507	5.0192308
20.172	Don't blink	2.5638507	5.0192308
20.437	Don't blink	2.5638507	5.0192308
20.703	Don't blink	2.6031434	5.0961538
20.969	Don't blink	2.7701375	5.4230769
21.234	Don't blink	2.8683694	5.6153846
21.500	Don't blink	2.8880157	5.6538462
21.765	Don't blink	2.9862475	5.8461538
22.031	Don't blink	3.1237721	6.1153846
22.297	Don't blink	3.1532417	6.1730769
22.562	Don't blink	3.1532417	6.1730769
22.828	Don't blink	3.1630648	6.1923077
23.094	Don't blink	3.1630648	6.1923077
23.359	Don't blink	3.1630648	6.1923077
23.625	Don't blink	3.1630648	6.1923077
23.890	Don't blink	3.1728880	6.2115385
24.156	Don't blink	3.1728880	6.2115385
24.422	Don't blink	3.1728880	6.2115385
24.687	Don't blink	3.1728880	6.2115385
24.953	Don't blink	3.1728880	6.2115385
25.219	Don't blink	3.1728880	6.2115385
25.484	Don't blink	3.1728880	6.2115385
25.750	Don't blink	3.1728880	6.2115385
26.015	Don't blink	3.1728880	6.2115385
26.281	Don't blink	3.1728880	6.2115385
26.547	Don't blink	3.1728880	6.2115385
26.812	Don't blink	3.1728880	6.2115385
27.078	Don't blink	3.1925344	6.2500000
