time lined up	block	rmse	false positive	false negative
3.491	dont	0.02552	0	0
3.508	dont	0.02552	0	0
3.524	dont	0.02552	0	0
3.541	dont	0.02539	0	0
3.558	dont	0.02530	0	0
3.574	dont	0.02544	0	0
3.591	dont	0.02554	0	0
3.608	dont	0.02542	0	0
3.624	dont	0.02559	0	0
3.641	dont	0.02563	0	0
3.658	dont	0.02561	0	0
3.674	dont	0.02549	0	0
3.691	dont	0.02543	0	0
3.708	dont	0.02520	0	0
3.724	dont	0.02508	0	0
3.741	dont	0.02520	0	0
3.758	dont	0.02532	0	0
3.774	dont	0.02553	0	0
3.791	dont	0.02562	0	0
3.808	dont	0.02600	0	0
3.824	dont	0.02605	0	0
3.841	dont	0.02617	0	0
3.858	dont	0.02625	0	0
3.875	dont	0.02633	0	0
3.891	dont	0.02582	0	0
3.908	dont	0.02571	0	0
3.925	dont	0.02567	0	0
3.941	dont	0.02561	0	0
3.958	dont	0.02601	0	0
3.975	dont	0.02640	0	0
3.991	dont	0.02647	0	0
4.008	dont	0.02654	0	0
4.025	dont	0.02677	0	0
4.041	dont	0.02612	0	0
4.058	dont	0.02596	0	0
4.075	dont	0.02595	0	0
4.091	dont	0.02584	0	0
4.108	dont	0.02552	0	0
4.125	dont	0.02551	0	0
4.141	dont	0.02565	0	0
4.158	dont	0.02562	0	0
4.175	dont	0.02571	0	0
4.192	dont	0.02595	0	0
4.208	dont	0.02639	0	0
4.225	dont	0.02648	0	0
4.242	dont	0.02663	0	0
4.258	dont	0.02628	0	0
4.275	dont	0.02626	0	0
4.292	dont	0.02585	0	0
4.308	dont	0.02544	0	0
4.325	dont	0.02483	0	0
4.342	dont	0.02534	0	0
4.358	dont	0.02515	0	0
4.375	dont	0.02527	0	0
4.392	dont	0.02534	0	0
4.408	dont	0.02610	0	0
4.425	dont	0.02596	0	0
4.442	dont	0.02589	0	0
4.458	dont	0.02614	0	0
4.475	dont	0.02626	0	0
4.492	dont	0.02568	0	0
4.509	dont	0.02576	0	0
4.525	dont	0.02607	0	0
4.542	dont	0.02563	0	0
4.559	dont	0.02547	0	0
4.575	dont	0.02581	0	0
4.592	dont	0.02562	0	0
4.609	dont	0.02555	0	0
4.625	dont	0.02507	0	0
4.642	dont	0.02523	0	0
4.659	dont	0.02531	0	0
4.675	dont	0.02583	0	0
4.692	dont	0.02599	0	0
4.709	dont	0.02679	0	0
4.725	dont	0.02655	0	0
4.742	dont	0.02688	0	0
4.759	dont	0.02648	0	0
4.775	dont	0.02650	0	0
4.792	dont	0.02639	0	0
4.809	dont	0.02679	0	0
4.825	dont	0.02674	0	0
4.842	dont	0.02663	0	0
4.859	dont	0.02635	0	0
4.876	dont	0.02618	0	0
4.892	dont	0.02572	0	0
4.909	dont	0.02548	0	0
4.926	dont	0.02549	0	0
4.942	dont	0.02565	0	0
4.959	dont	0.02589	0	0
4.976	dont	0.02561	0	0
4.992	dont	0.02510	0	0
5.009	dont	0.02544	0	0
5.026	dont	0.02476	0	0
5.042	dont	0.02440	0	0
5.059	dont	0.02492	0	0
5.076	dont	0.02515	0	0
5.092	dont	0.02473	0	0
5.109	dont	0.02511	0	0
5.126	dont	0.02559	0	0
5.142	dont	0.02605	0	0
5.159	dont	0.02650	0	0
5.176	dont	0.02608	0	0
5.193	dont	0.02567	0	0
5.209	dont	0.02586	0	0
5.226	dont	0.02549	0	0
5.243	dont	0.02504	0	0
5.259	dont	0.02548	0	0
5.276	dont	0.02612	0	0
5.293	dont	0.02582	0	0
5.309	dont	0.02528	0	0
5.326	dont	0.02494	0	0
5.343	dont	0.02461	0	0
5.359	dont	0.02480	0	0
5.376	dont	0.02506	0	0
5.393	dont	0.02603	0	0
5.409	dont	0.02651	0	0
5.426	dont	0.02703	0	0
5.443	dont	0.02669	0	0
5.459	dont	0.02648	0	0
5.476	dont	0.02641	0	0
5.493	dont	0.02619	0	0
5.51	dont	0.02650	0	0
5.526	dont	0.02658	0	0
5.543	dont	0.02671	0	0
5.56	dont	0.02659	0	0
5.576	dont	0.02721	0	0
5.593	dont	0.02686	0	0
5.61	dont	0.02673	0	0
5.626	dont	0.02672	0	0
5.643	dont	0.02683	0	0
5.66	dont	0.02677	0	0
5.676	dont	0.02673	0	0
5.693	dont	0.02704	0	0
5.71	dont	0.02710	0	0
5.726	dont	0.02716	0	0
5.743	dont	0.02692	0	0
5.76	dont	0.02720	0	0
5.776	dont	0.02734	0	0
5.793	dont	0.02701	0	0
5.81	dont	0.02686	0	0
5.826	dont	0.02743	0	0
5.843	dont	0.02737	0	0
5.86	dont	0.02726	0	0
5.877	dont	0.02778	0	0
5.893	dont	0.02774	0	0
5.91	dont	0.02763	0	0
5.927	dont	0.02764	0	0
5.943	dont	0.02762	0	0
5.96	dont	0.02752	0	0
5.977	dont	0.02753	0	0
5.993	dont	0.02725	0	0
6.01	dont	0.02759	0	0
6.027	dont	0.02738	0	0
6.043	dont	0.02707	0	0
6.06	dont	0.02702	0	0
6.077	dont	0.02675	0	0
6.093	dont	0.02625	0	0
6.11	dont	0.02648	0	0
6.127	dont	0.02684	0	0
6.143	dont	0.02684	0	0
6.16	dont	0.02658	0	0
6.177	dont	0.02665	0	0
6.194	dont	0.02644	0	0
6.21	dont	0.02573	0	0
6.227	dont	0.02560	0	0
6.244	dont	0.02578	0	0
6.26	dont	0.02556	0	0
6.277	dont	0.02554	0	0
6.294	dont	0.02591	0	0
6.31	dont	0.02597	0	0
6.327	dont	0.02593	0	0
6.344	dont	0.02584	0	0
6.36	dont	0.02575	0	0
6.377	dont	0.02576	0	0
6.394	dont	0.02601	0	0
6.41	dont	0.02603	0	0
6.427	dont	0.02632	0	0
6.444	dont	0.02658	0	0
6.46	dont	0.02709	0	0
6.477	dont	0.02670	0	0
6.494	dont	0.02671	0	0
6.511	dont	0.02667	0	0
6.527	dont	0.02662	0	0
6.544	dont	0.02585	0	0
6.561	dont	0.02601	0	0
6.577	dont	0.02618	0	0
6.594	dont	0.02641	0	0
6.611	dont	0.02618	0	0
6.627	dont	0.02654	0	0
6.644	dont	0.02645	0	0
6.661	dont	0.02626	0	0
6.677	dont	0.02570	0	0
6.694	dont	0.02520	0	0
6.711	dont	0.02517	0	0
6.727	dont	0.02508	0	0
6.744	dont	0.02482	0	0
6.761	dont	0.02504	0	0
6.777	dont	0.02543	0	0
6.794	dont	0.02553	0	0
6.811	dont	0.02572	0	0
6.827	dont	0.02616	0	0
6.844	dont	0.02611	0	0
6.861	dont	0.02633	0	0
6.878	dont	0.02603	0	0
6.894	dont	0.02574	0	0
6.911	dont	0.02569	0	0
