time	rmse	false positive	false negative
21.921	0.013690	0	0
21.938	0.013321	0	0
21.955	0.013156	0	0
21.971	0.012604	0	0
21.988	0.012340	0	0
22.005	0.012359	0	0
22.022	0.012507	0	0
22.038	0.012957	0	0
22.055	0.013396	0	0
22.072	0.013256	0	0
22.088	0.012803	0	0
22.105	0.012996	0	0
22.122	0.013077	0	0
22.138	0.013555	0	0
22.155	0.013241	0	0
22.172	0.013907	0	0
22.188	0.013124	0	0
22.205	0.013295	0	0
22.222	0.012182	0	0
22.238	0.012664	0	0
22.255	0.011746	0	0
22.272	0.011884	0	0
22.288	0.011781	0	0
22.305	0.011642	0	0
22.322	0.011804	0	0
22.338	0.012210	0	0
22.355	0.012535	0	0
22.372	0.012640	0	0
22.389	0.012738	0	0
22.405	0.012026	0	0
22.422	0.012764	0	0
22.439	0.012605	0	0
22.455	0.012878	0	0
22.472	0.012803	0	0
22.489	0.013417	0	0
22.505	0.012534	0	0
22.522	0.012783	0	0
22.539	0.011737	0	0
22.555	0.012239	0	0
22.572	0.011506	0	0
22.589	0.011897	0	0
22.605	0.011629	0	0
22.622	0.012404	0	0
22.639	0.012212	0	0
22.655	0.012629	0	0
22.672	0.012130	0	0
22.689	0.012544	0	0
22.706	0.011592	0	0
22.722	0.011817	0	0
22.739	0.012209	0	0
22.756	0.012574	0	0
22.772	0.012247	0	0
22.789	0.013211	0	0
22.806	0.013125	0	0
22.822	0.013103	0	0
