time	block	discomfort	scaled discomfort
0.000	Don't blink	0.25540275	0.28378083
0.265	Don't blink	0.25540275	0.28378083
0.530	Don't blink	0.25540275	0.28378083
0.796	Don't blink	0.25540275	0.28378083
1.061	Don't blink	0.25540275	0.28378083
1.326	Don't blink	0.25540275	0.28378083
1.591	Don't blink	0.25540275	0.28378083
1.856	Don't blink	0.25540275	0.28378083
2.122	Don't blink	0.25540275	0.28378083
2.387	Don't blink	0.25540275	0.28378083
2.652	Don't blink	0.25540275	0.28378083
2.917	Don't blink	0.25540275	0.28378083
3.182	Don't blink	0.25540275	0.28378083
3.448	Don't blink	0.25540275	0.28378083
3.713	Don't blink	0.25540275	0.28378083
3.978	Don't blink	0.36345776	0.40384196
4.243	Don't blink	0.41257367	0.45841519
4.508	Don't blink	0.55009823	0.61122026
4.774	Don't blink	0.65815324	0.73128138
5.039	Don't blink	0.96267191	1.06963545
5.304	Don't blink	1.42436149	1.58262388
5.569	Don't blink	1.45383104	1.61536782
5.834	Don't blink	1.66011788	1.84457542
6.100	Don't blink	1.92534381	2.13927090
6.365	Don't blink	2.22003929	2.46671033
6.630	Don't blink	2.64243615	2.93604017
6.895	Don't blink	3.43811395	3.82012661
7.160	Don't blink	3.73280943	4.14756603
7.426	Don't blink	3.73280943	4.14756603
7.691	Don't blink	4.03732809	4.48592010
7.956	Don't blink	4.30255403	4.78061559
8.221	Don't blink	4.30255403	4.78061559
8.486	Don't blink	4.30255403	4.78061559
8.752	Don't blink	4.30255403	4.78061559
9.017	Don't blink	4.30255403	4.78061559
9.282	Don't blink	4.30255403	4.78061559
9.547	Don't blink	4.30255403	4.78061559
9.812	Don't blink	4.30255403	4.78061559
10.078	Don't blink	4.30255403	4.78061559
10.343	Don't blink	4.30255403	4.78061559
10.608	Don't blink	4.30255403	4.78061559
10.873	Don't blink	4.30255403	4.78061559
11.138	Don't blink	4.30255403	4.78061559
11.404	Don't blink	4.30255403	4.78061559
11.669	Don't blink	4.30255403	4.78061559
11.934	Don't blink	4.30255403	4.78061559
12.199	Don't blink	4.30255403	4.78061559
