time	block	discomfort	scaled discomfort
0.000	Don’t Blink	0.284872	0.316525
0.266	Don't blink	0.284872	0.316525
0.531	Don't blink	0.284872	0.316525
0.797	Don't blink	0.284872	0.316525
1.063	Don't blink	0.284872	0.316525
1.328	Don't blink	0.284872	0.316525
1.594	Don't blink	0.284872	0.316525
1.860	Don't blink	0.284872	0.316525
2.125	Don't blink	0.284872	0.316525
2.391	Don't blink	0.284872	0.316525
2.656	Don't blink	0.284872	0.316525
2.922	Don't blink	0.284872	0.316525
3.188	Don't blink	0.284872	0.316525
3.453	Don't blink	0.284872	0.316525
3.719	Don't blink	0.284872	0.316525
3.985	Don't blink	0.294695	0.327439
4.250	Don't blink	0.294695	0.327439
4.516	Don't blink	0.294695	0.327439
4.781	Don't blink	0.294695	0.327439
5.047	Don't blink	0.294695	0.327439
5.313	Don't blink	0.294695	0.327439
5.578	Don't blink	0.383104	0.425671
5.844	Don't blink	0.520629	0.578476
6.110	Don't blink	0.952849	1.058721
6.375	Don't blink	1.493124	1.659026
6.641	Don't blink	2.072692	2.302991
6.906	Don't blink	2.072692	2.302991
7.172	Don't blink	2.072692	2.302991
7.438	Don't blink	2.072692	2.302991
7.703	Don't blink	2.072692	2.302991
7.969	Don't blink	2.072692	2.302991
8.219	Don't blink	2.111984	2.346649
8.485	Don't blink	2.151277	2.390308
8.735	Don't blink	2.170923	2.412137
9.000	Don't blink	2.259332	2.510369
9.266	Don't blink	2.308448	2.564942
9.531	Don't blink	2.711198	3.012443
9.797	Don't blink	3.388998	3.765553
10.047	Don't blink	3.693517	4.103907
10.313	Don't blink	3.831041	4.256713
10.578	Don't blink	3.880157	4.311286
10.844	Don't blink	3.880157	4.311286
11.110	Don't blink	3.880157	4.311286
11.375	Don't blink	3.880157	4.311286
11.641	Don't blink	3.880157	4.311286
11.906	Don't blink	3.880157	4.311286
12.172	Don't blink	3.880157	4.311286
12.438	Don't blink	4.027505	4.475005
12.703	Don't blink	4.695481	5.217201
12.969	Don't blink	4.705305	5.228116
13.235	Don't blink	4.705305	5.228116
13.500	Don't blink	4.724951	5.249945
13.766	Don't blink	4.764244	5.293604
14.031	Don't blink	4.803536	5.337263
14.297	Don't blink	4.833006	5.370007
14.563	Don't blink	4.833006	5.370007
14.828	Don't blink	4.833006	5.370007
15.094	Don't blink	4.852652	5.391836
15.344	Don't blink	5.000000	5.555556
15.610	Don't blink	5.068762	5.631958
15.875	Don't blink	5.098232	5.664702
16.141	Don't blink	5.127701	5.697446
16.406	Don't blink	4.941061	5.490068
16.672	Don't blink	4.322200	4.802445
16.938	Don't blink	4.253438	4.726042
17.203	Don't blink	4.253438	4.726042
17.469	Don't blink	4.253438	4.726042
17.735	Don't blink	4.253438	4.726042
18.000	Don't blink	4.253438	4.726042
18.266	Don't blink	4.253438	4.726042
18.531	Don't blink	4.253438	4.726042
18.797	Don't blink	4.253438	4.726042
19.063	Don't blink	4.253438	4.726042
19.328	Don't blink	4.253438	4.726042
19.594	Don't blink	4.253438	4.726042
19.860	Don't blink	4.253438	4.726042
20.125	Don't blink	4.155206	4.616896
20.391	Don't blink	4.155206	4.616896
20.656	Don't blink	4.155206	4.616896
20.922	Don't blink	4.155206	4.616896
21.188	Don't blink	4.155206	4.616896
21.453	Don't blink	4.155206	4.616896
21.719	Don't blink	4.155206	4.616896
21.985	Don't blink	4.155206	4.616896
22.250	Don't blink	4.145383	4.605981
22.516	Don't blink	4.145383	4.605981
22.781	Don't blink	4.145383	4.605981
23.047	Don't blink	4.145383	4.605981
23.313	Don't blink	4.145383	4.605981
23.578	Don't blink	4.145383	4.605981
23.844	Don't blink	4.145383	4.605981
24.110	Don't blink	4.145383	4.605981
24.375	Don't blink	4.145383	4.605981
24.641	Don't blink	4.145383	4.605981
24.906	Don't blink	4.145383	4.605981
