time	rmse	false positive	false negative
6.423	0.014934	0	0
6.439	0.014043	0	0
6.456	0.013989	0	0
6.473	0.014303	0	0
6.489	0.014196	0	0
6.506	0.014272	0	0
6.523	0.015020	0	0
6.539	0.014583	0	0
6.556	0.014590	0	0
6.573	0.015053	0	0
6.589	0.015713	0	0
6.606	0.015233	0	0
6.623	0.015251	0	0
6.639	0.015606	0	0
6.656	0.014791	0	0
6.673	0.014670	0	0
6.690	0.015417	0	0
6.706	0.015305	0	0
6.723	0.014983	0	0
6.740	0.015534	0	0
6.756	0.014949	0	0
6.773	0.014480	0	0
6.790	0.014543	0	0
6.806	0.016563	0	0
6.823	0.018775	0	0
6.840	0.024155	0	0
6.856	0.029827	0	0
6.873	0.035855	0	0
6.890	0.039358	0	0
6.906	0.041159	0	0
6.923	0.038189	0	0
6.940	0.033776	0	0
6.956	0.027414	0	1
6.973	0.021552	0	1
6.990	0.016870	0	1
7.007	0.014868	0	0
7.023	0.014109	0	0
7.040	0.014330	0	0
7.057	0.014628	0	0
7.073	0.015040	0	0
7.090	0.015938	0	0
7.107	0.015988	0	0
7.123	0.016027	0	0
7.140	0.016977	0	0
7.157	0.017357	0	0
7.173	0.017643	0	0
7.190	0.017516	0	0
7.207	0.018497	0	0
7.223	0.018067	0	0
7.240	0.017883	0	0
7.257	0.017411	0	0
7.273	0.017319	0	0
7.290	0.017443	0	0
7.307	0.018410	0	0
7.323	0.019560	0	0
7.340	0.019436	0	0
7.357	0.020449	0	0
7.374	0.020056	0	0
7.390	0.018955	0	0
7.407	0.018608	0	0
7.424	0.018630	0	0
7.440	0.017793	0	0
7.457	0.017331	0	0
7.474	0.017986	0	0
7.490	0.017435	0	0
7.507	0.016863	0	0
7.524	0.016621	0	0
7.540	0.017195	0	0
7.557	0.016147	0	0
7.574	0.015249	0	0
7.590	0.014841	0	0
7.607	0.015243	0	0
7.624	0.015182	0	0
7.640	0.015086	0	0
7.657	0.015516	0	0
7.674	0.016671	0	0
7.691	0.016869	0	0
7.707	0.016060	0	0
7.724	0.016365	0	0
7.741	0.016799	0	0
7.757	0.015810	0	0
7.774	0.015643	0	0
7.791	0.016160	0	0
7.807	0.016338	0	0
7.824	0.016051	0	0
7.841	0.016571	0	0
7.857	0.017057	0	0
7.874	0.016367	0	0
7.891	0.016325	0	0
7.907	0.016112	0	0
7.924	0.015979	0	0
7.941	0.016239	0	0
7.957	0.017330	0	0
7.974	0.017472	0	0
7.991	0.018177	0	0
8.008	0.019265	0	0
8.024	0.019347	0	0
8.041	0.019416	0	0
8.058	0.020065	0	0
8.074	0.019258	0	0
8.091	0.018923	0	0
8.108	0.019239	0	0
8.124	0.018346	0	0
8.141	0.018017	0	0
8.158	0.019306	0	0
8.174	0.018387	0	0
8.191	0.017446	0	0
8.208	0.017710	0	0
8.224	0.017016	0	0
8.241	0.017138	0	0
8.258	0.017296	0	0
8.274	0.017703	0	0
8.291	0.017645	0	0
8.308	0.017809	0	0
8.324	0.017114	0	0
8.341	0.017095	0	0
8.358	0.016777	0	0
8.375	0.016424	0	0
8.391	0.016527	0	0
8.408	0.015881	0	0
8.425	0.015629	0	0
8.441	0.015218	0	0
8.458	0.015815	0	0
8.475	0.015711	0	0
8.491	0.015573	0	0
8.508	0.016211	0	0
8.525	0.016355	0	0
8.541	0.015042	0	0
8.558	0.014373	0	0
8.575	0.014197	0	0
8.591	0.014290	0	0
8.608	0.014377	0	0
8.625	0.015027	0	0
8.641	0.015042	0	0
8.658	0.016681	0	0
8.675	0.018104	0	0
8.692	0.022467	0	0
8.708	0.028733	0	0
8.725	0.035508	0	0
8.742	0.040701	0	0
8.758	0.044888	0	0
8.775	0.046195	0	0
8.792	0.044772	0	0
8.808	0.041748	0	0
8.825	0.036864	0	0
8.842	0.031508	0	0
8.858	0.026644	0	1
8.875	0.022107	0	1
8.892	0.018903	0	1
8.908	0.016894	0	0
8.925	0.015625	0	0
8.942	0.013974	0	0
8.958	0.013240	0	0
8.975	0.013022	0	0
8.992	0.013037	0	0
9.009	0.012389	0	0
9.025	0.012412	0	0
9.042	0.012688	0	0
9.059	0.012912	0	0
9.075	0.013233	0	0
9.092	0.014251	0	0
9.109	0.014998	0	0
9.125	0.014882	0	0
9.142	0.016252	0	0
9.159	0.017091	0	0
9.175	0.017052	0	0
9.192	0.016920	0	0
9.209	0.017745	0	0
9.225	0.017021	0	0
9.242	0.016381	0	0
9.259	0.016568	0	0
9.275	0.016986	0	0
9.292	0.016883	0	0
9.309	0.016218	0	0
9.325	0.016863	0	0
9.342	0.016925	0	0
9.359	0.016555	0	0
9.376	0.016238	0	0
9.392	0.016595	0	0
9.409	0.017184	0	0
9.426	0.018372	0	0
9.442	0.018875	0	0
9.459	0.019664	0	0
9.476	0.019891	0	0
9.492	0.018808	0	0
9.509	0.018991	0	0
9.526	0.018687	0	0
9.542	0.018505	0	0
9.559	0.018774	0	0
9.576	0.019912	0	0
9.592	0.018828	0	0
9.609	0.018940	0	0
9.626	0.018993	0	0
9.642	0.019241	0	0
9.659	0.018898	0	0
9.676	0.018309	0	0
9.693	0.018619	0	0
9.709	0.017985	0	0
9.726	0.016953	0	0
9.743	0.015923	0	0
9.759	0.015770	0	0
9.776	0.015432	0	0
9.793	0.015882	0	0
9.809	0.016164	0	0
9.826	0.015658	0	0
9.843	0.016088	0	0
9.859	0.014929	0	0
9.876	0.014375	0	0
9.893	0.014068	0	0
9.909	0.015677	0	0
9.926	0.015551	0	0
9.943	0.016540	0	0
9.959	0.016970	0	0
9.976	0.017384	0	0
9.993	0.016589	0	0
10.010	0.015893	0	0
10.026	0.015348	0	0
10.043	0.014839	0	0
10.060	0.014737	0	0
10.076	0.015237	0	0
10.093	0.016010	0	0
10.110	0.016577	0	0
10.126	0.016898	0	0
10.143	0.016328	0	0
10.160	0.016435	0	0
10.176	0.016564	0	0
10.193	0.016045	0	0
10.210	0.016314	0	0
10.226	0.016872	0	0
10.243	0.016439	0	0
10.260	0.016868	0	0
10.276	0.018230	0	0
10.293	0.018122	0	0
10.310	0.017494	0	0
10.326	0.017234	0	0
10.343	0.016522	0	0
10.360	0.015935	0	0
10.377	0.016066	0	0
10.393	0.016938	0	0
10.410	0.017059	0	0
10.427	0.017437	0	0
10.443	0.017564	0	0
10.460	0.018170	0	0
10.477	0.018353	0	0
10.493	0.019508	0	0
10.510	0.021205	0	0
10.527	0.023338	0	0
10.543	0.027809	0	0
10.560	0.033238	0	0
10.577	0.038239	0	0
10.593	0.042115	0	0
10.610	0.042783	0	0
10.627	0.039418	0	0
10.643	0.034256	0	0
10.660	0.029427	0	0
10.677	0.025701	0	1
10.694	0.023137	0	0
10.710	0.022541	0	0
10.727	0.022031	0	0
10.744	0.020205	0	0
10.760	0.018006	0	0
10.777	0.018339	0	0
10.794	0.016894	0	0
10.810	0.015791	0	0
10.827	0.016326	0	0
10.844	0.016253	0	0
10.860	0.014908	0	0
10.877	0.015468	0	0
10.894	0.016901	0	0
10.910	0.016782	0	0
10.927	0.017691	0	0
10.944	0.017516	0	0
10.960	0.016987	0	0
10.977	0.016987	0	0
10.994	0.017112	0	0
11.011	0.016574	0	0
11.027	0.016794	0	0
11.044	0.016313	0	0
11.061	0.015479	0	0
11.077	0.016240	0	0
11.094	0.015489	0	0
11.111	0.015476	0	0
11.127	0.016243	0	0
11.144	0.017022	0	0
11.161	0.016653	0	0
11.177	0.016766	0	0
11.194	0.017132	0	0
11.211	0.016912	0	0
11.227	0.015620	0	0
11.244	0.015749	0	0
11.261	0.015961	0	0
11.277	0.014952	0	0
11.294	0.015410	0	0
11.311	0.015897	0	0
11.327	0.014918	0	0
11.344	0.015517	0	0
11.361	0.017170	0	0
11.378	0.016214	0	0
11.394	0.016508	0	0
11.411	0.016474	0	0
11.428	0.016623	0	0
11.444	0.015939	0	0
11.461	0.016284	0	0
11.478	0.016029	0	0
11.494	0.016110	0	0
11.511	0.015036	0	0
11.528	0.014929	0	0
11.544	0.014985	0	0
11.561	0.015246	0	0
11.578	0.015325	0	0
11.594	0.016256	0	0
11.611	0.016420	0	0
11.628	0.016771	0	0
11.644	0.016160	0	0
11.661	0.016180	0	0
11.678	0.015928	0	0
11.695	0.015359	0	0
11.711	0.015129	0	0
11.728	0.015504	0	0
11.745	0.015655	0	0
11.761	0.015301	0	0
11.778	0.015533	0	0
11.795	0.016389	0	0
11.811	0.016174	0	0
11.828	0.016029	0	0
11.845	0.016668	0	0
11.861	0.017538	0	0
11.878	0.015839	0	0
11.895	0.016483	0	0
11.911	0.016553	0	0
11.928	0.016021	0	0
11.945	0.015711	0	0
11.961	0.015589	0	0
11.978	0.015103	0	0
11.995	0.015084	0	0
12.012	0.014541	0	0
12.028	0.013916	0	0
12.045	0.013916	0	0
12.062	0.015035	0	0
12.078	0.014812	0	0
12.095	0.014503	0	0
12.112	0.014710	0	0
12.128	0.015365	0	0
12.145	0.014220	0	0
12.162	0.014314	0	0
12.178	0.015692	0	0
12.195	0.014980	0	0
12.212	0.015274	0	0
12.228	0.014462	0	0
12.245	0.014805	0	0
12.262	0.014990	0	0
12.278	0.015482	0	0
12.295	0.015582	0	0
12.312	0.016538	0	0
12.328	0.015633	0	0
12.345	0.014902	0	0
12.362	0.015110	0	0
12.379	0.015621	0	0
12.395	0.014629	0	0
12.412	0.015511	0	0
12.429	0.016640	0	0
12.445	0.017424	0	0
12.462	0.019210	0	0
12.479	0.024549	0	0
12.495	0.030010	0	0
12.512	0.034410	0	0
12.529	0.038500	0	0
12.545	0.039099	0	0
12.562	0.036571	0	0
12.579	0.033160	0	0
12.595	0.028831	0	0
12.612	0.023676	0	1
12.629	0.020217	0	1
12.645	0.019118	0	0
12.662	0.016695	0	0
12.679	0.015786	0	0
12.696	0.015897	0	0
12.712	0.015883	0	0
12.729	0.015158	0	0
12.746	0.015322	0	0
12.762	0.015687	0	0
12.779	0.014936	0	0
12.796	0.014159	0	0
12.812	0.013109	0	0
12.829	0.012736	0	0
12.846	0.012184	0	0
12.862	0.013225	0	0
12.879	0.015079	0	0
12.896	0.016326	0	0
12.912	0.016238	0	0
12.929	0.016094	0	0
12.946	0.015569	0	0
12.962	0.014938	0	0
12.979	0.014589	0	0
12.996	0.015826	0	0
13.013	0.015351	0	0
13.029	0.015933	0	0
13.046	0.015501	0	0
13.063	0.015409	0	0
13.079	0.014583	0	0
13.096	0.015358	0	0
13.113	0.015964	0	0
13.129	0.015701	0	0
13.146	0.015851	0	0
13.163	0.016136	0	0
13.179	0.016337	0	0
13.196	0.015447	0	0
13.213	0.015716	0	0
13.229	0.015188	0	0
13.246	0.015098	0	0
13.263	0.014792	0	0
13.279	0.015305	0	0
13.296	0.015021	0	0
13.313	0.015600	0	0
13.329	0.015777	0	0
13.346	0.014950	0	0
13.363	0.013706	0	0
13.380	0.014045	0	0
13.396	0.014696	0	0
13.413	0.014324	0	0
13.430	0.015189	0	0
13.446	0.015492	0	0
13.463	0.015083	0	0
13.480	0.014304	0	0
13.496	0.013771	0	0
13.513	0.013893	0	0
13.530	0.013951	0	0
13.546	0.014519	0	0
13.563	0.014911	0	0
13.580	0.014942	0	0
13.596	0.014320	0	0
13.613	0.014677	0	0
13.630	0.014870	0	0
13.646	0.014638	0	0
13.663	0.014598	0	0
13.680	0.014784	0	0
13.697	0.015121	0	0
13.713	0.014997	0	0
13.730	0.014826	0	0
13.747	0.014662	0	0
13.763	0.014920	0	0
13.780	0.014897	0	0
13.797	0.014472	0	0
13.813	0.014847	0	0
13.830	0.015315	0	0
13.847	0.015623	0	0
13.863	0.014583	0	0
13.880	0.015144	0	0
13.897	0.014655	0	0
13.913	0.015303	0	0
13.930	0.015974	0	0
13.947	0.015747	0	0
13.963	0.015437	0	0
13.980	0.015978	0	0
13.997	0.015699	0	0
14.014	0.014976	0	0
14.030	0.015629	0	0
14.047	0.015835	0	0
14.064	0.015616	0	0
14.080	0.014639	0	0
14.097	0.013378	0	0
14.114	0.013535	0	0
14.130	0.013895	0	0
14.147	0.014079	0	0
14.164	0.014923	0	0
14.180	0.015402	0	0
14.197	0.015238	0	0
14.214	0.015999	0	0
14.230	0.014892	0	0
14.247	0.015038	0	0
14.264	0.016056	0	0
14.280	0.017290	0	0
14.297	0.016237	0	0
14.314	0.016898	0	0
14.330	0.016327	0	0
14.347	0.015457	0	0
14.364	0.013484	0	0
14.381	0.013210	0	0
14.397	0.013010	0	0
14.414	0.013142	0	0
14.431	0.013076	0	0
14.447	0.014332	0	0
14.464	0.014544	0	0
14.481	0.014530	0	0
14.497	0.015520	0	0
14.514	0.017166	0	0
14.531	0.016774	0	0
14.547	0.016890	0	0
14.564	0.017003	0	0
14.581	0.016678	0	0
14.597	0.015266	0	0
14.614	0.015352	0	0
14.631	0.014922	0	0
14.647	0.015688	0	0
14.664	0.016018	0	0
14.681	0.015733	0	0
14.698	0.015363	0	0
14.714	0.015278	0	0
14.731	0.014449	0	0
14.748	0.013329	0	0
14.764	0.014195	0	0
14.781	0.014999	0	0
14.798	0.015158	0	0
14.814	0.014952	0	0
14.831	0.014526	0	0
14.848	0.014086	0	0
14.864	0.014291	0	0
14.881	0.014118	0	0
14.898	0.013903	0	0
14.914	0.014607	0	0
14.931	0.015598	0	0
14.948	0.015264	0	0
14.964	0.018273	0	0
14.981	0.023349	0	0
14.998	0.029235	0	0
15.015	0.033828	0	0
15.031	0.038176	0	0
15.048	0.038063	0	0
15.065	0.034422	0	0
15.081	0.030035	0	0
15.098	0.024392	0	1
15.115	0.018954	0	1
15.131	0.015233	0	1
15.148	0.013797	0	0
15.165	0.011990	0	0
15.181	0.011114	0	0
15.198	0.012504	0	0
15.215	0.012979	0	0
15.231	0.012995	0	0
15.248	0.012926	0	0
15.265	0.013822	0	0
15.281	0.013751	0	0
15.298	0.014643	0	0
15.315	0.015611	0	0
15.331	0.016395	0	0
15.348	0.015563	0	0
15.365	0.014935	0	0
15.382	0.015041	0	0
15.398	0.015128	0	0
15.415	0.014360	0	0
15.432	0.015654	0	0
15.448	0.016565	0	0
15.465	0.016159	0	0
15.482	0.015240	0	0
15.498	0.015240	0	0
15.515	0.014671	0	0
15.532	0.013391	0	0
15.548	0.013533	0	0
15.565	0.014189	0	0
15.582	0.014704	0	0
15.598	0.014977	0	0
15.615	0.015338	0	0
15.632	0.015268	0	0
15.648	0.015287	0	0
15.665	0.015646	0	0
15.682	0.015434	0	0
15.699	0.015149	0	0
15.715	0.014852	0	0
15.732	0.014771	0	0
15.749	0.014245	0	0
15.765	0.014357	0	0
15.782	0.014364	0	0
15.799	0.014399	0	0
15.815	0.013950	0	0
15.832	0.013722	0	0
15.849	0.014388	0	0
15.865	0.014194	0	0
15.882	0.014563	0	0
15.899	0.014145	0	0
15.915	0.015679	0	0
15.932	0.014961	0	0
15.949	0.015393	0	0
15.965	0.015579	0	0
15.982	0.016776	0	0
15.999	0.015712	0	0
16.016	0.015510	0	0
16.032	0.015644	0	0
16.049	0.016349	0	0
16.066	0.016075	0	0
16.082	0.016119	0	0
16.099	0.016822	0	0
16.116	0.016842	0	0
16.132	0.015925	0	0
16.149	0.016583	0	0
16.166	0.015901	0	0
16.182	0.015314	0	0
16.199	0.015301	0	0
16.216	0.015778	0	0
16.232	0.015102	0	0
16.249	0.015727	0	0
16.266	0.016040	0	0
16.282	0.015987	0	0
16.299	0.015479	0	0
16.316	0.015191	0	0
16.332	0.015785	0	0
16.349	0.015204	0	0
16.366	0.015354	0	0
16.383	0.015484	0	0
16.399	0.016041	0	0
16.416	0.016542	0	0
16.433	0.017341	0	0
16.449	0.017573	0	0
16.466	0.017698	0	0
16.483	0.017188	0	0
16.499	0.016003	0	0
16.516	0.015493	0	0
16.533	0.015446	0	0
16.549	0.014418	0	0
16.566	0.014215	0	0
16.583	0.014182	0	0
16.599	0.014176	0	0
16.616	0.014035	0	0
16.633	0.014678	0	0
16.649	0.014386	0	0
16.666	0.015092	0	0
16.683	0.015078	0	0
16.700	0.014530	0	0
16.716	0.014436	0	0
16.733	0.016048	0	0
16.750	0.015496	0	0
16.766	0.017601	0	0
16.783	0.019818	0	0
16.800	0.025332	0	1
16.816	0.030267	0	0
16.833	0.035690	0	0
16.850	0.038573	0	0
16.866	0.040657	0	0
16.883	0.036866	0	0
16.900	0.031793	0	0
16.916	0.026557	0	1
16.933	0.021149	0	1
16.950	0.016794	0	1
16.966	0.015802	0	0
16.983	0.015282	0	0
17.000	0.015493	0	0
17.017	0.015563	0	0
17.033	0.017500	0	0
17.050	0.017322	0	0
17.067	0.017374	0	0
17.083	0.016523	0	0
17.100	0.016515	0	0
17.117	0.014980	0	0
17.133	0.014675	0	0
17.150	0.014721	0	0
17.167	0.015301	0	0
17.183	0.016362	0	0
17.200	0.017001	0	0
17.217	0.017653	0	0
17.233	0.017449	0	0
17.250	0.017835	0	0
17.267	0.017402	0	0
17.283	0.018174	0	0
17.300	0.017054	0	0
17.317	0.016810	0	0
17.333	0.016794	0	0
17.350	0.016643	0	0
17.367	0.015793	0	0
17.384	0.016126	0	0
17.400	0.015802	0	0
17.417	0.014288	0	0
17.434	0.013871	0	0
17.450	0.013938	0	0
17.467	0.014116	0	0
17.484	0.014990	0	0
17.500	0.015388	0	0
17.517	0.016076	0	0
17.534	0.015919	0	0
17.550	0.015240	0	0
17.567	0.014611	0	0
17.584	0.014391	0	0
17.600	0.014106	0	0
17.617	0.013676	0	0
17.634	0.014235	0	0
17.650	0.014924	0	0
17.667	0.014966	0	0
17.684	0.013840	0	0
17.701	0.013773	0	0
17.717	0.013360	0	0
17.734	0.012307	0	0
17.751	0.013020	0	0
17.767	0.013635	0	0
17.784	0.013553	0	0
17.801	0.014284	0	0
17.817	0.014454	0	0
17.834	0.013698	0	0
17.851	0.013595	0	0
17.867	0.013199	0	0
17.884	0.013020	0	0
17.901	0.013338	0	0
17.917	0.013996	0	0
17.934	0.014123	0	0
17.951	0.014758	0	0
17.967	0.013856	0	0
17.984	0.013494	0	0
18.001	0.012659	0	0
18.018	0.012532	0	0
18.034	0.012525	0	0
18.051	0.012365	0	0
18.068	0.012902	0	0
18.084	0.013704	0	0
18.101	0.013604	0	0
18.118	0.013821	0	0
18.134	0.014217	0	0
18.151	0.013774	0	0
18.168	0.014037	0	0
18.184	0.014946	0	0
18.201	0.014922	0	0
18.218	0.015398	0	0
18.234	0.015872	0	0
18.251	0.015173	0	0
18.268	0.016115	0	0
18.284	0.016458	0	0
18.301	0.016419	0	0
18.318	0.016302	0	0
18.334	0.016690	0	0
18.351	0.016172	0	0
18.368	0.015238	0	0
18.385	0.016105	0	0
18.401	0.016425	0	0
18.418	0.016642	0	0
18.435	0.017198	0	0
18.451	0.020114	0	0
18.468	0.024299	0	0
18.485	0.028840	0	0
18.501	0.033781	0	0
18.518	0.036551	0	0
18.535	0.035720	0	0
18.551	0.031855	0	0
18.568	0.027815	0	1
18.585	0.022744	0	1
18.601	0.019086	0	0
18.618	0.017857	0	0
18.635	0.016357	0	0
18.651	0.014399	0	0
18.668	0.014291	0	0
18.685	0.014677	0	0
18.702	0.014792	0	0
18.718	0.015087	0	0
18.735	0.016023	0	0
18.752	0.016710	0	0
18.768	0.015919	0	0
18.785	0.015402	0	0
18.802	0.015784	0	0
18.818	0.015232	0	0
18.835	0.014338	0	0
18.852	0.013665	0	0
18.868	0.013517	0	0
18.885	0.013148	0	0
18.902	0.013986	0	0
18.918	0.014506	0	0
18.935	0.015318	0	0
18.952	0.015285	0	0
18.968	0.014999	0	0
18.985	0.014388	0	0
19.002	0.014019	0	0
19.019	0.013604	0	0
19.035	0.013550	0	0
19.052	0.014584	0	0
19.069	0.015941	0	0
19.085	0.015767	0	0
19.102	0.016507	0	0
19.119	0.017510	0	0
19.135	0.016401	0	0
19.152	0.016012	0	0
19.169	0.016255	0	0
19.185	0.015689	0	0
19.202	0.014733	0	0
19.219	0.015573	0	0
19.235	0.015754	0	0
19.252	0.015526	0	0
19.269	0.015505	0	0
19.285	0.015194	0	0
19.302	0.014870	0	0
19.319	0.014474	0	0
19.335	0.014970	0	0
19.352	0.015122	0	0
19.369	0.015069	0	0
19.386	0.014819	0	0
19.402	0.014972	0	0
19.419	0.014593	0	0
19.436	0.014182	0	0
19.452	0.015353	0	0
19.469	0.015577	0	0
19.486	0.014872	0	0
19.502	0.015004	0	0
19.519	0.015004	0	0
19.536	0.014026	0	0
19.552	0.013689	0	0
19.569	0.013974	0	0
19.586	0.014209	0	0
19.602	0.014122	0	0
19.619	0.014563	0	0
19.636	0.015294	0	0
19.652	0.015543	0	0
19.669	0.015825	0	0
19.686	0.016448	0	0
19.703	0.015673	0	0
19.719	0.015446	0	0
19.736	0.014563	0	0
19.753	0.014100	0	0
19.769	0.013649	0	0
19.786	0.013657	0	0
19.803	0.013118	0	0
19.819	0.013487	0	0
19.836	0.012618	0	0
19.853	0.013152	0	0
19.869	0.013742	0	0
19.886	0.014353	0	0
19.903	0.014276	0	0
19.919	0.015836	0	0
19.936	0.015032	0	0
19.953	0.014426	0	0
19.969	0.014354	0	0
19.986	0.014054	0	0
20.003	0.012744	0	0
20.020	0.013578	0	0
20.036	0.014045	0	0
20.053	0.014544	0	0
20.070	0.015357	0	0
20.086	0.016580	0	0
20.103	0.015876	0	0
20.120	0.015635	0	0
20.136	0.015118	0	0
20.153	0.014723	0	0
20.170	0.014230	0	0
20.186	0.014354	0	0
20.203	0.014710	0	0
20.220	0.014145	0	0
20.236	0.014110	0	0
20.253	0.013431	0	0
20.270	0.013656	0	0
20.286	0.013759	0	0
20.303	0.013447	0	0
20.320	0.012020	0	0
20.336	0.012257	0	0
20.353	0.011978	0	0
20.370	0.011134	0	0
20.387	0.011901	0	0
20.403	0.013320	0	0
20.420	0.013802	0	0
20.437	0.013566	0	0
20.453	0.014453	0	0
20.470	0.013879	0	0
20.487	0.013337	0	0
20.503	0.013016	0	0
20.520	0.013181	0	0
20.537	0.012766	0	0
20.553	0.013334	0	0
20.570	0.013904	0	0
20.587	0.013981	0	0
20.603	0.014330	0	0
20.620	0.014058	0	0
20.637	0.013739	0	0
20.653	0.014124	0	0
20.670	0.014932	0	0
20.687	0.015485	0	0
20.704	0.016051	0	0
20.720	0.017050	0	0
20.737	0.016851	0	0
20.754	0.016904	0	0
20.770	0.019761	0	0
20.787	0.025256	0	0
20.804	0.029992	0	0
20.820	0.036114	0	0
20.837	0.041268	0	0
20.854	0.043404	0	0
20.870	0.042167	0	0
20.887	0.038996	0	0
20.904	0.034468	0	0
20.920	0.030239	0	0
20.937	0.025042	0	1
20.954	0.020798	0	1
20.970	0.018169	0	0
20.987	0.016701	0	0
21.004	0.015227	0	0
21.021	0.016336	0	0
21.037	0.016381	0	0
21.054	0.016416	0	0
21.071	0.015907	0	0
21.087	0.016117	0	0
21.104	0.014952	0	0
21.121	0.015256	0	0
21.137	0.015513	0	0
21.154	0.016278	0	0
21.171	0.016295	0	0
21.187	0.016192	0	0
21.204	0.015537	0	0
21.221	0.015563	0	0
21.237	0.015698	0	0
21.254	0.015817	0	0
21.271	0.016460	0	0
21.287	0.016734	0	0
21.304	0.017183	0	0
21.321	0.017544	0	0
21.337	0.018151	0	0
21.354	0.017740	0	0
21.371	0.018045	0	0
21.388	0.017628	0	0
21.404	0.016419	0	0
21.421	0.015490	0	0
21.438	0.015435	0	0
21.454	0.015044	0	0
21.471	0.014628	0	0
21.488	0.015105	0	0
21.504	0.014980	0	0
21.521	0.015016	0	0
21.538	0.015230	0	0
21.554	0.014951	0	0
21.571	0.014580	0	0
21.588	0.013801	0	0
21.604	0.012975	0	0
21.621	0.012899	0	0
21.638	0.013676	0	0
21.654	0.013851	0	0
21.671	0.014438	0	0
21.688	0.015069	0	0
21.705	0.014736	0	0
21.721	0.014791	0	0
21.738	0.014567	0	0
21.755	0.014707	0	0
21.771	0.014896	0	0
21.788	0.014709	0	0
21.805	0.014793	0	0
21.821	0.015044	0	0
21.838	0.015532	0	0
21.855	0.015284	0	0
21.871	0.015091	0	0
21.888	0.015391	0	0
21.905	0.015245	0	0
21.921	0.014789	0	0
21.938	0.014497	0	0
21.955	0.015203	0	0
21.971	0.015053	0	0
21.988	0.015657	0	0
22.005	0.015869	0	0
22.022	0.016102	0	0
22.038	0.016209	0	0
22.055	0.016243	0	0
22.072	0.015746	0	0
22.088	0.015449	0	0
22.105	0.015613	0	0
22.122	0.015054	0	0
22.138	0.014058	0	0
22.155	0.013409	0	0
22.172	0.013571	0	0
22.188	0.012992	0	0
22.205	0.013339	0	0
22.222	0.013806	0	0
22.238	0.015062	0	0
22.255	0.015469	0	0
22.272	0.016434	0	0
22.288	0.016506	0	0
22.305	0.017611	0	0
22.322	0.017119	0	0
22.338	0.016330	0	0
22.355	0.015925	0	0
22.372	0.015813	0	0
22.389	0.014825	0	0
22.405	0.014575	0	0
22.422	0.015080	0	0
22.439	0.014908	0	0
22.455	0.014894	0	0
22.472	0.014778	0	0
22.489	0.015465	0	0
22.505	0.016301	0	0
22.522	0.017464	0	0
22.539	0.018807	0	0
22.555	0.019370	0	0
22.572	0.018620	0	0
22.589	0.018001	0	0
22.605	0.017161	0	0
22.622	0.016363	0	0
22.639	0.015196	0	0
22.655	0.014827	0	0
22.672	0.014861	0	0
22.689	0.015215	0	0
22.706	0.017446	0	0
22.722	0.023144	0	0
22.739	0.028834	0	0
22.756	0.033214	0	0
22.772	0.036015	0	0
22.789	0.036074	0	0
22.806	0.032758	0	0
22.822	0.028463	0	0
22.839	0.024754	0	1
22.856	0.021689	0	0
22.872	0.019284	0	0
22.889	0.018130	0	0
