time	rmse	false positive	false negative
4.988	0.025559	1	0
5.005	0.025559	1	0
5.021	0.025559	1	0
5.038	0.025983	1	0
5.055	0.025795	1	0
5.071	0.025517	1	0
5.088	0.024919	0	0
5.105	0.024826	0	0
5.121	0.024439	0	0
5.138	0.024039	0	0
5.155	0.023396	0	0
5.171	0.023353	0	0
5.188	0.022603	0	0
5.205	0.023416	0	0
5.221	0.025465	1	0
5.238	0.027495	1	0
5.255	0.029365	1	0
5.271	0.031880	0	0
5.288	0.033436	0	0
5.305	0.033573	0	0
5.321	0.033845	0	0
5.338	0.033818	0	0
5.355	0.033436	0	0
5.372	0.032564	0	0
5.388	0.031953	0	0
5.405	0.031434	1	0
5.422	0.030611	1	0
5.438	0.029767	1	0
5.455	0.029472	1	0
5.472	0.028873	1	0
5.488	0.028376	1	0
5.505	0.028522	1	0
5.522	0.028831	1	0
5.538	0.028464	1	0
5.555	0.028066	1	0
5.572	0.027715	1	0
5.588	0.027215	1	0
5.605	0.026398	1	0
5.622	0.026444	1	0
5.638	0.026566	1	0
5.655	0.026524	1	0
5.672	0.026522	1	0
5.689	0.026692	1	0
5.705	0.026169	1	0
5.722	0.026334	1	0
5.739	0.026279	1	0
5.755	0.026294	1	0
5.772	0.026314	1	0
5.789	0.026653	1	0
5.805	0.026552	1	0
5.822	0.026659	1	0
5.839	0.026446	1	0
5.855	0.026419	1	0
5.872	0.026277	1	0
5.889	0.025831	1	0
5.905	0.025545	1	0
5.922	0.025894	1	0
5.939	0.025961	1	0
5.955	0.026297	1	0
5.972	0.027148	1	0
5.989	0.027893	1	0
6.006	0.028037	1	0
6.022	0.028579	1	0
6.039	0.029041	1	0
6.056	0.029596	1	0
6.072	0.030140	1	0
6.089	0.030840	1	0
6.106	0.031776	1	0
6.122	0.032456	1	0
6.139	0.032514	1	0
6.156	0.032499	1	0
6.172	0.032375	1	0
6.189	0.031562	1	0
6.206	0.031464	1	0
6.222	0.031267	1	0
6.239	0.030999	1	0
6.256	0.031303	1	0
6.272	0.031493	1	0
6.289	0.031131	1	0
6.306	0.031180	1	0
6.322	0.031915	1	0
6.339	0.032083	1	0
6.356	0.032316	1	0
6.373	0.033860	1	0
6.389	0.034790	0	0
6.406	0.034728	0	0
6.423	0.034875	0	0
6.439	0.034938	0	0
6.456	0.034286	0	0
6.473	0.034686	0	0
6.489	0.035669	0	0
6.506	0.036209	0	0
6.523	0.037149	0	0
6.539	0.036958	0	0
6.556	0.036833	0	0
6.573	0.035996	0	0
6.589	0.035053	0	0
6.606	0.033851	0	0
6.623	0.033065	0	0
6.639	0.031546	0	0
6.656	0.031067	0	0
6.673	0.030959	0	0
6.690	0.031169	0	0
6.706	0.031898	0	0
6.723	0.032667	0	0
6.740	0.033028	0	0
6.756	0.033719	0	0
6.773	0.034206	0	0
6.790	0.033839	0	0
6.806	0.033760	0	0
6.823	0.033470	0	0
6.840	0.032442	0	0
6.856	0.032229	0	0
6.873	0.032525	0	0
6.890	0.033353	0	0
6.906	0.033688	0	0
6.923	0.035002	0	0
6.940	0.035668	0	0
6.956	0.036425	0	0
6.973	0.036285	0	0
6.990	0.036710	0	0
7.007	0.035891	0	0
7.023	0.035427	0	0
7.040	0.034505	0	0
7.057	0.033767	0	0
7.073	0.033400	0	0
7.090	0.033385	0	0
7.107	0.033276	0	0
7.123	0.033327	0	0
7.140	0.033602	0	0
7.157	0.033309	0	0
7.173	0.033180	0	0
7.190	0.033120	0	0
7.207	0.033257	0	0
7.223	0.032745	0	0
7.240	0.033059	0	0
7.257	0.033682	0	0
7.273	0.033786	0	0
7.290	0.033918	0	0
7.307	0.034293	0	0
7.323	0.034071	0	0
7.340	0.033425	0	0
7.357	0.032776	0	0
7.374	0.031243	0	0
7.390	0.029089	0	0
7.407	0.026439	0	0
7.424	0.023558	0	0
7.440	0.021332	0	0
7.457	0.019054	0	0
7.474	0.017970	0	0
7.490	0.017365	0	0
7.507	0.017395	0	0
7.524	0.017070	0	0
7.540	0.017945	0	0
7.557	0.018632	0	0
7.574	0.019086	0	0
