time	rmse	false positive	false negative
3.987	0.00933522	0	0
4.004	0.00933522	0	0
4.02	0.00933522	0	0
4.037	0.00942473	0	0
4.054	0.00941754	0	0
4.07	0.00943668	0	0
4.087	0.00993261	0	0
4.104	0.00977117	0	0
4.12	0.00990909	0	0
4.137	0.0101836	0	0
4.154	0.00972236	0	0
4.17	0.00983332	0	0
4.187	0.00926436	0	0
4.204	0.00895374	0	0
4.22	0.00879102	0	0
4.237	0.00876213	0	0
4.254	0.00871717	0	0
4.27	0.00912478	0	0
4.287	0.00886151	0	0
4.304	0.00874254	0	0
4.32	0.00833606	0	0
4.337	0.00794012	0	0
4.354	0.00811174	0	0
4.371	0.00882666	0	0
4.387	0.00905128	0	0
4.404	0.0103422	0	0
4.421	0.0109034	0	0
4.437	0.0109136	0	0
4.454	0.0100874	0	0
4.471	0.010002	0	0
4.487	0.00921062	0	0
4.504	0.00866142	0	0
4.521	0.00862021	0	0
4.537	0.00902993	0	0
4.554	0.00860857	0	0
4.571	0.00836231	0	0
4.587	0.0092564	0	0
4.604	0.00913813	0	0
4.621	0.00898591	0	0
4.637	0.00949588	0	0
4.654	0.0103736	0	0
4.671	0.0093238	0	0
4.688	0.00928258	0	0
4.704	0.00890946	0	0
4.721	0.00871388	0	0
4.738	0.00803855	0	0
4.754	0.00794712	0	0
4.771	0.00793952	0	0
4.788	0.00817061	0	0
4.804	0.00794765	0	0
4.821	0.0077406	0	0
4.838	0.00814826	0	0
4.854	0.00802994	0	0
4.871	0.00793214	0	0
4.888	0.00809372	0	0
4.904	0.00846968	0	0
4.921	0.00842906	0	0
4.938	0.00855119	0	0
4.954	0.00846994	0	0
4.971	0.00823396	0	0
4.988	0.00823762	0	0
5.005	0.00791701	0	0
5.021	0.00749233	0	0
5.038	0.00759104	0	0
5.055	0.00747221	0	0
5.071	0.00765294	0	0
5.088	0.00790497	0	0
5.105	0.00812785	0	0
5.121	0.00827281	0	0
5.138	0.00874841	0	0
