time	block	discomfort	scaled discomfort
0.000	Don't blink	0.00000	0.00000
0.266	Don't blink	0.00000	0.00000
0.531	Don't blink	0.00000	0.00000
0.797	Don't blink	0.00000	0.00000
1.062	Don't blink	0.00000	0.00000
1.312	Don't blink	0.00000	0.00000
1.578	Don't blink	0.00000	0.00000
1.844	Don't blink	0.00000	0.00000
2.109	Don't blink	0.00000	0.00000
2.375	Don't blink	0.00000	0.00000
2.641	Don't blink	0.00000	0.00000
2.906	Don't blink	0.01965	0.02183
3.172	Don't blink	1.51277	1.68086
3.437	Don't blink	1.77800	1.97555
3.703	Don't blink	1.83694	2.04104
3.969	Don't blink	1.83694	2.04104
4.234	Don't blink	1.85658	2.06287
4.500	Don't blink	1.91552	2.12836
4.766	Don't blink	2.37721	2.64134
5.031	Don't blink	2.98625	3.31805
5.297	Don't blink	3.02554	3.36171
5.562	Don't blink	3.02554	3.36171
5.828	Don't blink	1.99411	2.21567
6.094	Don't blink	2.00393	2.22659
6.359	Don't blink	1.95481	2.17201
6.625	Don't blink	1.95481	2.17201
6.891	Don't blink	1.94499	2.16110
7.156	Don't blink	1.94499	2.16110
7.422	Don't blink	1.94499	2.16110
7.687	Don't blink	1.94499	2.16110
7.953	Don't blink	1.94499	2.16110
8.219	Don't blink	1.94499	2.16110
8.484	Don't blink	1.94499	2.16110
8.750	Don't blink	1.94499	2.16110
9.016	Don't blink	1.94499	2.16110
9.281	Don't blink	2.05305	2.28116
9.547	Don't blink	2.54420	2.82689
9.812	Don't blink	2.70138	3.00153
10.078	Don't blink	2.70138	3.00153
10.344	Don't blink	2.70138	3.00153
10.609	Don't blink	2.70138	3.00153
10.875	Don't blink	2.70138	3.00153
11.141	Don't blink	2.70138	3.00153
11.406	Don't blink	2.70138	3.00153
11.656	Don't blink	2.76031	3.06702
11.922	Don't blink	3.13360	3.48177
12.187	Don't blink	3.42829	3.80921
12.453	Don't blink	3.47741	3.86379
12.719	Don't blink	3.47741	3.86379
12.984	Don't blink	3.46758	3.85287
13.250	Don't blink	3.71316	4.12574
13.516	Don't blink	4.07662	4.52958
13.781	Don't blink	4.32220	4.80244
14.047	Don't blink	4.35167	4.83519
14.312	Don't blink	4.35167	4.83519
14.578	Don't blink	4.33202	4.81336
14.844	Don't blink	4.32220	4.80244
15.109	Don't blink	4.34185	4.82427
15.375	Don't blink	4.35167	4.83519
15.641	Don't blink	5.00982	5.56647
15.906	Don't blink	5.20629	5.78476
16.156	Don't blink	5.22593	5.80659
16.422	Don't blink	5.24558	5.82842
16.687	Don't blink	5.22593	5.80659
16.953	Don't blink	5.20629	5.78476
