time	rmse	false positive	false negative
3.987	0.0083715	0	0
4.004	0.0083715	0	0
4.020	0.0083715	0	0
4.037	0.0087141	0	0
4.054	0.0085070	0	0
4.070	0.0084789	0	0
4.087	0.0094331	0	0
4.104	0.0092910	0	0
4.120	0.0093247	0	0
4.137	0.0095888	0	0
4.154	0.0093028	0	0
4.170	0.0090240	0	0
4.187	0.0094467	0	0
4.204	0.0092397	0	0
4.220	0.0094144	0	0
4.237	0.0094851	0	0
4.254	0.0088755	0	0
4.270	0.0087969	0	0
4.287	0.0093290	0	0
4.304	0.0088662	0	0
4.320	0.0095976	0	0
4.337	0.0098052	0	0
4.354	0.0108668	0	0
4.371	0.0118130	0	0
4.387	0.0136138	0	0
4.404	0.0139347	0	0
4.421	0.0151822	0	0
4.437	0.0165108	0	0
4.454	0.0182384	0	0
4.471	0.0198503	0	0
4.487	0.0218793	0	0
4.504	0.0229059	0	0
4.521	0.0219643	0	0
4.537	0.0199341	0	0
4.554	0.0181270	0	0
4.571	0.0167150	0	0
4.587	0.0151946	0	0
4.604	0.0140641	0	0
4.621	0.0132905	0	0
4.637	0.0119371	0	0
4.654	0.0104877	0	0
4.671	0.0099340	0	0
4.688	0.0101989	0	0
4.704	0.0104633	0	0
4.721	0.0109222	0	0
4.738	0.0111784	0	0
4.754	0.0110810	0	0
4.771	0.0106566	0	0
4.788	0.0104308	0	0
4.804	0.0096639	0	0
4.821	0.0088899	0	0
4.838	0.0082916	0	0
4.854	0.0077511	0	0
4.871	0.0073104	0	0
4.888	0.0073292	0	0
4.904	0.0077602	0	0
4.921	0.0078237	0	0
4.938	0.0079163	0	0
4.954	0.0079586	0	0
4.971	0.0080784	0	0
4.988	0.0081126	0	0
5.005	0.0084718	0	0
5.021	0.0091751	0	0
5.038	0.0097606	0	0
5.055	0.0101452	0	0
5.071	0.0103122	0	0
5.088	0.0112918	0	0
5.105	0.0127220	0	0
5.121	0.0148919	0	1
5.138	0.0172240	0	0
5.155	0.0192741	0	0
5.171	0.0198909	0	0
5.188	0.0188472	0	0
5.205	0.0170426	0	0
5.221	0.0160107	0	0
5.238	0.0145610	0	0
5.255	0.0136256	0	0
5.271	0.0142431	0	0
5.288	0.0151027	0	0
5.305	0.0152624	0	0
5.321	0.0157025	0	0
5.338	0.0160977	1	0
5.355	0.0152778	0	0
5.372	0.0145976	0	0
5.388	0.0135245	0	0
5.405	0.0127706	0	0
5.422	0.0125344	0	0
5.438	0.0124068	0	0
5.455	0.0122742	0	0
5.472	0.0130078	0	0
5.488	0.0134782	0	0
5.505	0.0134193	0	0
5.522	0.0132798	0	0
5.538	0.0129819	0	0
5.555	0.0120844	0	0
5.572	0.0110710	0	0
5.588	0.0110885	0	0
5.605	0.0118129	0	0
5.622	0.0116908	0	0
5.638	0.0121692	0	0
5.655	0.0123987	0	0
5.672	0.0120875	0	0
5.689	0.0114544	0	0
5.705	0.0110367	0	0
5.722	0.0104607	0	0
5.739	0.0105315	0	0
5.755	0.0104956	0	0
5.772	0.0105911	0	0
5.789	0.0104102	0	0
5.805	0.0103707	0	0
5.822	0.0100447	0	0
5.839	0.0099334	0	0
5.855	0.0096064	0	0
5.872	0.0095306	0	0
5.889	0.0096131	0	0
5.905	0.0103545	0	0
5.922	0.0102145	0	0
5.939	0.0097759	0	0
5.955	0.0099988	0	0
5.972	0.0095461	0	0
5.989	0.0087523	0	0
6.006	0.0087793	0	0
6.022	0.0089025	0	0
6.039	0.0089363	0	0
6.056	0.0088530	0	0
6.072	0.0088899	0	0
6.089	0.0086728	0	0
6.106	0.0086889	0	0
6.122	0.0092875	0	0
