time	rmse	false positive	false negative
4.988	0.00752033	0	0
5.005	0.00752033	0	0
5.021	0.00752033	0	0
5.038	0.00750761	0	0
5.055	0.00747085	0	0
5.071	0.00728799	0	0
5.088	0.00746311	0	0
5.105	0.00725231	0	0
5.121	0.00744674	0	0
5.138	0.00752197	0	0
5.155	0.0075425	0	0
5.171	0.00739889	0	0
5.188	0.00748409	0	0
5.205	0.00726247	0	0
5.221	0.00710165	0	0
5.238	0.00703861	0	0
5.255	0.0068633	0	0
5.271	0.00700882	0	0
5.288	0.00702311	0	0
5.305	0.00690455	0	0
5.321	0.00734774	0	0
5.338	0.00780921	0	0
5.355	0.00807211	0	0
5.372	0.00818827	0	0
5.388	0.00827501	0	0
5.405	0.00821311	0	0
5.422	0.00836418	0	0
5.438	0.00807243	0	0
5.455	0.00795094	0	0
5.472	0.00776212	0	0
5.488	0.00741136	0	0
5.505	0.00694955	0	0
5.522	0.00684311	0	0
5.538	0.00688585	0	0
5.555	0.00725339	0	0
5.572	0.0078731	0	0
5.588	0.00955491	0	0
5.605	0.0120191	0	0
5.622	0.0150261	0	0
5.638	0.018734	0	0
5.655	0.0228839	0	0
5.672	0.0263108	0	0
5.689	0.0295682	0	0
5.705	0.0322637	0	0
5.722	0.0340529	0	0
5.739	0.0351979	0	0
5.755	0.0359914	0	0
5.772	0.036068	0	0
5.789	0.0360718	0	0
5.805	0.0359614	0	0
5.822	0.0358153	0	0
5.839	0.0355652	0	0
5.855	0.0352019	0	0
5.872	0.0338663	0	0
5.889	0.0316298	0	0
5.905	0.0283219	0	0
5.922	0.0249264	0	0
5.939	0.021386	0	0
5.955	0.0184284	0	0
5.972	0.0159836	0	0
5.989	0.014431	0	0
6.006	0.0128312	0	0
6.022	0.0114437	0	0
6.039	0.0102646	0	0
6.056	0.00954465	0	0
6.072	0.00892051	0	0
6.089	0.00860423	0	0
6.106	0.00810382	0	0
6.122	0.00814587	0	0
6.139	0.00803008	0	0
6.156	0.0080279	0	0
6.172	0.00792844	0	0
6.189	0.00816621	0	0
6.206	0.00803995	0	0
6.222	0.00830387	0	0
6.239	0.00834168	0	0
6.256	0.00842394	0	0
6.272	0.0084988	0	0
6.289	0.00867664	0	0
6.306	0.00848286	0	0
6.322	0.00829789	0	0
6.339	0.00832754	0	0
6.356	0.008329	0	0
6.373	0.00826706	0	0
6.389	0.00831163	0	0
6.406	0.00858525	0	0
6.423	0.00854342	0	0
6.439	0.00851792	0	0
6.456	0.00866016	0	0
6.473	0.00851617	0	0
6.489	0.00868389	0	0
6.506	0.0087554	0	0
6.523	0.0088403	0	0
6.539	0.00875114	0	0
6.556	0.00913469	0	0
6.573	0.00902443	0	0
6.589	0.00879045	0	0
6.606	0.00866983	0	0
6.623	0.00867116	0	0
6.639	0.00866226	0	0
6.656	0.00849474	0	0
6.673	0.0086341	0	0
6.69	0.0090559	0	0
6.706	0.0093712	0	0
6.723	0.00906203	0	0
6.74	0.00915902	0	0
6.756	0.00912997	0	0
6.773	0.00871205	0	0
6.79	0.00831852	0	0
6.806	0.00825319	0	0
6.823	0.00822119	0	0
6.84	0.00816005	0	0
6.856	0.0082653	0	0
