time	block	discomfort	scaled discomfort
0.000	Don't blink	0.1669941	0.1855490
0.265	Don't blink	0.1669941	0.1855490
0.530	Don't blink	0.1669941	0.1855490
0.795	Don't blink	0.1669941	0.1855490
1.061	Don't blink	0.1669941	0.1855490
1.326	Don't blink	0.1669941	0.1855490
1.591	Don't blink	0.1669941	0.1855490
1.856	Don't blink	0.1669941	0.1855490
2.121	Don't blink	0.1669941	0.1855490
2.387	Don't blink	0.1669941	0.1855490
2.652	Don't blink	0.1669941	0.1855490
2.917	Don't blink	0.1669941	0.1855490
3.182	Don't blink	0.1669941	0.1855490
3.447	Don't blink	0.1669941	0.1855490
3.713	Don't blink	0.1669941	0.1855490
3.978	Don't blink	0.1669941	0.1855490
4.243	Don't blink	0.1669941	0.1855490
4.508	Don't blink	0.1669941	0.1855490
4.773	Don't blink	0.1669941	0.1855490
5.039	Don't blink	0.1669941	0.1855490
5.304	Don't blink	0.1669941	0.1855490
5.569	Don't blink	0.1669941	0.1855490
5.834	Don't blink	0.1669941	0.1855490
6.099	Don't blink	0.1669941	0.1855490
6.365	Don't blink	0.1964637	0.2182929
6.630	Don't blink	0.4322200	0.4802445
6.895	Don't blink	0.5500982	0.6112203
7.160	Don't blink	0.6777996	0.7531107
7.425	Don't blink	0.8251473	0.9168304
7.691	Don't blink	0.9233792	1.0259769
7.956	Don't blink	1.2377210	1.3752456
8.221	Don't blink	1.3850688	1.5389653
8.486	Don't blink	1.3850688	1.5389653
8.751	Don't blink	1.3850688	1.5389653
9.017	Don't blink	1.3850688	1.5389653
9.282	Don't blink	1.3850688	1.5389653
9.547	Don't blink	1.3850688	1.5389653
9.812	Don't blink	1.3850688	1.5389653
10.077	Don't blink	1.3850688	1.5389653
10.343	Don't blink	1.3850688	1.5389653
10.608	Don't blink	1.3850688	1.5389653
10.873	Don't blink	1.3850688	1.5389653
11.138	Don't blink	1.3948919	1.5498799
11.403	Don't blink	1.5127701	1.6808557
11.669	Don't blink	1.6110020	1.7900022
11.934	Don't blink	1.7190570	1.9100633
12.199	Don't blink	1.7779961	1.9755512
12.464	Don't blink	1.8860511	2.0956123
12.729	Don't blink	1.9449902	2.1611002
12.995	Don't blink	2.0137525	2.2375027
13.260	Don't blink	2.0235756	2.2484174
13.525	Don't blink	2.0235756	2.2484174
13.790	Don't blink	2.0235756	2.2484174
14.055	Don't blink	2.0235756	2.2484174
14.321	Don't blink	2.0235756	2.2484174
14.586	Don't blink	2.0235756	2.2484174
14.851	Don't blink	2.0235756	2.2484174
15.116	Don't blink	2.0235756	2.2484174
15.381	Don't blink	2.0235756	2.2484174
15.647	Don't blink	2.0235756	2.2484174
15.912	Don't blink	2.0235756	2.2484174
16.177	Don't blink	2.0235756	2.2484174
16.442	Don't blink	2.0530452	2.2811613
16.707	Don't blink	2.1709234	2.4121371
16.973	Don't blink	2.2495088	2.4994543
17.238	Don't blink	2.2593320	2.5103689
17.503	Don't blink	2.2593320	2.5103689
17.768	Don't blink	2.2593320	2.5103689
18.033	Don't blink	2.2593320	2.5103689
18.299	Don't blink	2.2593320	2.5103689
18.564	Don't blink	2.3084479	2.5649422
18.829	Don't blink	2.3182711	2.5758568
19.094	Don't blink	2.3280943	2.5867714
19.359	Don't blink	2.3280943	2.5867714
19.625	Don't blink	2.3280943	2.5867714
19.890	Don't blink	2.3280943	2.5867714
20.155	Don't blink	2.4165029	2.6850033
20.420	Don't blink	2.5933202	2.8814669
20.685	Don't blink	2.6719057	2.9687841
20.951	Don't blink	2.7308448	3.0342720
21.216	Don't blink	2.7799607	3.0888452
21.481	Don't blink	2.8388998	3.1543331
21.746	Don't blink	2.8781925	3.1979917
22.011	Don't blink	2.9764244	3.3071382
22.277	Don't blink	3.0451866	3.3835407
22.542	Don't blink	3.1335953	3.4817725
22.807	Don't blink	3.1532417	3.5036018
23.072	Don't blink	3.1630648	3.5145165
23.337	Don't blink	3.1630648	3.5145165
23.603	Don't blink	3.1630648	3.5145165
23.868	Don't blink	3.1630648	3.5145165
24.133	Don't blink	3.1630648	3.5145165
24.398	Don't blink	3.1630648	3.5145165
24.663	Don't blink	3.1630648	3.5145165
24.929	Don't blink	3.1630648	3.5145165
25.194	Don't blink	3.1630648	3.5145165
25.459	Don't blink	3.1630648	3.5145165
25.724	Don't blink	3.1630648	3.5145165
25.989	Don't blink	3.1630648	3.5145165
26.255	Don't blink	3.1630648	3.5145165
26.520	Don't blink	3.1630648	3.5145165
26.785	Don't blink	3.1630648	3.5145165
27.050	Don't blink	3.1630648	3.5145165
27.315	Don't blink	3.1630648	3.5145165
27.581	Don't blink	3.1630648	3.5145165
27.846	Don't blink	3.1630648	3.5145165
28.111	Don't blink	3.1630648	3.5145165
28.376	Don't blink	3.1630648	3.5145165
