time	block	discomfort	scaled discomfort
0.000	Don't blink	0.01965	0.0608
0.266	Don't blink	0.01965	0.0608
0.531	Don't blink	0.01965	0.0608
0.797	Don't blink	0.01965	0.0608
1.063	Don't blink	0.01965	0.0608
1.328	Don't blink	0.01965	0.0608
1.594	Don't blink	0.01965	0.0608
1.860	Don't blink	0.01965	0.0608
2.125	Don't blink	0.02947	0.0912
2.391	Don't blink	0.02947	0.0912
2.656	Don't blink	0.02947	0.0912
2.922	Don't blink	0.03929	0.1216
3.188	Don't blink	0.03929	0.1216
3.453	Don't blink	0.03929	0.1216
3.719	Don't blink	0.03929	0.1216
3.985	Don't blink	0.04912	0.1520
4.250	Don't blink	0.05894	0.1824
4.516	Don't blink	0.05894	0.1824
4.781	Don't blink	0.13752	0.4255
5.047	Don't blink	0.75639	2.3404
5.313	Don't blink	1.11002	3.4347
5.578	Don't blink	1.25737	3.8906
5.844	Don't blink	1.25737	3.8906
6.110	Don't blink	1.25737	3.8906
6.375	Don't blink	1.25737	3.8906
6.641	Don't blink	1.25737	3.8906
6.906	Don't blink	1.25737	3.8906
7.172	Don't blink	1.25737	3.8906
7.438	Don't blink	1.25737	3.8906
7.703	Don't blink	1.25737	3.8906
7.969	Don't blink	1.31631	4.0729
8.235	Don't blink	1.32613	4.1033
8.500	Don't blink	1.34578	4.1641
8.766	Don't blink	1.35560	4.1945
9.031	Don't blink	1.35560	4.1945
9.297	Don't blink	1.38507	4.2857
9.563	Don't blink	1.42436	4.4073
9.828	Don't blink	1.51277	4.6809
10.094	Don't blink	1.59136	4.9240
10.360	Don't blink	1.69941	5.2584
10.625	Don't blink	1.78782	5.5319
10.891	Don't blink	1.90570	5.8967
11.156	Don't blink	2.12181	6.5653
11.422	Don't blink	2.16110	6.6869
11.688	Don't blink	2.16110	6.6869
11.953	Don't blink	2.16110	6.6869
12.219	Don't blink	2.16110	6.6869
12.485	Don't blink	2.16110	6.6869
12.750	Don't blink	2.17092	6.7173
13.016	Don't blink	2.17092	6.7173
13.281	Don't blink	2.17092	6.7173
13.547	Don't blink	2.18075	6.7477
13.813	Don't blink	2.18075	6.7477
14.078	Don't blink	2.18075	6.7477
14.344	Don't blink	2.18075	6.7477
14.610	Don't blink	2.18075	6.7477
14.875	Don't blink	2.18075	6.7477
15.141	Don't blink	2.18075	6.7477
15.406	Don't blink	2.18075	6.7477
15.672	Don't blink	2.18075	6.7477
15.938	Don't blink	2.18075	6.7477
16.203	Don't blink	2.18075	6.7477
16.469	Don't blink	2.18075	6.7477
16.735	Don't blink	2.18075	6.7477
17.000	Don't blink	2.18075	6.7477
17.266	Don't blink	2.18075	6.7477
17.531	Don't blink	2.18075	6.7477
17.797	Don't blink	2.18075	6.7477
18.063	Don't blink	2.18075	6.7477
18.328	Don't blink	2.18075	6.7477
18.594	Don't blink	2.18075	6.7477
18.860	Don't blink	2.18075	6.7477
19.125	Don't blink	2.18075	6.7477
19.391	Don't blink	2.18075	6.7477
19.656	Don't blink	2.18075	6.7477
19.922	Don't blink	2.18075	6.7477
20.188	Don't blink	2.18075	6.7477
20.453	Don't blink	2.18075	6.7477
20.719	Don't blink	2.18075	6.7477
20.985	Don't blink	2.18075	6.7477
21.250	Don't blink	2.18075	6.7477
21.516	Don't blink	2.18075	6.7477
21.781	Don't blink	2.18075	6.7477
22.047	Don't blink	2.18075	6.7477
22.313	Don't blink	2.18075	6.7477
22.578	Don't blink	2.16110	6.6869
22.844	Don't blink	2.06287	6.3830
23.110	Don't blink	1.76817	5.4711
23.375	Don't blink	1.57171	4.8632
23.641	Don't blink	1.57171	4.8632
23.906	Don't blink	1.57171	4.8632
24.172	Don't blink	1.57171	4.8632
24.438	Don't blink	1.57171	4.8632
24.703	Don't blink	1.57171	4.8632
24.969	Don't blink	1.57171	4.8632
25.235	Don't blink	1.57171	4.8632
25.500	Don't blink	1.57171	4.8632
25.766	Don't blink	1.57171	4.8632
26.031	Don't blink	1.57171	4.8632
26.297	Don't blink	1.57171	4.8632
26.563	Don't blink	1.57171	4.8632
26.828	Don't blink	1.57171	4.8632
27.078	Don't blink	1.57171	4.8632
27.344	Don't blink	1.57171	4.8632
27.610	Don't blink	1.57171	4.8632
27.875	Don't blink	1.57171	4.8632
28.141	Don't blink	1.57171	4.8632
28.406	Don't blink	1.57171	4.8632
28.672	Don't blink	1.57171	4.8632
28.938	Don't blink	1.57171	4.8632
29.203	Don't blink	1.57171	4.8632
29.469	Don't blink	1.65029	5.1064
29.735	Don't blink	1.80747	5.5927
30.000	Don't blink	1.98428	6.1398
30.266	Don't blink	2.10216	6.5046
30.531	Don't blink	2.23969	6.9301
30.797	Don't blink	2.23969	6.9301
31.063	Don't blink	2.23969	6.9301
31.328	Don't blink	2.23969	6.9301
31.594	Don't blink	2.23969	6.9301
31.860	Don't blink	2.23969	6.9301
32.125	Don't blink	2.23969	6.9301
32.391	Don't blink	2.23969	6.9301
32.656	Don't blink	2.23969	6.9301
32.922	Don't blink	2.23969	6.9301
33.188	Don't blink	2.23969	6.9301
33.453	Don't blink	2.23969	6.9301
33.719	Don't blink	2.23969	6.9301
33.985	Don't blink	2.23969	6.9301
34.250	Don't blink	2.32809	7.2036
34.516	Don't blink	2.34774	7.2644
34.781	Don't blink	2.16110	6.6869
35.047	Don't blink	1.89587	5.8663
35.313	Don't blink	1.60118	4.9544
35.578	Don't blink	1.60118	4.9544
35.844	Don't blink	1.60118	4.9544
36.110	Don't blink	1.60118	4.9544
36.375	Don't blink	1.60118	4.9544
36.641	Don't blink	1.60118	4.9544
36.906	Don't blink	1.60118	4.9544
37.172	Don't blink	1.60118	4.9544
37.438	Don't blink	1.60118	4.9544
37.703	Don't blink	1.60118	4.9544
37.969	Don't blink	1.60118	4.9544
38.235	Don't blink	1.60118	4.9544
38.500	Don't blink	1.60118	4.9544
38.766	Don't blink	1.60118	4.9544
39.031	Don't blink	1.60118	4.9544
39.297	Don't blink	1.60118	4.9544
39.563	Don't blink	1.60118	4.9544
39.828	Don't blink	1.60118	4.9544
40.094	Don't blink	1.60118	4.9544
40.360	Don't blink	1.60118	4.9544
40.625	Don't blink	1.60118	4.9544
40.891	Don't blink	1.60118	4.9544
41.156	Don't blink	1.60118	4.9544
41.422	Don't blink	1.60118	4.9544
41.688	Don't blink	1.60118	4.9544
41.953	Don't blink	1.60118	4.9544
42.219	Don't blink	1.60118	4.9544
42.485	Don't blink	1.60118	4.9544
42.750	Don't blink	1.60118	4.9544
43.016	Don't blink	1.60118	4.9544
43.281	Don't blink	1.60118	4.9544
43.547	Don't blink	1.60118	4.9544
43.813	Don't blink	1.60118	4.9544
44.078	Don't blink	1.60118	4.9544
44.344	Don't blink	1.60118	4.9544
44.610	Don't blink	1.60118	4.9544
44.875	Don't blink	1.60118	4.9544
45.141	Don't blink	1.60118	4.9544
45.406	Don't blink	1.60118	4.9544
45.672	Don't blink	1.60118	4.9544
45.938	Don't blink	1.60118	4.9544
46.203	Don't blink	1.60118	4.9544
46.469	Don't blink	1.60118	4.9544
46.735	Don't blink	1.73870	5.3799
47.000	Don't blink	1.73870	5.3799
47.266	Don't blink	1.73870	5.3799
47.531	Don't blink	1.73870	5.3799
47.797	Don't blink	1.73870	5.3799
48.063	Don't blink	1.73870	5.3799
48.328	Don't blink	1.73870	5.3799
48.594	Don't blink	1.73870	5.3799
48.860	Don't blink	1.73870	5.3799
49.125	Don't blink	1.73870	5.3799
49.391	Don't blink	1.73870	5.3799
49.656	Don't blink	1.73870	5.3799
49.922	Don't blink	1.74853	5.4103
50.188	Don't blink	1.81729	5.6231
50.453	Don't blink	2.00393	6.2006
50.703	Don't blink	2.13163	6.5957
50.969	Don't blink	2.26916	7.0213
51.235	Don't blink	2.26916	7.0213
51.500	Don't blink	2.31827	7.1733
51.766	Don't blink	2.35756	7.2948
52.031	Don't blink	2.36739	7.3252
52.297	Don't blink	2.44597	7.5684
52.563	Don't blink	2.47544	7.6596
52.828	Don't blink	2.52456	7.8116
53.078	Don't blink	2.52456	7.8116
53.344	Don't blink	2.73084	8.4498
53.610	Don't blink	2.73084	8.4498
53.875	Don't blink	2.73084	8.4498
54.141	Don't blink	2.73084	8.4498
54.406	Don't blink	2.73084	8.4498
54.672	Don't blink	2.73084	8.4498
54.938	Don't blink	2.73084	8.4498
55.203	Don't blink	2.73084	8.4498
55.469	Don't blink	2.73084	8.4498
55.735	Don't blink	2.74067	8.4802
56.000	Don't blink	2.74067	8.4802
56.266	Don't blink	2.74067	8.4802
56.531	Don't blink	2.75049	8.5106
56.797	Don't blink	2.76031	8.5410
57.063	Don't blink	2.77014	8.5714
57.328	Don't blink	2.77014	8.5714
57.578	Don't blink	2.77996	8.6018
57.844	Don't blink	2.77996	8.6018
58.110	Don't blink	2.77996	8.6018
