time lined up	block	rmse	false positive	false negative
0.989	dont	0.0098035	0	0
1.006	dont	0.0098035	0	0
1.022	dont	0.0098035	0	0
1.039	dont	0.0091482	0	0
1.056	dont	0.0092899	0	0
1.072	dont	0.0095767	0	0
1.089	dont	0.0099478	0	0
1.106	dont	0.0102636	0	0
1.122	dont	0.0107698	0	0
1.139	dont	0.0104112	0	0
1.156	dont	0.0104403	0	0
1.172	dont	0.0105829	0	0
1.189	dont	0.0110974	0	0
1.206	dont	0.0111214	0	0
1.222	dont	0.0116135	0	0
1.239	dont	0.0120148	0	0
1.256	dont	0.0121764	0	0
1.272	dont	0.0120939	0	0
1.289	dont	0.0121873	0	0
1.306	dont	0.0121541	0	0
1.322	dont	0.0122487	0	0
1.339	dont	0.0117645	0	0
1.356	dont	0.0110515	0	0
1.373	dont	0.0104772	0	0
1.389	dont	0.0098481	0	0
1.406	dont	0.0094546	0	0
1.423	dont	0.0094823	0	0
1.439	dont	0.0099704	0	0
1.456	dont	0.0101468	0	0
1.473	dont	0.0101619	0	0
1.489	dont	0.0094552	0	0
1.506	dont	0.0095217	0	0
1.523	dont	0.0094574	0	0
1.539	dont	0.0096544	0	0
1.556	dont	0.0095588	0	0
1.573	dont	0.0097546	0	0
1.589	dont	0.0093512	0	0
1.606	dont	0.0093612	0	0
1.623	dont	0.0092612	0	0
1.639	dont	0.0098118	0	0
1.656	dont	0.0103475	0	0
1.673	dont	0.0108154	0	0
1.690	dont	0.0102510	0	0
1.706	dont	0.0103106	0	0
1.723	dont	0.0098284	0	0
1.740	dont	0.0096181	0	0
1.756	dont	0.0095753	0	0
1.773	dont	0.0103719	0	0
1.790	dont	0.0105318	0	0
1.806	dont	0.0107980	0	0
1.823	dont	0.0112021	0	0
1.840	dont	0.0118424	0	0
1.856	dont	0.0118379	0	0
1.873	dont	0.0117705	0	0
1.890	dont	0.0126992	0	0
1.906	dont	0.0126068	0	0
1.923	dont	0.0118556	0	0
1.940	dont	0.0116428	0	0
1.956	dont	0.0111045	0	0
1.973	dont	0.0100275	0	0
1.990	dont	0.0099629	0	0
2.007	dont	0.0095064	0	0
2.023	dont	0.0094434	0	0
2.040	dont	0.0097656	0	0
2.057	dont	0.0098765	0	0
2.073	dont	0.0096322	0	0
2.090	dont	0.0102377	0	0
2.107	dont	0.0102631	0	0
2.123	dont	0.0107810	0	0
2.140	dont	0.0109316	0	0
2.157	dont	0.0113912	0	0
2.173	dont	0.0115816	0	0
2.190	dont	0.0115816	0	0
2.207	dont	0.0113377	0	0
2.223	dont	0.0113823	0	0
2.240	dont	0.0105646	0	0
2.257	dont	0.0098259	0	0
2.273	dont	0.0097382	0	0
2.290	dont	0.0099864	0	0
2.307	dont	0.0100683	0	0
2.323	dont	0.0102093	0	0
2.340	dont	0.0109085	0	0
2.357	dont	0.0112913	0	0
2.374	dont	0.0112805	0	0
2.390	dont	0.0108667	0	0
2.407	dont	0.0112838	0	0
2.424	dont	0.0111635	0	0
2.440	dont	0.0110800	0	0
2.457	dont	0.0108138	0	0
2.474	dont	0.0109827	0	0
2.490	dont	0.0112990	0	0
2.507	dont	0.0111645	0	0
2.524	dont	0.0110298	0	0
2.540	dont	0.0106642	0	0
2.557	dont	0.0104720	0	0
2.574	dont	0.0097901	0	0
2.590	dont	0.0097016	0	0
2.607	dont	0.0096146	0	0
2.624	dont	0.0098840	0	0
2.640	dont	0.0103772	0	0
2.657	dont	0.0105913	0	0
2.674	dont	0.0109257	0	0
2.691	dont	0.0118281	0	0
