time lined up	block	rmse	false positive	false negative
4.176	dont	0.022304	0	0
4.210	dont	0.022304	0	0
4.243	dont	0.022304	0	0
4.276	dont	0.021534	0	0
4.310	dont	0.022721	0	0
4.343	dont	0.021312	0	0
4.376	dont	0.020527	0	0
4.410	dont	0.018812	0	0
4.443	dont	0.017448	0	0
4.476	dont	0.015240	0	0
4.510	dont	0.016042	0	0
4.543	dont	0.017804	0	0
4.577	dont	0.019120	0	0
4.610	dont	0.020385	0	0
4.643	dont	0.021156	0	0
4.677	dont	0.023231	0	0
4.710	dont	0.023797	0	0
4.743	dont	0.024063	0	0
4.777	dont	0.024385	0	0
4.810	dont	0.024659	0	0
4.843	dont	0.023630	0	0
4.877	dont	0.022522	0	0
4.910	dont	0.021727	0	0
4.944	dont	0.021509	0	0
4.977	dont	0.021287	0	0
5.010	dont	0.021012	0	0
5.044	dont	0.021394	0	0
5.077	dont	0.022223	0	0
5.110	dont	0.023171	0	0
5.144	dont	0.025804	1	0
5.177	dont	0.026682	1	0
5.211	dont	0.027092	1	0
5.244	dont	0.026624	1	0
5.277	dont	0.025496	1	0
5.311	dont	0.024661	0	0
5.344	dont	0.026596	1	0
5.377	dont	0.029326	1	0
5.411	dont	0.028108	1	0
5.444	dont	0.026624	1	0
5.477	dont	0.023680	0	0
5.511	dont	0.020000	0	0
5.544	dont	0.015946	0	0
5.578	dont	0.015305	0	0
5.611	dont	0.014519	0	0
5.644	dont	0.014182	0	0
5.678	dont	0.014378	0	0
5.711	dont	0.014071	0	0
5.744	dont	0.014922	0	0
5.778	dont	0.016197	0	0
5.811	dont	0.017237	0	0
5.844	dont	0.018162	0	0
5.878	dont	0.019654	0	0
5.911	dont	0.021069	0	0
5.945	dont	0.022794	0	0
5.978	dont	0.024548	0	0
6.011	dont	0.024435	0	0
6.045	dont	0.023880	0	0
6.078	dont	0.023187	0	0
6.111	dont	0.021832	0	0
6.145	dont	0.019409	0	0
6.178	dont	0.019785	0	0
6.212	dont	0.020053	0	0
6.245	dont	0.019154	0	0
6.278	dont	0.018584	0	0
6.312	dont	0.018822	0	0
6.345	dont	0.017715	0	0
6.378	dont	0.016940	0	0
6.412	dont	0.017293	0	0
6.445	dont	0.017535	0	0
6.478	dont	0.016380	0	0
6.512	dont	0.015164	0	0
6.545	dont	0.013587	0	0
6.579	dont	0.012145	0	0
6.612	dont	0.012071	0	0
6.645	dont	0.011410	0	0
6.679	dont	0.010922	0	0
6.712	dont	0.010701	0	0
6.745	dont	0.010059	0	0
6.779	dont	0.008154	0	0
6.812	dont	0.008376	0	0
6.845	dont	0.007979	0	0
6.879	dont	0.008035	0	0
6.912	dont	0.008472	0	0
6.946	dont	0.008098	0	0
6.979	dont	0.007582	0	0
7.012	dont	0.007364	0	0
7.046	dont	0.006497	0	0
7.079	dont	0.006838	0	0
7.112	dont	0.006726	0	0
7.146	dont	0.006679	0	0
7.179	dont	0.006487	0	0
7.213	dont	0.006758	0	0
7.246	dont	0.006375	0	0
7.279	dont	0.008123	0	0
7.313	dont	0.008148	0	0
7.346	dont	0.008161	0	0
7.379	dont	0.008221	0	0
7.413	dont	0.007784	0	0
7.446	dont	0.005977	0	0
7.479	dont	0.005875	0	0
7.513	dont	0.005696	0	0
7.546	dont	0.005403	0	0
7.580	dont	0.005059	0	0
7.613	dont	0.004902	0	0
7.646	dont	0.005624	0	0
7.680	dont	0.008202	0	0
7.713	dont	0.008175	0	0
7.746	dont	0.008415	0	0
7.780	dont	0.008706	0	0
7.813	dont	0.008143	0	0
7.846	dont	0.005575	0	0
7.880	dont	0.005974	0	0
7.913	dont	0.006103	0	0
7.947	dont	0.006315	0	0
7.980	dont	0.006363	0	0
8.013	dont	0.006488	0	0
8.047	dont	0.006199	0	0
8.080	dont	0.006105	0	0
8.113	dont	0.007722	0	0
8.147	dont	0.009907	0	0
8.180	dont	0.010003	0	0
8.214	dont	0.010093	0	0
8.247	dont	0.009922	0	0
8.280	dont	0.008093	0	0
8.314	dont	0.005599	0	0
8.347	dont	0.005338	0	0
8.380	dont	0.005170	0	0
8.414	dont	0.005291	0	0
8.447	dont	0.005523	0	0
8.480	dont	0.005356	0	0
8.514	dont	0.005297	0	0
8.547	dont	0.005097	0	0
8.581	dont	0.004848	0	0
8.614	dont	0.004465	0	0
8.647	dont	0.004515	0	0
8.681	dont	0.004558	0	0
8.714	dont	0.004516	0	0
8.747	dont	0.004553	0	0
8.781	dont	0.004547	0	0
8.814	dont	0.004884	0	0
8.847	dont	0.005285	0	0
8.881	dont	0.005555	0	0
8.914	dont	0.005364	0	0
8.948	dont	0.005832	0	0
8.981	dont	0.005741	0	0
9.014	dont	0.005581	0	0
9.048	dont	0.005756	0	0
9.081	dont	0.005965	0	0
9.114	dont	0.005677	0	0
9.148	dont	0.005623	0	0
9.181	dont	0.005525	0	0
9.215	dont	0.005482	0	0
9.248	dont	0.005700	0	0
9.281	dont	0.005823	0	0
9.315	dont	0.006043	0	0
9.348	dont	0.006294	0	0
9.381	dont	0.006450	0	0
9.415	dont	0.006715	0	0
9.448	dont	0.006888	0	0
9.481	dont	0.006495	0	0
9.515	dont	0.006105	0	0
9.548	dont	0.005770	0	0
9.582	dont	0.005192	0	0
9.615	dont	0.004760	0	0
9.648	dont	0.004862	0	0
9.682	dont	0.004867	0	0
9.715	dont	0.004646	0	0
9.748	dont	0.004552	0	0
9.782	dont	0.004347	0	0
9.815	dont	0.004145	0	0
9.848	dont	0.004147	0	0
9.882	dont	0.004123	0	0
9.915	dont	0.004121	0	0
9.949	dont	0.004313	0	0
9.982	dont	0.004449	0	0
10.015	dont	0.004433	0	0
10.049	dont	0.004530	0	0
10.082	dont	0.004458	0	0
10.115	dont	0.004328	0	0
10.149	dont	0.004193	0	0
10.182	dont	0.004246	0	0
10.216	dont	0.004327	0	0
10.249	dont	0.004461	0	0
10.282	dont	0.004556	0	0
10.316	dont	0.004630	0	0
10.349	dont	0.004872	0	0
10.382	dont	0.004849	0	0
10.416	dont	0.004896	0	0
10.449	dont	0.005016	0	0
10.482	dont	0.005121	0	0
10.516	dont	0.004939	0	0
10.549	dont	0.004995	0	0
10.583	dont	0.004848	0	0
10.616	dont	0.004749	0	0
10.649	dont	0.004589	0	0
10.683	dont	0.004690	0	0
10.716	dont	0.004573	0	0
10.749	dont	0.004902	0	0
10.783	dont	0.004934	0	0
10.816	dont	0.005015	0	0
10.849	dont	0.004863	0	0
10.883	dont	0.004818	0	0
10.916	dont	0.004606	0	0
10.950	dont	0.004629	0	0
10.983	dont	0.004620	0	0
11.016	dont	0.004576	0	0
11.050	dont	0.004851	0	0
11.083	dont	0.005111	0	0
11.116	dont	0.005142	0	0
11.150	dont	0.005185	0	0
11.183	dont	0.005388	0	0
11.217	dont	0.005197	0	0
11.250	dont	0.005030	0	0
11.283	dont	0.004960	0	0
11.317	dont	0.005075	0	0
11.350	dont	0.005172	0	0
11.383	dont	0.005244	0	0
11.417	dont	0.005202	0	0
11.450	dont	0.005233	0	0
11.483	dont	0.005471	0	0
11.517	dont	0.005363	0	0
11.550	dont	0.005609	0	0
11.584	dont	0.005711	0	0
11.617	dont	0.006195	0	0
11.650	dont	0.005984	0	0
11.684	dont	0.005872	0	0
11.717	dont	0.005715	0	0
11.750	dont	0.005989	0	0
11.784	dont	0.005750	0	0
11.817	dont	0.006269	0	0
11.850	dont	0.006880	0	0
11.884	dont	0.007407	0	0
11.917	dont	0.007426	0	0
11.951	dont	0.007763	0	0
11.984	dont	0.007487	0	0
12.017	dont	0.007144	0	0
12.051	dont	0.006879	0	0
12.084	dont	0.006601	0	0
12.117	dont	0.006099	0	0
12.151	dont	0.006073	0	0
12.184	dont	0.006064	0	0
12.218	dont	0.005902	0	0
12.251	dont	0.005939	0	0
12.284	dont	0.005831	0	0
12.318	dont	0.005902	0	0
12.351	dont	0.005869	0	0
12.384	dont	0.006075	0	0
12.418	dont	0.005968	0	0
12.451	dont	0.006179	0	0
12.484	dont	0.005733	0	0
12.518	dont	0.005674	0	0
12.551	dont	0.005263	0	0
12.585	dont	0.005220	0	0
12.618	dont	0.005320	0	0
12.651	dont	0.005485	0	0
12.685	dont	0.005216	0	0
12.718	dont	0.005362	0	0
12.751	dont	0.005770	0	0
12.785	dont	0.005643	0	0
12.818	dont	0.006085	0	0
12.851	dont	0.006352	0	0
12.885	dont	0.006292	0	0
12.918	dont	0.006027	0	0
12.952	dont	0.006061	0	0
12.985	dont	0.005845	0	0
13.018	dont	0.005761	0	0
13.052	dont	0.005687	0	0
13.085	dont	0.005683	0	0
13.118	dont	0.005703	0	0
13.152	dont	0.005338	0	0
13.185	dont	0.005318	0	0
13.219	dont	0.005451	0	0
13.252	dont	0.005307	0	0
13.285	dont	0.005282	0	0
13.319	dont	0.005395	0	0
13.352	dont	0.005560	0	0
13.385	dont	0.005506	0	0
13.419	dont	0.005600	0	0
13.452	dont	0.005749	0	0
13.485	dont	0.005805	0	0
13.519	dont	0.005880	0	0
13.552	dont	0.006173	0	0
13.586	dont	0.006161	0	0
13.619	dont	0.005936	0	0
13.652	dont	0.006316	0	0
13.686	dont	0.006152	0	0
13.719	dont	0.005998	0	0
13.752	dont	0.006299	0	0
13.786	dont	0.006263	0	0
13.819	dont	0.005733	0	0
13.852	dont	0.005994	0	0
13.886	dont	0.005917	0	0
13.919	dont	0.005625	0	0
13.953	dont	0.005482	0	0
13.986	dont	0.005661	0	0
14.019	dont	0.005607	0	0
14.053	dont	0.005559	0	0
14.086	dont	0.005600	0	0
14.119	dont	0.006137	0	0
14.153	dont	0.006528	0	0
14.186	dont	0.006700	0	0
14.220	dont	0.007205	0	0
14.253	dont	0.007658	0	0
14.286	dont	0.007588	0	0
14.320	dont	0.007334	0	0
14.353	dont	0.007613	0	0
14.386	dont	0.007500	0	0
14.420	dont	0.007417	0	0
14.453	dont	0.007438	0	0
14.486	dont	0.007710	0	0
14.520	dont	0.007507	0	0
14.553	dont	0.007519	0	0
14.587	dont	0.007535	0	0
14.620	dont	0.007648	0	0
14.653	dont	0.007525	0	0
14.687	dont	0.007218	0	0
14.720	dont	0.007048	0	0
14.753	dont	0.006951	0	0
14.787	dont	0.006730	0	0
14.820	dont	0.006683	0	0
14.853	dont	0.006677	0	0
14.887	dont	0.006699	0	0
14.920	dont	0.006678	0	0
14.954	dont	0.006767	0	0
14.987	dont	0.006515	0	0
15.020	dont	0.006640	0	0
15.054	dont	0.006847	0	0
15.087	dont	0.007002	0	0
15.120	dont	0.006937	0	0
15.154	dont	0.007364	0	0
15.187	dont	0.007178	0	0
15.221	dont	0.006717	0	0
15.254	dont	0.006612	0	0
15.287	dont	0.006797	0	0
15.321	dont	0.006722	0	0
15.354	dont	0.006989	0	0
15.387	dont	0.007424	0	0
15.421	dont	0.007394	0	0
15.454	dont	0.007191	0	0
15.487	dont	0.007061	0	0
15.521	dont	0.006589	0	0
15.554	dont	0.006202	0	0
15.588	dont	0.005906	0	0
15.621	dont	0.005673	0	0
15.654	dont	0.005679	0	0
15.688	dont	0.005686	0	0
15.721	dont	0.005492	0	0
15.754	dont	0.005933	0	0
15.788	dont	0.006167	0	0
15.821	dont	0.005921	0	0
15.854	dont	0.005864	0	0
15.888	dont	0.006026	0	0
15.921	dont	0.005698	0	0
15.955	dont	0.006056	0	0
15.988	dont	0.006507	0	0
16.021	dont	0.006709	0	0
16.055	dont	0.007287	0	0
16.088	dont	0.007286	0	0
16.121	dont	0.006826	0	0
16.155	dont	0.006790	0	0
16.188	dont	0.007101	0	0
16.222	dont	0.007063	0	0
16.255	dont	0.007296	0	0
16.288	dont	0.007803	0	0
16.322	dont	0.007814	0	0
16.355	dont	0.008126	0	0
16.388	dont	0.007961	0	0
16.422	dont	0.007840	0	0
16.455	dont	0.007499	0	0
16.488	dont	0.007136	0	0
16.522	dont	0.006944	0	0
16.555	dont	0.007093	0	0
16.589	dont	0.007001	0	0
16.622	dont	0.006967	0	0
16.655	dont	0.007378	0	0
16.689	dont	0.006568	0	0
16.722	dont	0.006111	0	0
16.755	dont	0.006328	0	0
16.789	dont	0.006294	0	0
16.822	dont	0.006065	0	0
16.855	dont	0.006396	0	0
16.889	dont	0.006382	0	0
16.922	dont	0.006004	0	0
16.956	dont	0.005850	0	0
16.989	dont	0.005792	0	0
17.022	dont	0.006168	0	0
17.056	dont	0.006421	0	0
17.089	dont	0.006471	0	0
17.122	dont	0.006430	0	0
17.156	dont	0.006273	0	0
17.189	dont	0.005669	0	0
17.223	dont	0.005319	0	0
17.256	dont	0.005454	0	0
17.289	dont	0.005663	0	0
17.323	dont	0.005817	0	0
17.356	dont	0.006437	0	0
17.389	dont	0.006988	0	0
17.423	dont	0.007018	0	0
17.456	dont	0.007190	0	0
17.489	dont	0.007331	0	0
17.523	dont	0.007357	0	0
17.556	dont	0.007186	0	0
17.590	dont	0.007267	0	0
17.623	dont	0.007164	0	0
17.656	dont	0.007219	0	0
17.690	dont	0.006751	0	0
17.723	dont	0.006433	0	0
17.756	dont	0.006203	0	0
17.790	dont	0.006040	0	0
17.823	dont	0.005614	0	0
17.856	dont	0.005771	0	0
17.890	dont	0.005683	0	0
17.923	dont	0.005766	0	0
17.957	dont	0.005748	0	0
17.990	dont	0.005865	0	0
18.023	dont	0.005868	0	0
18.057	dont	0.006237	0	0
18.090	dont	0.006423	0	0
18.123	dont	0.006496	0	0
18.157	dont	0.006551	0	0
18.190	dont	0.006344	0	0
18.224	dont	0.006145	0	0
18.257	dont	0.006071	0	0
18.290	dont	0.005965	0	0
18.324	dont	0.005878	0	0
18.357	dont	0.006058	0	0
18.390	dont	0.006280	0	0
18.424	dont	0.006035	0	0
18.457	dont	0.005906	0	0
18.490	dont	0.005849	0	0
18.524	dont	0.006017	0	0
