time lined up	block	rmse	false positive	false negative
3.176	dont	0.0082494	0	0
3.210	dont	0.0082494	0	0
3.243	dont	0.0082494	0	0
3.276	dont	0.0084882	0	0
3.310	dont	0.0086205	0	0
3.343	dont	0.0086191	0	0
3.376	dont	0.0086781	0	0
3.410	dont	0.0088422	0	0
3.443	dont	0.0087838	0	0
3.476	dont	0.0084057	0	0
3.510	dont	0.0083394	0	0
3.543	dont	0.0083409	0	0
3.577	dont	0.0082726	0	0
3.610	dont	0.0082433	0	0
3.643	dont	0.0088097	0	0
3.677	dont	0.0088360	0	0
3.710	dont	0.0087908	0	0
3.743	dont	0.0088538	0	0
3.777	dont	0.0085325	0	0
3.810	dont	0.0084993	0	0
3.843	dont	0.0086168	0	0
3.877	dont	0.0090575	0	0
3.910	dont	0.0091506	0	0
3.944	dont	0.0095609	0	0
3.977	dont	0.0095690	0	0
4.010	dont	0.0098127	0	0
4.044	dont	0.0094883	0	0
4.077	dont	0.0097779	0	0
4.110	dont	0.0096916	0	0
4.144	dont	0.0100903	0	0
4.177	dont	0.0100855	0	0
4.211	dont	0.0103539	0	0
4.244	dont	0.0098675	0	0
4.277	dont	0.0100679	0	0
4.311	dont	0.0099656	0	0
4.344	dont	0.0101568	0	0
4.377	dont	0.0103578	0	0
4.411	dont	0.0104763	0	0
4.444	dont	0.0106127	0	0
4.477	dont	0.0105556	0	0
4.511	dont	0.0104763	0	0
4.544	dont	0.0100999	0	0
4.578	dont	0.0103358	0	0
4.611	dont	0.0103755	0	0
4.644	dont	0.0101468	0	0
4.678	dont	0.0098187	0	0
4.711	dont	0.0098799	0	0
4.744	dont	0.0098296	0	0
4.778	dont	0.0097781	0	0
4.811	dont	0.0098432	0	0
4.844	dont	0.0096927	0	0
4.878	dont	0.0099361	0	0
4.911	dont	0.0099093	0	0
4.945	dont	0.0096638	0	0
4.978	dont	0.0095090	0	0
5.011	dont	0.0096312	0	0
5.045	dont	0.0091416	0	0
5.078	dont	0.0090343	0	0
5.111	dont	0.0092463	0	0
5.145	dont	0.0095107	0	0
5.178	dont	0.0099054	0	0
5.212	dont	0.0103857	0	0
5.245	dont	0.0102087	0	0
5.278	dont	0.0099017	0	0
5.312	dont	0.0094769	0	0
5.345	dont	0.0093374	0	0
5.378	dont	0.0089349	0	0
5.412	dont	0.0088240	0	0
5.445	dont	0.0087175	0	0
5.478	dont	0.0086116	0	0
5.512	dont	0.0080067	0	0
5.545	dont	0.0082088	0	0
5.579	dont	0.0082584	0	0
5.612	dont	0.0084138	0	0
5.645	dont	0.0083874	0	0
5.679	dont	0.0083239	0	0
5.712	dont	0.0077152	0	0
5.745	dont	0.0080900	0	0
5.779	dont	0.0079675	0	0
5.812	dont	0.0080118	0	0
5.845	dont	0.0079923	0	0
5.879	dont	0.0083420	0	0
5.912	dont	0.0077969	0	0
5.946	dont	0.0078364	0	0
5.979	dont	0.0080224	0	0
6.012	dont	0.0083674	0	0
6.046	dont	0.0084387	0	0
6.079	dont	0.0084890	0	0
6.112	dont	0.0085693	0	0
6.146	dont	0.0082337	0	0
6.179	dont	0.0082208	0	0
6.213	dont	0.0082392	0	0
6.246	dont	0.0083202	0	0
6.279	dont	0.0079395	0	0
6.313	dont	0.0079644	0	0
6.346	dont	0.0081025	0	0
6.379	dont	0.0081525	0	0
6.413	dont	0.0082825	0	0
6.446	dont	0.0084601	0	0
6.479	dont	0.0087680	0	0
6.513	dont	0.0087412	0	0
6.546	dont	0.0088059	0	0
6.580	dont	0.0088448	0	0
6.613	dont	0.0090144	0	0
6.646	dont	0.0090825	0	0
6.680	dont	0.0090539	0	0
6.713	dont	0.0087232	0	0
6.746	dont	0.0086372	0	0
6.780	dont	0.0085830	0	0
6.813	dont	0.0082825	0	0
6.846	dont	0.0083218	0	0
6.880	dont	0.0083646	0	0
6.913	dont	0.0083861	0	0
6.947	dont	0.0084048	0	0
6.980	dont	0.0091280	0	0
7.013	dont	0.0088045	0	0
7.047	dont	0.0089495	0	0
7.080	dont	0.0089987	0	0
7.113	dont	0.0087898	0	0
7.147	dont	0.0084447	0	0
7.180	dont	0.0090465	0	0
7.214	dont	0.0093075	0	0
7.247	dont	0.0095821	0	0
