time lined up	block	rmse	false positive	false negative
31.776	dont	0.0077459	0	0
31.810	dont	0.0077459	0	0
31.843	dont	0.0077459	0	0
31.876	dont	0.0072341	0	0
31.910	dont	0.0075085	0	0
31.943	dont	0.0075151	0	0
31.976	dont	0.0075406	0	0
32.010	dont	0.0077212	0	0
32.043	dont	0.0079819	0	0
32.076	dont	0.0078279	0	0
32.110	dont	0.0078484	0	0
32.143	dont	0.0078521	0	0
32.177	dont	0.0078978	0	0
32.210	dont	0.0076921	0	0
32.243	dont	0.0075150	0	0
32.277	dont	0.0073971	0	0
32.310	dont	0.0073603	0	0
32.343	dont	0.0073760	0	0
32.377	dont	0.0076033	0	0
32.410	dont	0.0078672	0	0
32.443	dont	0.0080341	0	0
32.477	dont	0.0080070	0	0
32.510	dont	0.0077437	0	0
32.544	dont	0.0075674	0	0
32.577	dont	0.0073851	0	0
32.610	dont	0.0073968	0	0
32.644	dont	0.0072664	0	0
32.677	dont	0.0074742	0	0
32.710	dont	0.0076406	0	0
32.744	dont	0.0077761	0	0
32.777	dont	0.0077524	0	0
32.811	dont	0.0080163	0	0
32.844	dont	0.0080783	0	0
32.877	dont	0.0080009	0	0
32.911	dont	0.0079155	0	0
32.944	dont	0.0078559	0	0
32.977	dont	0.0077763	0	0
33.011	dont	0.0077273	0	0
33.044	dont	0.0075643	0	0
33.077	dont	0.0074726	0	0
33.111	dont	0.0075759	0	0
33.144	dont	0.0072835	0	0
33.178	dont	0.0074006	0	0
33.211	dont	0.0076602	0	0
33.244	dont	0.0077750	0	0
33.278	dont	0.0078211	0	0
33.311	dont	0.0083000	0	0
33.344	dont	0.0081610	0	0
33.378	dont	0.0081461	0	0
33.411	dont	0.0082727	0	0
33.444	dont	0.0081544	0	0
33.478	dont	0.0078014	0	0
33.511	dont	0.0078939	0	0
33.545	dont	0.0076233	0	0
33.578	dont	0.0075110	0	0
33.611	dont	0.0075677	0	0
33.645	dont	0.0076395	0	0
33.678	dont	0.0077861	0	0
33.711	dont	0.0079924	0	0
33.745	dont	0.0079804	0	0
33.778	dont	0.0078579	0	0
33.812	dont	0.0077806	0	0
33.845	dont	0.0076096	0	0
33.878	dont	0.0075335	0	0
33.912	dont	0.0075795	0	0
33.945	dont	0.0076554	0	0
33.978	dont	0.0076076	0	0
34.012	dont	0.0074964	0	0
34.045	dont	0.0074896	0	0
34.078	dont	0.0073086	0	0
34.112	dont	0.0073502	0	0
34.145	dont	0.0074337	0	0
34.179	dont	0.0075722	0	0
34.212	dont	0.0076463	0	0
34.245	dont	0.0077925	0	0
34.279	dont	0.0077167	0	0
34.312	dont	0.0078838	0	0
34.345	dont	0.0077189	0	0
34.379	dont	0.0076872	0	0
34.412	dont	0.0074848	0	0
34.445	dont	0.0076385	0	0
34.479	dont	0.0077201	0	0
34.512	dont	0.0077687	0	0
34.546	dont	0.0078812	0	0
34.579	dont	0.0080120	0	0
34.612	dont	0.0078470	0	0
34.646	dont	0.0076647	0	0
34.679	dont	0.0076591	0	0
34.712	dont	0.0072558	0	0
34.746	dont	0.0072263	0	0
34.779	dont	0.0071832	0	0
34.813	dont	0.0071514	0	0
34.846	dont	0.0070709	0	0
34.879	dont	0.0074584	0	0
34.913	dont	0.0076491	0	0
34.946	dont	0.0076237	0	0
34.979	dont	0.0076763	0	0
35.013	dont	0.0080297	0	0
35.046	dont	0.0076956	0	0
35.079	dont	0.0074255	0	0
35.113	dont	0.0074361	0	0
35.146	dont	0.0073718	0	0
35.180	dont	0.0071615	0	0
35.213	dont	0.0072097	0	0
35.246	dont	0.0074295	0	0
35.280	dont	0.0074415	0	0
35.313	dont	0.0075726	0	0
35.346	dont	0.0075140	0	0
35.380	dont	0.0078138	0	0
35.413	dont	0.0076737	0	0
35.446	dont	0.0079962	0	0
35.480	dont	0.0080170	0	0
35.513	dont	0.0082128	0	0
35.547	dont	0.0082613	0	0
35.580	dont	0.0085556	0	0
35.613	dont	0.0084173	0	0
35.647	dont	0.0082891	0	0
