time lined up	block	rmse	false positive	false negative
0.671	dont	0.0148494	0	0
0.705	dont	0.0148494	0	0
0.738	dont	0.0148494	0	0
0.771	dont	0.0132182	0	0
0.805	dont	0.0123123	0	0
0.838	dont	0.0120883	0	0
0.871	dont	0.0123065	0	0
0.905	dont	0.0126913	0	0
0.938	dont	0.0123378	0	0
0.971	dont	0.0125336	0	0
1.005	dont	0.0127744	0	0
1.038	dont	0.0125267	0	0
1.072	dont	0.0124385	0	0
1.105	dont	0.0126565	0	0
1.138	dont	0.0125294	0	0
1.172	dont	0.0122250	0	0
1.205	dont	0.0123994	0	0
1.238	dont	0.0121000	0	0
1.272	dont	0.0123737	0	0
1.305	dont	0.0124516	0	0
1.338	dont	0.0127114	0	0
1.372	dont	0.0122625	0	0
1.405	dont	0.0129141	0	0
1.439	dont	0.0127519	0	0
1.472	dont	0.0128029	0	0
1.505	dont	0.0125720	0	0
1.539	dont	0.0127859	0	0
1.572	dont	0.0121708	0	0
1.605	dont	0.0119718	0	0
1.639	dont	0.0119538	0	0
1.672	dont	0.0125583	0	0
1.706	dont	0.0126696	0	0
1.739	dont	0.0130415	0	0
1.772	dont	0.0133002	0	0
1.806	dont	0.0133088	0	0
1.839	dont	0.0128267	0	0
1.872	dont	0.0128025	0	0
1.906	dont	0.0127746	0	0
1.939	dont	0.0125040	0	0
1.972	dont	0.0122890	0	0
2.006	dont	0.0124490	0	0
2.039	dont	0.0125926	0	0
2.073	dont	0.0126844	0	0
2.106	dont	0.0127421	0	0
2.139	dont	0.0127792	0	0
2.173	dont	0.0122069	0	0
2.206	dont	0.0120642	0	0
2.239	dont	0.0120813	0	0
2.273	dont	0.0120177	0	0
2.306	dont	0.0122626	0	0
2.339	dont	0.0127044	0	0
2.373	dont	0.0126646	0	0
2.406	dont	0.0122492	0	0
2.440	dont	0.0118911	0	0
2.473	dont	0.0113875	0	0
2.506	dont	0.0112697	0	0
2.540	dont	0.0110688	0	0
2.573	dont	0.0113500	0	0
2.606	dont	0.0114351	0	0
2.640	dont	0.0114448	0	0
2.673	dont	0.0113147	0	0
2.707	dont	0.0112104	0	0
2.740	dont	0.0107218	0	0
2.773	dont	0.0108004	0	0
2.807	dont	0.0111155	0	0
2.840	dont	0.0113433	0	0
2.873	dont	0.0115527	0	0
2.907	dont	0.0121121	0	0
2.940	dont	0.0124363	0	0
2.973	dont	0.0124164	0	0
3.007	dont	0.0121595	0	0
3.040	dont	0.0118362	0	0
3.074	dont	0.0111421	0	0
3.107	dont	0.0103086	0	0
3.140	dont	0.0096309	0	0
3.174	dont	0.0093547	0	0
3.207	dont	0.0088895	0	0
3.240	dont	0.0085882	0	0
3.274	dont	0.0084389	0	0
3.307	dont	0.0084125	0	0
3.340	dont	0.0083902	0	0
3.374	dont	0.0087680	0	0
3.407	dont	0.0090215	0	0
3.441	dont	0.0094092	0	0
3.474	dont	0.0096406	0	0
3.507	dont	0.0098838	0	0
3.541	dont	0.0097931	0	0
3.574	dont	0.0096141	0	0
3.607	dont	0.0094140	0	0
3.641	dont	0.0090679	0	0
3.674	dont	0.0089446	0	0
