time lined up	block	rmse	false positive	false negative
3.976	dont	0.0096335	0	0
4.010	dont	0.0096335	0	0
4.043	dont	0.0096335	0	0
4.076	dont	0.0100720	0	0
4.110	dont	0.0107374	0	0
4.143	dont	0.0108413	0	0
4.176	dont	0.0111825	0	0
4.210	dont	0.0103923	0	0
4.243	dont	0.0104354	0	0
4.276	dont	0.0106029	0	0
4.310	dont	0.0105615	0	0
4.343	dont	0.0100853	0	0
4.377	dont	0.0106259	0	0
4.410	dont	0.0110191	0	0
4.443	dont	0.0107265	0	0
4.477	dont	0.0112541	0	0
4.510	dont	0.0118240	0	0
4.543	dont	0.0114793	0	0
4.577	dont	0.0106008	0	0
4.610	dont	0.0107916	0	0
4.643	dont	0.0101053	0	0
4.677	dont	0.0100423	0	0
4.710	dont	0.0103678	0	0
4.744	dont	0.0110733	0	0
4.777	dont	0.0113001	0	0
4.810	dont	0.0115518	0	0
4.844	dont	0.0113281	0	0
4.877	dont	0.0110173	0	0
4.910	dont	0.0104575	0	0
4.944	dont	0.0101241	0	0
4.977	dont	0.0099293	0	0
5.011	dont	0.0097592	0	0
5.044	dont	0.0101489	0	0
5.077	dont	0.0101012	0	0
5.111	dont	0.0093946	0	0
5.144	dont	0.0094316	0	0
5.177	dont	0.0098072	0	0
5.211	dont	0.0093266	0	0
5.244	dont	0.0093685	0	0
5.277	dont	0.0094395	0	0
5.311	dont	0.0095599	0	0
5.344	dont	0.0090213	0	0
5.378	dont	0.0092584	0	0
5.411	dont	0.0095686	0	0
5.444	dont	0.0100608	0	0
5.478	dont	0.0106113	0	0
5.511	dont	0.0114396	0	0
5.544	dont	0.0114531	0	0
5.578	dont	0.0118416	0	0
5.611	dont	0.0122059	0	0
5.644	dont	0.0116544	0	0
5.678	dont	0.0110030	0	0
5.711	dont	0.0106838	0	0
5.745	dont	0.0104634	0	0
5.778	dont	0.0104356	0	0
5.811	dont	0.0103567	0	0
5.845	dont	0.0111439	0	0
5.878	dont	0.0116602	0	0
5.911	dont	0.0114822	0	0
5.945	dont	0.0111997	0	0
5.978	dont	0.0113809	0	0
6.012	dont	0.0111141	0	0
6.045	dont	0.0109429	0	0
6.078	dont	0.0110274	0	0
6.112	dont	0.0113270	0	0
6.145	dont	0.0111908	0	0
6.178	dont	0.0108571	0	0
6.212	dont	0.0112779	0	0
6.245	dont	0.0112655	0	0
6.278	dont	0.0110385	0	0
6.312	dont	0.0108827	0	0
6.345	dont	0.0110248	0	0
6.379	dont	0.0103673	0	0
6.412	dont	0.0101228	0	0
6.445	dont	0.0096725	0	0
6.479	dont	0.0099382	0	0
6.512	dont	0.0100401	0	0
6.545	dont	0.0098745	0	0
6.579	dont	0.0097511	0	0
6.612	dont	0.0098837	0	0
6.645	dont	0.0094124	0	0
6.679	dont	0.0086283	0	0
6.712	dont	0.0086027	0	0
6.746	dont	0.0084495	0	0
6.779	dont	0.0090727	0	0
6.812	dont	0.0099041	0	0
6.846	dont	0.0105921	0	0
6.879	dont	0.0108165	0	0
6.912	dont	0.0113757	0	0
6.946	dont	0.0107338	0	0
6.979	dont	0.0101642	0	0
7.013	dont	0.0103607	0	0
7.046	dont	0.0111899	0	0
7.079	dont	0.0109008	0	0
7.113	dont	0.0110158	0	0
7.146	dont	0.0108082	0	0
7.179	dont	0.0103291	0	0
7.213	dont	0.0097858	0	0
7.246	dont	0.0096493	0	0
7.279	dont	0.0098478	0	0
7.313	dont	0.0098563	0	0
7.346	dont	0.0094706	0	0
7.380	dont	0.0092439	0	0
7.413	dont	0.0094764	0	0
7.446	dont	0.0089957	0	0
7.480	dont	0.0095744	0	0
7.513	dont	0.0103941	0	0
7.546	dont	0.0112433	0	0
7.580	dont	0.0112536	0	0
7.613	dont	0.0116506	0	0
7.646	dont	0.0115519	0	0
7.680	dont	0.0111044	0	0
7.713	dont	0.0104819	0	0
7.747	dont	0.0106333	0	0
7.780	dont	0.0109999	0	0
7.813	dont	0.0109106	0	0
7.847	dont	0.0111813	0	0
7.880	dont	0.0111575	0	0
7.913	dont	0.0110508	0	0
7.947	dont	0.0101284	0	0
7.980	dont	0.0100333	0	0
8.014	dont	0.0099996	0	0
8.047	dont	0.0101822	0	0
8.080	dont	0.0103241	0	0
8.114	dont	0.0111882	0	0
8.147	dont	0.0109959	0	0
8.180	dont	0.0109748	0	0
8.214	dont	0.0105414	0	0
8.247	dont	0.0099884	0	0
8.280	dont	0.0096706	0	0
8.314	dont	0.0096465	0	0
8.347	dont	0.0091373	0	0
8.381	dont	0.0093275	0	0
8.414	dont	0.0094029	0	0
8.447	dont	0.0091685	0	0
8.481	dont	0.0095435	0	0
8.514	dont	0.0101839	0	0
8.547	dont	0.0100635	0	0
8.581	dont	0.0102857	0	0
8.614	dont	0.0100271	0	0
8.647	dont	0.0096865	0	0
8.681	dont	0.0090920	0	0
8.714	dont	0.0089765	0	0
8.748	dont	0.0090617	0	0
8.781	dont	0.0097828	0	0
8.814	dont	0.0100973	0	0
8.848	dont	0.0105927	0	0
8.881	dont	0.0108520	0	0
8.914	dont	0.0108571	0	0
8.948	dont	0.0104913	0	0
8.981	dont	0.0107825	0	0
9.015	dont	0.0108978	0	0
9.048	dont	0.0109725	0	0
9.081	dont	0.0109867	0	0
9.115	dont	0.0109810	0	0
9.148	dont	0.0108675	0	0
9.181	dont	0.0104715	0	0
9.215	dont	0.0106449	0	0
9.248	dont	0.0112449	0	0
9.281	dont	0.0121047	0	0
9.315	dont	0.0119434	0	0
9.348	dont	0.0122548	0	0
9.382	dont	0.0118835	0	0
9.415	dont	0.0112805	0	0
9.448	dont	0.0109301	0	0
9.482	dont	0.0111111	0	0
9.515	dont	0.0113860	0	0
9.548	dont	0.0113248	0	0
9.582	dont	0.0114234	0	0
9.615	dont	0.0110074	0	0
9.648	dont	0.0106397	0	0
9.682	dont	0.0102870	0	0
9.715	dont	0.0102937	0	0
9.749	dont	0.0099745	0	0
9.782	dont	0.0098099	0	0
9.815	dont	0.0099328	0	0
