time lined up	block	rmse	false positive	false negative
1.972	dont	0.0195505	0	0
2.006	dont	0.0195505	0	0
2.039	dont	0.0195505	0	0
2.072	dont	0.0187701	0	0
2.106	dont	0.0180373	0	0
2.139	dont	0.0179009	0	0
2.172	dont	0.0178675	0	0
2.206	dont	0.0182378	0	0
2.239	dont	0.0188687	0	0
2.272	dont	0.0195813	0	0
2.306	dont	0.0194572	0	0
2.339	dont	0.0191565	0	0
2.373	dont	0.0191198	0	0
2.406	dont	0.0193596	0	0
2.439	dont	0.0193692	0	0
2.473	dont	0.0193327	0	0
2.506	dont	0.0199533	0	0
2.539	dont	0.0192393	0	0
2.573	dont	0.0192940	0	0
2.606	dont	0.0187829	0	0
2.639	dont	0.0189207	0	0
2.673	dont	0.0185143	0	0
2.706	dont	0.0192015	0	0
2.740	dont	0.0194693	0	0
2.773	dont	0.0203111	0	0
2.806	dont	0.0212344	0	0
2.840	dont	0.0213895	0	0
2.873	dont	0.0219960	0	0
2.906	dont	0.0226325	0	0
2.940	dont	0.0227218	0	0
2.973	dont	0.0224063	0	0
3.007	dont	0.0219346	0	0
3.040	dont	0.0212990	0	0
3.073	dont	0.0197380	0	0
3.107	dont	0.0194683	0	0
3.140	dont	0.0193148	0	0
3.173	dont	0.0198299	0	0
3.207	dont	0.0199457	0	0
3.240	dont	0.0204072	0	0
3.273	dont	0.0206218	0	0
3.307	dont	0.0195670	0	0
3.340	dont	0.0196656	0	0
3.374	dont	0.0196342	0	0
3.407	dont	0.0200011	0	0
3.440	dont	0.0198927	0	0
3.474	dont	0.0206913	0	0
3.507	dont	0.0208285	0	0
3.540	dont	0.0205426	0	0
3.574	dont	0.0209263	0	0
3.607	dont	0.0207872	0	0
3.640	dont	0.0210935	0	0
3.674	dont	0.0211418	0	0
3.707	dont	0.0218275	0	0
3.741	dont	0.0215160	0	0
3.774	dont	0.0216100	0	0
3.807	dont	0.0214036	0	0
3.841	dont	0.0212873	0	0
3.874	dont	0.0211613	0	0
3.907	dont	0.0209401	0	0
3.941	dont	0.0213164	0	0
3.974	dont	0.0220841	0	0
4.008	dont	0.0224287	0	0
4.041	dont	0.0217488	0	0
4.074	dont	0.0223549	0	0
4.108	dont	0.0218980	0	0
4.141	dont	0.0217605	0	0
4.174	dont	0.0216032	0	0
4.208	dont	0.0217179	0	0
4.241	dont	0.0213088	0	0
4.274	dont	0.0208770	0	0
4.308	dont	0.0194817	0	0
4.341	dont	0.0189004	0	0
4.375	dont	0.0190287	0	0
4.408	dont	0.0196093	0	0
4.441	dont	0.0200963	0	0
4.475	dont	0.0209885	0	0
4.508	dont	0.0218844	0	0
4.541	dont	0.0214843	0	0
4.575	dont	0.0206944	0	0
4.608	dont	0.0214502	0	0
4.641	dont	0.0213483	0	0
4.675	dont	0.0211919	0	0
4.708	dont	0.0227192	0	0
4.742	dont	0.0232271	0	0
4.775	dont	0.0231231	0	0
4.808	dont	0.0221312	0	0
4.842	dont	0.0215285	0	0
4.875	dont	0.0206461	0	0
4.908	dont	0.0206479	0	0
4.942	dont	0.0200012	0	0
4.975	dont	0.0213109	0	0
5.009	dont	0.0215640	0	0
5.042	dont	0.0208234	0	0
5.075	dont	0.0208856	0	0
5.109	dont	0.0200625	0	0
5.142	dont	0.0202421	0	0
5.175	dont	0.0196995	0	0
5.209	dont	0.0199985	0	0
5.242	dont	0.0191734	0	0
5.275	dont	0.0206071	0	0
5.309	dont	0.0195580	0	0
5.342	dont	0.0199796	0	0
5.376	dont	0.0198350	0	0
5.409	dont	0.0200087	0	0
5.442	dont	0.0195318	0	0
5.476	dont	0.0199015	0	0
5.509	dont	0.0194129	0	0
5.542	dont	0.0192574	0	0
5.576	dont	0.0194068	0	0
5.609	dont	0.0188506	0	0
5.642	dont	0.0194147	0	0
5.676	dont	0.0207829	0	0
5.709	dont	0.0222363	0	0
5.743	dont	0.0230032	0	0
5.776	dont	0.0243057	0	0
5.809	dont	0.0245565	0	0
5.843	dont	0.0238118	0	0
5.876	dont	0.0225613	0	0
5.909	dont	0.0217051	0	0
5.943	dont	0.0219978	0	0
5.976	dont	0.0215183	0	0
6.010	dont	0.0206745	0	0
6.043	dont	0.0205722	0	0
6.076	dont	0.0208646	0	0
6.110	dont	0.0198402	0	0
6.143	dont	0.0196423	0	0
6.176	dont	0.0204639	0	0
6.210	dont	0.0211400	0	0
6.243	dont	0.0212366	0	0
6.276	dont	0.0208575	0	0
6.310	dont	0.0211475	0	0
6.343	dont	0.0216309	0	0
6.377	dont	0.0215499	0	0
6.410	dont	0.0214734	0	0
6.443	dont	0.0218338	0	0
6.477	dont	0.0213363	0	0
6.510	dont	0.0201014	0	0
6.543	dont	0.0192996	0	0
6.577	dont	0.0193015	0	0
6.610	dont	0.0194721	0	0
6.643	dont	0.0199778	0	0
6.677	dont	0.0209163	0	0
6.710	dont	0.0222310	0	0
6.744	dont	0.0222491	0	0
6.777	dont	0.0229231	0	0
6.810	dont	0.0226501	0	0
6.844	dont	0.0223597	0	0
6.877	dont	0.0219740	0	0
6.910	dont	0.0221744	0	0
6.944	dont	0.0215772	0	0
6.977	dont	0.0216691	0	0
7.011	dont	0.0218991	0	0
7.044	dont	0.0217930	0	0
7.077	dont	0.0222395	0	0
7.111	dont	0.0212171	0	0
7.144	dont	0.0217748	0	0
7.177	dont	0.0212317	0	0
7.211	dont	0.0211372	0	0
7.244	dont	0.0194524	0	0
7.277	dont	0.0201500	0	0
7.311	dont	0.0188295	0	0
7.344	dont	0.0196168	0	0
7.378	dont	0.0190997	0	0
7.411	dont	0.0199722	0	0
7.444	dont	0.0192843	0	0
7.478	dont	0.0201046	0	0
7.511	dont	0.0195028	0	0
7.544	dont	0.0204297	0	0
7.578	dont	0.0207809	0	0
7.611	dont	0.0225034	0	0
7.644	dont	0.0211920	0	0
7.678	dont	0.0212664	0	0
7.711	dont	0.0211213	0	0
7.745	dont	0.0200412	0	0
7.778	dont	0.0200364	0	0
7.811	dont	0.0209769	0	0
7.845	dont	0.0205476	0	0
7.878	dont	0.0200502	0	0
7.911	dont	0.0214504	0	0
