time	block	discomfort	scaled discomfort
0.000	Don't blink	0.5500982	0.6112203
0.265	Don't blink	0.5500982	0.6112203
0.530	Don't blink	0.5500982	0.6112203
0.796	Don't blink	0.5500982	0.6112203
1.061	Don't blink	0.5500982	0.6112203
1.326	Don't blink	0.5500982	0.6112203
1.591	Don't blink	0.5500982	0.6112203
1.856	Don't blink	0.5500982	0.6112203
2.122	Don't blink	0.5500982	0.6112203
2.387	Don't blink	0.5500982	0.6112203
2.652	Don't blink	0.5500982	0.6112203
2.917	Don't blink	0.5500982	0.6112203
3.182	Don't blink	0.5500982	0.6112203
3.448	Don't blink	0.5500982	0.6112203
3.713	Don't blink	0.5500982	0.6112203
3.978	Don't blink	0.5500982	0.6112203
4.243	Don't blink	0.5500982	0.6112203
4.508	Don't blink	0.5500982	0.6112203
4.774	Don't blink	0.5599214	0.6221349
5.039	Don't blink	0.5697446	0.6330496
5.304	Don't blink	0.7563851	0.8404279
5.569	Don't blink	0.9626719	1.0696355
5.834	Don't blink	0.9823183	1.0914647
6.100	Don't blink	0.9823183	1.0914647
6.365	Don't blink	0.9823183	1.0914647
6.630	Don't blink	1.0805501	1.2006112
6.895	Don't blink	1.3948919	1.5498799
7.160	Don't blink	1.3948919	1.5498799
7.426	Don't blink	1.3948919	1.5498799
7.691	Don't blink	1.3948919	1.5498799
7.956	Don't blink	1.3948919	1.5498799
8.221	Don't blink	1.3948919	1.5498799
8.486	Don't blink	1.3948919	1.5498799
8.752	Don't blink	1.3948919	1.5498799
9.017	Don't blink	1.3948919	1.5498799
9.282	Don't blink	1.3948919	1.5498799
9.547	Don't blink	1.3948919	1.5498799
9.812	Don't blink	1.3948919	1.5498799
10.078	Don't blink	1.3948919	1.5498799
10.343	Don't blink	1.3948919	1.5498799
10.608	Don't blink	1.3948919	1.5498799
10.873	Don't blink	1.3948919	1.5498799
11.138	Don't blink	1.4047151	1.5607946
11.404	Don't blink	1.4341847	1.5935385
11.669	Don't blink	1.7190570	1.9100633
11.934	Don't blink	1.9351670	2.1501855
12.199	Don't blink	2.2986248	2.5540275
12.464	Don't blink	2.3379175	2.5976861
12.730	Don't blink	2.3477407	2.6086007
12.995	Don't blink	2.8880157	3.2089064
13.260	Don't blink	3.0550098	3.3944554
13.525	Don't blink	3.1041257	3.4490286
13.790	Don't blink	3.1434185	3.4926872
14.056	Don't blink	3.1434185	3.4926872
14.321	Don't blink	3.2416503	3.6018337
14.586	Don't blink	3.5854617	3.9838463
14.851	Don't blink	3.8998035	4.3331150
15.116	Don't blink	4.3025540	4.7806156
15.382	Don't blink	4.4400786	4.9334207
15.647	Don't blink	4.4400786	4.9334207
15.912	Don't blink	4.4400786	4.9334207
16.177	Don't blink	4.4400786	4.9334207
16.442	Don't blink	4.4400786	4.9334207
16.708	Don't blink	4.5481336	5.0534818
16.973	Don't blink	4.5972495	5.1080550
17.238	Don't blink	4.5972495	5.1080550
17.503	Don't blink	4.5972495	5.1080550
17.768	Don't blink	4.6070727	5.1189697
18.034	Don't blink	4.8428291	5.3809212
18.299	Don't blink	5.1571709	5.7301899
18.564	Don't blink	5.4322200	6.0358000
18.829	Don't blink	5.4322200	6.0358000
19.094	Don't blink	5.4322200	6.0358000
19.360	Don't blink	5.4322200	6.0358000
19.625	Don't blink	5.4322200	6.0358000
19.890	Don't blink	5.4322200	6.0358000
20.155	Don't blink	5.5009823	6.1122026
20.420	Don't blink	5.8153242	6.4614713
20.686	Don't blink	5.9823183	6.6470203
20.951	Don't blink	6.0117878	6.6797642
21.216	Don't blink	6.0117878	6.6797642
21.481	Don't blink	6.0117878	6.6797642
21.746	Don't blink	6.0117878	6.6797642
22.012	Don't blink	6.0117878	6.6797642
22.277	Don't blink	6.0117878	6.6797642
22.542	Don't blink	6.0117878	6.6797642
22.807	Don't blink	6.0117878	6.6797642
23.072	Don't blink	6.0117878	6.6797642
23.338	Don't blink	6.0117878	6.6797642
23.603	Don't blink	6.0117878	6.6797642
23.868	Don't blink	6.0314342	6.7015935
24.118	Don't blink	6.0314342	6.7015935
24.383	Don't blink	6.2377210	6.9308011
24.648	Don't blink	6.7681729	7.5201921
24.913	Don't blink	7.0235756	7.8039729
25.178	Don't blink	7.2691552	8.0768391
25.444	Don't blink	7.4066798	8.2296442
25.709	Don't blink	7.4165029	8.2405588
25.974	Don't blink	7.4165029	8.2405588
26.239	Don't blink	7.4165029	8.2405588
26.504	Don't blink	7.4165029	8.2405588
26.770	Don't blink	7.4557957	8.2842174
27.035	Don't blink	7.5540275	8.3933639
27.300	Don't blink	7.6522593	8.5025104
27.565	Don't blink	7.7013752	8.5570836
27.830	Don't blink	7.7308448	8.5898275
28.096	Don't blink	7.8094303	8.6771447
28.361	Don't blink	7.8781925	8.7535473
28.626	Don't blink	8.0648330	8.9609256
28.891	Don't blink	8.2220039	9.1355599
29.156	Don't blink	8.2220039	9.1355599
29.422	Don't blink	8.2220039	9.1355599
29.687	Don't blink	8.2220039	9.1355599
29.952	Don't blink	8.2220039	9.1355599
30.217	Don't blink	8.2220039	9.1355599
30.482	Don't blink	8.2220039	9.1355599
30.748	Don't blink	8.2220039	9.1355599
31.013	Don't blink	8.2220039	9.1355599
31.278	Don't blink	8.2220039	9.1355599
31.543	Don't blink	8.2220039	9.1355599
31.808	Don't blink	8.4184676	9.3538529
32.074	Don't blink	9.0000000	10.0000000
32.339	Don't blink	9.0000000	10.0000000
32.604	Don't blink	9.0000000	10.0000000
32.869	Don't blink	9.0000000	10.0000000
33.119	Don't blink	9.0000000	10.0000000
33.384	Don't blink	9.0000000	10.0000000
33.649	Don't blink	9.0000000	10.0000000
33.914	Don't blink	9.0000000	10.0000000
34.180	Don't blink	9.0000000	10.0000000
34.445	Don't blink	9.0000000	10.0000000
34.710	Don't blink	9.0000000	10.0000000
34.975	Don't blink	9.0000000	10.0000000
35.240	Don't blink	9.0000000	10.0000000
35.506	Don't blink	9.0000000	10.0000000
35.771	Don't blink	9.0000000	10.0000000
36.036	Don't blink	9.0000000	10.0000000
36.301	Don't blink	9.0000000	10.0000000
36.566	Don't blink	9.0000000	10.0000000
36.832	Don't blink	9.0000000	10.0000000
37.097	Don't blink	9.0000000	10.0000000
37.362	Don't blink	9.0000000	10.0000000
37.627	Don't blink	9.0000000	10.0000000
37.892	Don't blink	9.0000000	10.0000000
38.158	Don't blink	9.0000000	10.0000000
38.423	Don't blink	9.0000000	10.0000000
38.688	Don't blink	9.0000000	10.0000000
38.953	Don't blink	9.0000000	10.0000000
39.218	Don't blink	9.0000000	10.0000000
39.484	Don't blink	9.0000000	10.0000000
39.749	Don't blink	9.0000000	10.0000000
40.014	Don't blink	9.0000000	10.0000000
40.279	Don't blink	9.0000000	10.0000000
40.544	Don't blink	9.0000000	10.0000000
40.810	Don't blink	9.0000000	10.0000000
41.075	Don't blink	9.0000000	10.0000000
41.340	Don't blink	9.0000000	10.0000000
41.605	Don't blink	9.0000000	10.0000000
41.870	Don't blink	9.0000000	10.0000000
42.136	Don't blink	9.0000000	10.0000000
42.401	Don't blink	9.0000000	10.0000000
42.666	Don't blink	9.0000000	10.0000000
42.931	Don't blink	9.0000000	10.0000000
