time	block	discomfort	scaled discomfort
0.000	Don't blink	0.530452	1.560694
0.266	Don't blink	0.530452	1.560694
0.532	Don't blink	0.530452	1.560694
0.797	Don't blink	0.530452	1.560694
1.063	Don't blink	0.530452	1.560694
1.329	Don't blink	0.530452	1.560694
1.594	Don't blink	0.530452	1.560694
1.860	Don't blink	0.530452	1.560694
2.125	Don't blink	0.530452	1.560694
2.391	Don't blink	0.530452	1.560694
2.657	Don't blink	0.530452	1.560694
2.922	Don't blink	0.530452	1.560694
3.188	Don't blink	0.530452	1.560694
3.454	Don't blink	0.530452	1.560694
3.719	Don't blink	0.530452	1.560694
4.000	Don't blink	0.530452	1.560694
4.266	Don't blink	0.530452	1.560694
4.532	Don't blink	0.530452	1.560694
4.797	Don't blink	0.530452	1.560694
5.079	Don't blink	0.530452	1.560694
5.344	Don't blink	0.530452	1.560694
5.610	Don't blink	0.530452	1.560694
5.875	Don't blink	0.530452	1.560694
6.141	Don't blink	0.530452	1.560694
6.407	Don't blink	0.530452	1.560694
6.672	Don't blink	0.530452	1.560694
6.938	Don't blink	0.530452	1.560694
7.204	Don't blink	0.530452	1.560694
7.469	Don't blink	0.756385	2.225434
7.735	Don't blink	1.031434	3.034682
8.000	Don't blink	1.522593	4.479769
8.266	Don't blink	1.846758	5.433526
8.532	Don't blink	2.033399	5.982659
8.797	Don't blink	2.151277	6.329480
9.063	Don't blink	2.445972	7.196532
9.329	Don't blink	2.445972	7.196532
9.594	Don't blink	2.445972	7.196532
9.860	Don't blink	2.445972	7.196532
10.125	Don't blink	2.455796	7.225434
10.391	Don't blink	2.455796	7.225434
10.657	Don't blink	2.455796	7.225434
10.922	Don't blink	2.455796	7.225434
11.188	Don't blink	2.455796	7.225434
11.454	Don't blink	2.455796	7.225434
11.719	Don't blink	2.455796	7.225434
11.985	Don't blink	2.455796	7.225434
12.250	Don't blink	2.455796	7.225434
12.516	Don't blink	2.455796	7.225434
12.782	Don't blink	2.455796	7.225434
13.047	Don't blink	2.455796	7.225434
13.313	Don't blink	2.455796	7.225434
13.579	Don't blink	2.455796	7.225434
13.844	Don't blink	2.455796	7.225434
14.110	Don't blink	2.455796	7.225434
14.375	Don't blink	2.455796	7.225434
14.641	Don't blink	2.455796	7.225434
14.907	Don't blink	2.455796	7.225434
15.172	Don't blink	2.455796	7.225434
15.438	Don't blink	2.455796	7.225434
15.704	Don't blink	2.455796	7.225434
15.969	Don't blink	2.455796	7.225434
16.235	Don't blink	2.455796	7.225434
16.500	Don't blink	2.455796	7.225434
16.766	Don't blink	2.455796	7.225434
17.032	Don't blink	2.455796	7.225434
17.297	Don't blink	2.455796	7.225434
17.563	Don't blink	2.455796	7.225434
17.829	Don't blink	2.455796	7.225434
18.094	Don't blink	2.455796	7.225434
18.360	Don't blink	2.455796	7.225434
18.625	Don't blink	2.455796	7.225434
18.891	Don't blink	2.455796	7.225434
19.157	Don't blink	2.455796	7.225434
19.422	Don't blink	2.455796	7.225434
19.688	Don't blink	1.954813	5.751445
19.954	Don't blink	1.444008	4.248555
20.219	Don't blink	0.923379	2.716763
20.485	Don't blink	0.854617	2.514451
20.750	Don't blink	0.844794	2.485549
21.016	Don't blink	0.844794	2.485549
21.282	Don't blink	0.844794	2.485549
21.547	Don't blink	0.844794	2.485549
21.813	Don't blink	0.844794	2.485549
22.079	Don't blink	0.844794	2.485549
22.344	Don't blink	0.844794	2.485549
22.610	Don't blink	0.844794	2.485549
22.875	Don't blink	0.844794	2.485549
23.141	Don't blink	0.844794	2.485549
23.407	Don't blink	0.844794	2.485549
23.672	Don't blink	0.844794	2.485549
23.938	Don't blink	0.844794	2.485549
24.204	Don't blink	0.844794	2.485549
24.469	Don't blink	0.844794	2.485549
24.735	Don't blink	0.844794	2.485549
25.000	Don't blink	0.844794	2.485549
25.266	Don't blink	0.844794	2.485549
25.532	Don't blink	0.844794	2.485549
25.797	Don't blink	0.844794	2.485549
26.063	Don't blink	0.844794	2.485549
26.329	Don't blink	0.844794	2.485549
26.594	Don't blink	0.844794	2.485549
26.860	Don't blink	0.844794	2.485549
27.125	Don't blink	0.844794	2.485549
27.391	Don't blink	0.844794	2.485549
27.657	Don't blink	0.844794	2.485549
27.922	Don't blink	0.844794	2.485549
